c(g:s)(CV_Vd_n1191_ac_des) X,c(g:s)(CV_Vd_n1191_ac_des) Y,c(g:s)(CV_Vd_n1217_ac_des) X,c(g:s)(CV_Vd_n1217_ac_des) Y,c(g:s)(CV_Vd_n1237_ac_des) X,c(g:s)(CV_Vd_n1237_ac_des) Y,c(g:s)(CV_Vd_n1257_ac_des) X,c(g:s)(CV_Vd_n1257_ac_des) Y,c(g:s)(CV_Vd_n1277_ac_des) X,c(g:s)(CV_Vd_n1277_ac_des) Y,c(g:s)(CV_Vd_n1297_ac_des) X,c(g:s)(CV_Vd_n1297_ac_des) Y,c(g:s)(CV_Vd_n1317_ac_des) X,c(g:s)(CV_Vd_n1317_ac_des) Y,c(g:s)(CV_Vd_n1337_ac_des) X,c(g:s)(CV_Vd_n1337_ac_des) Y,c(g:s)(CV_Vd_n1357_ac_des) X,c(g:s)(CV_Vd_n1357_ac_des) Y,c(g:s)(CV_Vd_n1377_ac_des) X,c(g:s)(CV_Vd_n1377_ac_des) Y,c(g:s)(CV_Vd_n1397_ac_des) X,c(g:s)(CV_Vd_n1397_ac_des) Y,c(g:s)(CV_Vd_n1417_ac_des) X,c(g:s)(CV_Vd_n1417_ac_des) Y,c(g:s)(CV_Vd_n1437_ac_des) X,c(g:s)(CV_Vd_n1437_ac_des) Y,c(g:s)(CV_Vd_n1457_ac_des) X,c(g:s)(CV_Vd_n1457_ac_des) Y,c(g:s)(CV_Vd_n1477_ac_des) X,c(g:s)(CV_Vd_n1477_ac_des) Y,c(g:s)(CV_Vd_n1497_ac_des) X,c(g:s)(CV_Vd_n1497_ac_des) Y,c(g:s)(CV_Vd_n1517_ac_des) X,c(g:s)(CV_Vd_n1517_ac_des) Y,c(g:s)(CV_Vd_n1537_ac_des) X,c(g:s)(CV_Vd_n1537_ac_des) Y,c(g:s)(CV_Vd_n1557_ac_des) X,c(g:s)(CV_Vd_n1557_ac_des) Y,c(g:s)(CV_Vd_n1577_ac_des) X,c(g:s)(CV_Vd_n1577_ac_des) Y,c(g:s)(CV_Vd_n1597_ac_des) X,c(g:s)(CV_Vd_n1597_ac_des) Y,c(g:s)(CV_Vd_n1617_ac_des) X,c(g:s)(CV_Vd_n1617_ac_des) Y,c(g:s)(CV_Vd_n1637_ac_des) X,c(g:s)(CV_Vd_n1637_ac_des) Y,c(g:s)(CV_Vd_n1657_ac_des) X,c(g:s)(CV_Vd_n1657_ac_des) Y,c(g:s)(CV_Vd_n1677_ac_des) X,c(g:s)(CV_Vd_n1677_ac_des) Y,c(g:s)(CV_Vd_n1697_ac_des) X,c(g:s)(CV_Vd_n1697_ac_des) Y,c(g:s)(CV_Vd_n1717_ac_des) X,c(g:s)(CV_Vd_n1717_ac_des) Y,c(g:s)(CV_Vd_n1737_ac_des) X,c(g:s)(CV_Vd_n1737_ac_des) Y,c(g:s)(CV_Vd_n1757_ac_des) X,c(g:s)(CV_Vd_n1757_ac_des) Y,c(g:s)(CV_Vd_n1777_ac_des) X,c(g:s)(CV_Vd_n1777_ac_des) Y,c(g:s)(CV_Vd_n1797_ac_des) X,c(g:s)(CV_Vd_n1797_ac_des) Y,c(g:s)(CV_Vd_n1817_ac_des) X,c(g:s)(CV_Vd_n1817_ac_des) Y,c(g:s)(CV_Vd_n1837_ac_des) X,c(g:s)(CV_Vd_n1837_ac_des) Y,c(g:s)(CV_Vd_n1857_ac_des) X,c(g:s)(CV_Vd_n1857_ac_des) Y,c(g:s)(CV_Vd_n1877_ac_des) X,c(g:s)(CV_Vd_n1877_ac_des) Y,c(g:s)(CV_Vd_n1897_ac_des) X,c(g:s)(CV_Vd_n1897_ac_des) Y,c(g:s)(CV_Vd_n1917_ac_des) X,c(g:s)(CV_Vd_n1917_ac_des) Y,c(g:s)(CV_Vd_n1937_ac_des) X,c(g:s)(CV_Vd_n1937_ac_des) Y,c(g:s)(CV_Vd_n1957_ac_des) X,c(g:s)(CV_Vd_n1957_ac_des) Y,c(g:s)(CV_Vd_n1977_ac_des) X,c(g:s)(CV_Vd_n1977_ac_des) Y,c(g:s)(CV_Vd_n1997_ac_des) X,c(g:s)(CV_Vd_n1997_ac_des) Y,c(g:s)(CV_Vd_n2017_ac_des) X,c(g:s)(CV_Vd_n2017_ac_des) Y,c(g:s)(CV_Vd_n2037_ac_des) X,c(g:s)(CV_Vd_n2037_ac_des) Y,c(g:s)(CV_Vd_n2057_ac_des) X,c(g:s)(CV_Vd_n2057_ac_des) Y
-0.252,-1.6105163e-17,-0.252,-1.6069419e-17,-0.252,-1.6030526e-17,-0.23213662,-1.5706282e-17,-0.252,-1.6009753e-17,-0.252,-1.6015648e-17,-0.252,-1.6012072e-17,-0.252,-1.6024007e-17,-0.24332527,-1.5922473e-17,-0.24332527,-1.5924365e-17,-0.24332527,-1.592713e-17,-0.252,-1.5936646e-17,-0.252,-1.6041234e-17,-0.252,-1.6033365e-17,-0.252,-1.5934965e-17,-0.252,-1.6033717e-17,-0.252,-1.6015781e-17,-0.252,-1.5942553e-17,-0.252,-1.6026505e-17,-0.252,-1.6031703e-17,-0.252,-1.6030069e-17,-0.22683182,-1.567441e-17,-0.252,-1.6029958e-17,-0.252,-1.5923406e-17,-0.252,-1.603549e-17,-0.252,-1.6036513e-17,-0.24297554,-1.5912292e-17,-0.24297554,-1.5917126e-17,-0.24297554,-1.5917409e-17,-0.24297554,-1.5921562e-17,-0.252,-1.6038183e-17,-0.24297554,-1.5921014e-17,-0.24297554,-1.5923823e-17,-0.24297554,-1.5925301e-17,-0.24297554,-1.5919102e-17,-0.24297554,-1.5924368e-17,-0.24297554,-1.5925738e-17,-0.24297554,-1.5925238e-17,-0.24297554,-1.5924623e-17,-0.24276893,-1.5920008e-17,-0.24297554,-1.5923668e-17,-0.24297554,-1.592664e-17,-0.24276893,-1.5921277e-17,-0.24276893,-1.5922474e-17
-0.258,-1.6219243e-17,-0.258,-1.6174532e-17,-0.258,-1.6127322e-17,-0.23813662,-1.5833727e-17,-0.258,-1.6107963e-17,-0.258,-1.6107415e-17,-0.258,-1.6119554e-17,-0.258,-1.6113958e-17,-0.24932527,-1.5978226e-17,-0.24932527,-1.6000381e-17,-0.24932527,-1.600498e-17,-0.258,-1.6123691e-17,-0.258,-1.6022708e-17,-0.258,-1.6022882e-17,-0.258,-1.6131426e-17,-0.258,-1.612904e-17,-0.258,-1.6128201e-17,-0.258,-1.6130744e-17,-0.258,-1.6129796e-17,-0.258,-1.6128301e-17,-0.258,-1.6124644e-17,-0.23283182,-1.5727762e-17,-0.258,-1.6026603e-17,-0.258,-1.6121161e-17,-0.258,-1.6131939e-17,-0.258,-1.6130631e-17,-0.24897554,-1.600269e-17,-0.24897554,-1.6003587e-17,-0.24897554,-1.6004468e-17,-0.24897554,-1.6009802e-17,-0.258,-1.6034092e-17,-0.24897554,-1.6007834e-17,-0.24897554,-1.6004842e-17,-0.24897554,-1.6012539e-17,-0.24897554,-1.6009814e-17,-0.24897554,-1.6009981e-17,-0.24897554,-1.6010739e-17,-0.24897554,-1.6005478e-17,-0.24897554,-1.6011687e-17,-0.24876893,-1.6005681e-17,-0.24897554,-1.6005224e-17,-0.24897554,-1.6012503e-17,-0.24876893,-1.6009078e-17,-0.24876893,-1.6005499e-17
-0.264,-1.6305329e-17,-0.264,-1.6250063e-17,-0.264,-1.6191861e-17,-0.24413662,-1.5911369e-17,-0.264,-1.6164847e-17,-0.264,-1.6160316e-17,-0.264,-1.6166158e-17,-0.264,-1.6176743e-17,-0.25532527,-1.6067424e-17,-0.25532527,-1.6061432e-17,-0.25532527,-1.6011867e-17,-0.264,-1.6193214e-17,-0.264,-1.6189347e-17,-0.264,-1.6187132e-17,-0.264,-1.6192462e-17,-0.264,-1.6101892e-17,-0.264,-1.6097413e-17,-0.264,-1.6194747e-17,-0.264,-1.6190221e-17,-0.264,-1.6101156e-17,-0.264,-1.6194711e-17,-0.23883182,-1.5858563e-17,-0.264,-1.619284e-17,-0.264,-1.6203202e-17,-0.264,-1.6197991e-17,-0.264,-1.6199056e-17,-0.25497554,-1.6079812e-17,-0.25497554,-1.6080696e-17,-0.25497554,-1.6079621e-17,-0.25497554,-1.6081433e-17,-0.264,-1.6103454e-17,-0.25497554,-1.5988717e-17,-0.25497554,-1.6086676e-17,-0.25497554,-1.6085593e-17,-0.25497554,-1.6089051e-17,-0.25497554,-1.6087112e-17,-0.25497554,-1.608716e-17,-0.25497554,-1.6087264e-17,-0.25497554,-1.6087526e-17,-0.25476893,-1.6086086e-17,-0.25497554,-1.6087493e-17,-0.25497554,-1.6085021e-17,-0.25476893,-1.6088169e-17,-0.25476893,-1.6084049e-17
-0.27,-1.6365711e-17,-0.27,-1.6297399e-17,-0.27,-1.6225886e-17,-0.25013662,-1.5992932e-17,-0.27,-1.6201733e-17,-0.27,-1.6199637e-17,-0.27,-1.6203333e-17,-0.27,-1.6206711e-17,-0.26132527,-1.6145321e-17,-0.26132527,-1.6155692e-17,-0.26132527,-1.6159355e-17,-0.27,-1.6222717e-17,-0.27,-1.6222537e-17,-0.27,-1.6226295e-17,-0.27,-1.6222626e-17,-0.27,-1.6337791e-17,-0.27,-1.6220634e-17,-0.27,-1.622333e-17,-0.27,-1.6338183e-17,-0.27,-1.6229312e-17,-0.27,-1.6233923e-17,-0.24483182,-1.5936772e-17,-0.27,-1.622942e-17,-0.27,-1.6337262e-17,-0.27,-1.6228574e-17,-0.27,-1.6231752e-17,-0.26097554,-1.6173954e-17,-0.26097554,-1.6172117e-17,-0.26097554,-1.6174562e-17,-0.26097554,-1.6175022e-17,-0.27,-1.6231194e-17,-0.26097554,-1.6176571e-17,-0.26097554,-1.6175247e-17,-0.26097554,-1.6175268e-17,-0.26097554,-1.6176382e-17,-0.26097554,-1.6179144e-17,-0.26097554,-1.6178728e-17,-0.26097554,-1.6176791e-17,-0.26097554,-1.617067e-17,-0.26076893,-1.6182864e-17,-0.26097554,-1.617736e-17,-0.26097554,-1.6178434e-17,-0.26076893,-1.6181067e-17,-0.26076893,-1.6180127e-17
-0.276,-1.6488521e-17,-0.276,-1.6407775e-17,-0.276,-1.630624e-17,-0.25613662,-1.6072621e-17,-0.276,-1.6289655e-17,-0.276,-1.6289977e-17,-0.276,-1.6295803e-17,-0.276,-1.6299911e-17,-0.26732527,-1.6190024e-17,-0.26732527,-1.6204908e-17,-0.26732527,-1.6201623e-17,-0.276,-1.6310898e-17,-0.276,-1.6223228e-17,-0.276,-1.6317006e-17,-0.276,-1.6316792e-17,-0.276,-1.6309769e-17,-0.276,-1.6251374e-17,-0.276,-1.6309931e-17,-0.276,-1.6313779e-17,-0.276,-1.6320673e-17,-0.276,-1.6320526e-17,-0.25083182,-1.6023806e-17,-0.276,-1.6310906e-17,-0.276,-1.6300136e-17,-0.276,-1.6318419e-17,-0.276,-1.6319056e-17,-0.26697554,-1.6210877e-17,-0.26697554,-1.6210369e-17,-0.26697554,-1.6209708e-17,-0.26697554,-1.6209815e-17,-0.276,-1.631244e-17,-0.26697554,-1.6248781e-17,-0.26697554,-1.6210229e-17,-0.26697554,-1.6215784e-17,-0.26697554,-1.6210534e-17,-0.26697554,-1.6215199e-17,-0.26697554,-1.6215007e-17,-0.26697554,-1.6213255e-17,-0.26697554,-1.6211248e-17,-0.26676893,-1.620746e-17,-0.26697554,-1.6207968e-17,-0.26697554,-1.6209988e-17,-0.26676893,-1.6201437e-17,-0.26676893,-1.6207629e-17
-0.282,-1.6654073e-17,-0.282,-1.6556831e-17,-0.282,-1.6435545e-17,-0.26213662,-1.6113299e-17,-0.282,-1.6412661e-17,-0.282,-1.6423777e-17,-0.282,-1.6422e-17,-0.282,-1.6432771e-17,-0.27332527,-1.6267089e-17,-0.27332527,-1.628031e-17,-0.27332527,-1.6283666e-17,-0.282,-1.6432847e-17,-0.282,-1.6375171e-17,-0.282,-1.6431683e-17,-0.282,-1.6439526e-17,-0.282,-1.6443238e-17,-0.282,-1.6438227e-17,-0.282,-1.6438593e-17,-0.282,-1.6389702e-17,-0.282,-1.6445768e-17,-0.282,-1.6447694e-17,-0.25683182,-1.610957e-17,-0.282,-1.6374003e-17,-0.282,-1.6367488e-17,-0.282,-1.6416784e-17,-0.282,-1.6434491e-17,-0.27297554,-1.6295809e-17,-0.27297554,-1.629568e-17,-0.27297554,-1.6295397e-17,-0.27297554,-1.6294019e-17,-0.282,-1.6425523e-17,-0.27297554,-1.6296211e-17,-0.27297554,-1.6293298e-17,-0.27297554,-1.6293387e-17,-0.27297554,-1.6296861e-17,-0.27297554,-1.6290615e-17,-0.27297554,-1.6294998e-17,-0.27297554,-1.6293449e-17,-0.27297554,-1.6291567e-17,-0.27276893,-1.6286673e-17,-0.27297554,-1.6288583e-17,-0.27297554,-1.6288148e-17,-0.27276893,-1.628343e-17,-0.27276893,-1.6278081e-17
-0.288,-1.6878874e-17,-0.288,-1.6770756e-17,-0.288,-1.662137e-17,-0.26813662,-1.6185449e-17,-0.288,-1.6588363e-17,-0.288,-1.6598022e-17,-0.288,-1.6593344e-17,-0.288,-1.6603227e-17,-0.27932527,-1.6438819e-17,-0.27932527,-1.6424111e-17,-0.27932527,-1.6449002e-17,-0.288,-1.6635332e-17,-0.288,-1.6620701e-17,-0.288,-1.6623161e-17,-0.288,-1.6631712e-17,-0.288,-1.662541e-17,-0.288,-1.6631234e-17,-0.288,-1.6624948e-17,-0.288,-1.6619404e-17,-0.288,-1.661188e-17,-0.288,-1.6618131e-17,-0.26283182,-1.6072797e-17,-0.288,-1.6587189e-17,-0.288,-1.6593779e-17,-0.288,-1.6602152e-17,-0.288,-1.6597797e-17,-0.27897554,-1.6472364e-17,-0.27897554,-1.6471235e-17,-0.27897554,-1.6470127e-17,-0.27897554,-1.6467513e-17,-0.288,-1.6577129e-17,-0.27897554,-1.6453832e-17,-0.27897554,-1.6463871e-17,-0.27897554,-1.6461811e-17,-0.27897554,-1.6448709e-17,-0.27897554,-1.6448783e-17,-0.27897554,-1.6455037e-17,-0.27897554,-1.6451902e-17,-0.27897554,-1.6445595e-17,-0.27876893,-1.6452397e-17,-0.27897554,-1.6444692e-17,-0.27897554,-1.6442516e-17,-0.27876893,-1.6446372e-17,-0.27876893,-1.6443411e-17
-0.294,-1.699061e-17,-0.294,-1.6852952e-17,-0.294,-1.6673106e-17,-0.27413662,-1.6307381e-17,-0.294,-1.6635221e-17,-0.294,-1.6647246e-17,-0.294,-1.6649879e-17,-0.294,-1.6647281e-17,-0.28532527,-1.6578682e-17,-0.28532527,-1.6577396e-17,-0.28532527,-1.6580522e-17,-0.294,-1.6669328e-17,-0.294,-1.6674113e-17,-0.294,-1.6661097e-17,-0.294,-1.6655256e-17,-0.294,-1.667465e-17,-0.294,-1.6598412e-17,-0.294,-1.6659418e-17,-0.294,-1.6656395e-17,-0.294,-1.6650926e-17,-0.294,-1.664078e-17,-0.26883182,-1.6315674e-17,-0.294,-1.662159e-17,-0.294,-1.6618659e-17,-0.294,-1.6617851e-17,-0.294,-1.6611913e-17,-0.28497554,-1.6527914e-17,-0.28497554,-1.6524707e-17,-0.28497554,-1.6522233e-17,-0.28497554,-1.6518888e-17,-0.294,-1.6592156e-17,-0.28497554,-1.6481435e-17,-0.28497554,-1.6511047e-17,-0.28497554,-1.6507604e-17,-0.28497554,-1.6503614e-17,-0.28497554,-1.650342e-17,-0.28497554,-1.6501552e-17,-0.28497554,-1.6499845e-17,-0.28497554,-1.6498574e-17,-0.28476893,-1.6458758e-17,-0.28497554,-1.6492865e-17,-0.28497554,-1.6489532e-17,-0.28476893,-1.6451511e-17,-0.28476893,-1.6448821e-17
-0.3,-1.7060133e-17,-0.3,-1.6909568e-17,-0.3,-1.6690566e-17,-0.28013662,-1.6463592e-17,-0.3,-1.6642354e-17,-0.3,-1.6647153e-17,-0.3,-1.6656407e-17,-0.3,-1.6667545e-17,-0.29132527,-1.6640123e-17,-0.29132527,-1.6640206e-17,-0.29132527,-1.6644371e-17,-0.3,-1.68629e-17,-0.3,-1.6667518e-17,-0.3,-1.6661109e-17,-0.3,-1.6854791e-17,-0.3,-1.6663391e-17,-0.3,-1.6637365e-17,-0.3,-1.663871e-17,-0.3,-1.6636419e-17,-0.3,-1.6629834e-17,-0.3,-1.6804353e-17,-0.27483182,-1.6343702e-17,-0.3,-1.6786961e-17,-0.3,-1.6593106e-17,-0.3,-1.6747818e-17,-0.3,-1.6580915e-17,-0.29097554,-1.6611738e-17,-0.29097554,-1.660414e-17,-0.29097554,-1.6603368e-17,-0.29097554,-1.6598514e-17,-0.3,-1.6547392e-17,-0.29097554,-1.6592646e-17,-0.29097554,-1.6589002e-17,-0.29097554,-1.6585533e-17,-0.29097554,-1.6582257e-17,-0.29097554,-1.6579249e-17,-0.29097554,-1.6578624e-17,-0.29097554,-1.6575565e-17,-0.29097554,-1.657407e-17,-0.29076893,-1.6594824e-17,-0.29097554,-1.6571011e-17,-0.29097554,-1.6568075e-17,-0.29076893,-1.6594242e-17,-0.29076893,-1.659113e-17
-0.306,-1.7367293e-17,-0.306,-1.7179833e-17,-0.306,-1.6913204e-17,-0.28613662,-1.6548242e-17,-0.306,-1.6840196e-17,-0.306,-1.6843088e-17,-0.306,-1.6857842e-17,-0.306,-1.6873747e-17,-0.29732527,-1.6648184e-17,-0.29732527,-1.6650983e-17,-0.29732527,-1.6814007e-17,-0.306,-1.6957248e-17,-0.306,-1.6872054e-17,-0.306,-1.6864473e-17,-0.306,-1.6853076e-17,-0.306,-1.6843019e-17,-0.306,-1.6826205e-17,-0.306,-1.6815807e-17,-0.306,-1.6808199e-17,-0.306,-1.6799478e-17,-0.306,-1.6786e-17,-0.28083182,-1.6475568e-17,-0.306,-1.6774497e-17,-0.306,-1.6770606e-17,-0.306,-1.6766639e-17,-0.306,-1.674962e-17,-0.29697554,-1.6595558e-17,-0.29697554,-1.6589734e-17,-0.29697554,-1.6585953e-17,-0.29697554,-1.6582854e-17,-0.306,-1.6749365e-17,-0.29697554,-1.6576822e-17,-0.29697554,-1.6574214e-17,-0.29697554,-1.657127e-17,-0.29697554,-1.6568595e-17,-0.29697554,-1.6566348e-17,-0.29697554,-1.6559882e-17,-0.29697554,-1.6555065e-17,-0.29697554,-1.6554072e-17,-0.29676893,-1.6525033e-17,-0.29697554,-1.6547735e-17,-0.29697554,-1.6547019e-17,-0.29676893,-1.6523285e-17,-0.29676893,-1.6527795e-17
-0.312,-1.7566476e-17,-0.312,-1.7348579e-17,-0.312,-1.7025421e-17,-0.29213662,-1.6635368e-17,-0.312,-1.6913963e-17,-0.312,-1.6914989e-17,-0.312,-1.693696e-17,-0.312,-1.6957426e-17,-0.30332527,-1.6887393e-17,-0.30332527,-1.6892939e-17,-0.30332527,-1.6896343e-17,-0.312,-1.6938869e-17,-0.312,-1.7024857e-17,-0.312,-1.6925085e-17,-0.312,-1.6905653e-17,-0.312,-1.6894668e-17,-0.312,-1.6883611e-17,-0.312,-1.6878573e-17,-0.312,-1.6869516e-17,-0.312,-1.6947801e-17,-0.312,-1.6851612e-17,-0.28683182,-1.6600256e-17,-0.312,-1.684101e-17,-0.312,-1.6844537e-17,-0.312,-1.6834855e-17,-0.312,-1.6834809e-17,-0.30297554,-1.6781763e-17,-0.30297554,-1.6774454e-17,-0.30297554,-1.67759e-17,-0.30297554,-1.6764866e-17,-0.312,-1.683427e-17,-0.30297554,-1.676853e-17,-0.30297554,-1.6762409e-17,-0.30297554,-1.6760899e-17,-0.30297554,-1.6761232e-17,-0.30297554,-1.6760857e-17,-0.30297554,-1.6760412e-17,-0.30297554,-1.6760625e-17,-0.30297554,-1.6761257e-17,-0.30276893,-1.6738897e-17,-0.30297554,-1.6748906e-17,-0.30297554,-1.6753534e-17,-0.30276893,-1.6736727e-17,-0.30276893,-1.6734808e-17
-0.318,-1.7841365e-17,-0.318,-1.758606e-17,-0.318,-1.7202033e-17,-0.29813662,-1.68031e-17,-0.318,-1.7043595e-17,-0.318,-1.7040908e-17,-0.318,-1.7060334e-17,-0.318,-1.7079798e-17,-0.30932527,-1.690558e-17,-0.30932527,-1.6921069e-17,-0.30932527,-1.6903007e-17,-0.318,-1.7075775e-17,-0.318,-1.7081858e-17,-0.318,-1.704403e-17,-0.318,-1.7032656e-17,-0.318,-1.7021544e-17,-0.318,-1.7009429e-17,-0.318,-1.7005003e-17,-0.318,-1.7005555e-17,-0.318,-1.6997977e-17,-0.318,-1.6998647e-17,-0.29283182,-1.669547e-17,-0.318,-1.6978783e-17,-0.318,-1.698188e-17,-0.318,-1.6986066e-17,-0.318,-1.6982581e-17,-0.30897554,-1.6762726e-17,-0.30897554,-1.6765848e-17,-0.30897554,-1.6765254e-17,-0.30897554,-1.6764331e-17,-0.318,-1.7005338e-17,-0.30897554,-1.6762883e-17,-0.30897554,-1.676035e-17,-0.30897554,-1.6758925e-17,-0.30897554,-1.6758124e-17,-0.30897554,-1.6757646e-17,-0.30897554,-1.6752695e-17,-0.30897554,-1.6753283e-17,-0.30897554,-1.6758794e-17,-0.30876893,-1.6740934e-17,-0.30897554,-1.6758772e-17,-0.30897554,-1.675682e-17,-0.30876893,-1.6737056e-17,-0.30876893,-1.6737875e-17
-0.324,-1.8101604e-17,-0.324,-1.779774e-17,-0.324,-1.7352762e-17,-0.30413662,-1.6832982e-17,-0.324,-1.7140929e-17,-0.324,-1.7137273e-17,-0.324,-1.7149061e-17,-0.324,-1.716892e-17,-0.31532527,-1.7056617e-17,-0.31532527,-1.7058292e-17,-0.31532527,-1.7050747e-17,-0.324,-1.7149299e-17,-0.324,-1.714768e-17,-0.324,-1.7137534e-17,-0.324,-1.7130511e-17,-0.324,-1.7122802e-17,-0.324,-1.7115824e-17,-0.324,-1.7112188e-17,-0.324,-1.7110703e-17,-0.324,-1.710927e-17,-0.324,-1.7105049e-17,-0.29883182,-1.6781116e-17,-0.324,-1.7088533e-17,-0.324,-1.7090073e-17,-0.324,-1.7093834e-17,-0.324,-1.7090995e-17,-0.31497554,-1.6938845e-17,-0.31497554,-1.6937785e-17,-0.31497554,-1.6939778e-17,-0.31497554,-1.6938906e-17,-0.324,-1.7076556e-17,-0.31497554,-1.6935656e-17,-0.31497554,-1.6935358e-17,-0.31497554,-1.6930794e-17,-0.31497554,-1.692441e-17,-0.31497554,-1.6926249e-17,-0.31497554,-1.6929442e-17,-0.31497554,-1.6928532e-17,-0.31497554,-1.6928883e-17,-0.31476893,-1.692853e-17,-0.31497554,-1.692949e-17,-0.31497554,-1.6928733e-17,-0.31476893,-1.6927606e-17,-0.31476893,-1.6922849e-17
-0.33,-1.8321832e-17,-0.33,-1.7987309e-17,-0.33,-1.7446494e-17,-0.31013662,-1.6914432e-17,-0.33,-1.7199572e-17,-0.33,-1.7196904e-17,-0.33,-1.720957e-17,-0.33,-1.7220771e-17,-0.32132527,-1.7130938e-17,-0.32132527,-1.713719e-17,-0.32132527,-1.7127446e-17,-0.33,-1.7210655e-17,-0.33,-1.7202488e-17,-0.33,-1.7202039e-17,-0.33,-1.7200744e-17,-0.33,-1.7190837e-17,-0.33,-1.7185007e-17,-0.33,-1.7176788e-17,-0.33,-1.7170568e-17,-0.33,-1.7155284e-17,-0.33,-1.7154023e-17,-0.30483182,-1.6765124e-17,-0.33,-1.715748e-17,-0.33,-1.7141656e-17,-0.33,-1.7146933e-17,-0.33,-1.7141992e-17,-0.32097554,-1.7047348e-17,-0.32097554,-1.7047463e-17,-0.32097554,-1.7044929e-17,-0.32097554,-1.7044665e-17,-0.33,-1.712594e-17,-0.32097554,-1.7048859e-17,-0.32097554,-1.704592e-17,-0.32097554,-1.7046191e-17,-0.32097554,-1.7044014e-17,-0.32097554,-1.7040496e-17,-0.32097554,-1.70368e-17,-0.32097554,-1.7035096e-17,-0.32097554,-1.7033333e-17,-0.32076893,-1.7029048e-17,-0.32097554,-1.7030311e-17,-0.32097554,-1.7027651e-17,-0.32076893,-1.7021085e-17,-0.32076893,-1.7018102e-17
-0.336,-1.8568921e-17,-0.336,-1.8183867e-17,-0.336,-1.7534746e-17,-0.31613662,-1.7077514e-17,-0.336,-1.7259781e-17,-0.336,-1.7253031e-17,-0.336,-1.7264995e-17,-0.336,-1.7282077e-17,-0.32732527,-1.7208971e-17,-0.32732527,-1.7208008e-17,-0.32732527,-1.7200697e-17,-0.336,-1.7281812e-17,-0.336,-1.7254102e-17,-0.336,-1.724946e-17,-0.336,-1.7246831e-17,-0.336,-1.7241003e-17,-0.336,-1.7215699e-17,-0.336,-1.7223892e-17,-0.336,-1.7216633e-17,-0.336,-1.7206751e-17,-0.336,-1.7200332e-17,-0.31083182,-1.6920001e-17,-0.336,-1.7191216e-17,-0.336,-1.7177957e-17,-0.336,-1.7182742e-17,-0.336,-1.7178905e-17,-0.32697554,-1.7124307e-17,-0.32697554,-1.7122096e-17,-0.32697554,-1.7128015e-17,-0.32697554,-1.7121852e-17,-0.336,-1.7153968e-17,-0.32697554,-1.7113728e-17,-0.32697554,-1.7113006e-17,-0.32697554,-1.7109671e-17,-0.32697554,-1.710633e-17,-0.32697554,-1.7101967e-17,-0.32697554,-1.7098191e-17,-0.32697554,-1.7095966e-17,-0.32697554,-1.7092218e-17,-0.32676893,-1.7087055e-17,-0.32697554,-1.70849e-17,-0.32697554,-1.7081105e-17,-0.32676893,-1.7076806e-17,-0.32676893,-1.7073636e-17
-0.342,-1.8783631e-17,-0.342,-1.8343689e-17,-0.342,-1.7568302e-17,-0.32213662,-1.717649e-17,-0.342,-1.7253631e-17,-0.342,-1.7244714e-17,-0.342,-1.7265385e-17,-0.342,-1.7274497e-17,-0.33332527,-1.7268093e-17,-0.33332527,-1.7264976e-17,-0.33332527,-1.7255287e-17,-0.342,-1.7265856e-17,-0.342,-1.7256351e-17,-0.342,-1.7243419e-17,-0.342,-1.7232838e-17,-0.342,-1.7212702e-17,-0.342,-1.7207933e-17,-0.342,-1.7203291e-17,-0.342,-1.7195588e-17,-0.342,-1.7189911e-17,-0.342,-1.7184226e-17,-0.31683182,-1.7001691e-17,-0.342,-1.7174091e-17,-0.342,-1.7171495e-17,-0.342,-1.716242e-17,-0.342,-1.7157514e-17,-0.33297554,-1.7162867e-17,-0.33297554,-1.715796e-17,-0.33297554,-1.7153449e-17,-0.33297554,-1.714898e-17,-0.342,-1.7129114e-17,-0.33297554,-1.7136749e-17,-0.33297554,-1.7135351e-17,-0.33297554,-1.7129652e-17,-0.33297554,-1.7127039e-17,-0.33297554,-1.7124506e-17,-0.33297554,-1.7116865e-17,-0.33297554,-1.71136e-17,-0.33297554,-1.7108004e-17,-0.33276893,-1.7091724e-17,-0.33297554,-1.7094601e-17,-0.33297554,-1.7095254e-17,-0.33276893,-1.7080639e-17,-0.33276893,-1.7077159e-17
