c(g:g)(CV_Vd_n1191_ac_des) X,c(g:g)(CV_Vd_n1191_ac_des) Y,c(g:g)(CV_Vd_n1217_ac_des) X,c(g:g)(CV_Vd_n1217_ac_des) Y,c(g:g)(CV_Vd_n1237_ac_des) X,c(g:g)(CV_Vd_n1237_ac_des) Y,c(g:g)(CV_Vd_n1257_ac_des) X,c(g:g)(CV_Vd_n1257_ac_des) Y,c(g:g)(CV_Vd_n1277_ac_des) X,c(g:g)(CV_Vd_n1277_ac_des) Y,c(g:g)(CV_Vd_n1297_ac_des) X,c(g:g)(CV_Vd_n1297_ac_des) Y,c(g:g)(CV_Vd_n1317_ac_des) X,c(g:g)(CV_Vd_n1317_ac_des) Y,c(g:g)(CV_Vd_n1337_ac_des) X,c(g:g)(CV_Vd_n1337_ac_des) Y,c(g:g)(CV_Vd_n1357_ac_des) X,c(g:g)(CV_Vd_n1357_ac_des) Y,c(g:g)(CV_Vd_n1377_ac_des) X,c(g:g)(CV_Vd_n1377_ac_des) Y,c(g:g)(CV_Vd_n1397_ac_des) X,c(g:g)(CV_Vd_n1397_ac_des) Y,c(g:g)(CV_Vd_n1417_ac_des) X,c(g:g)(CV_Vd_n1417_ac_des) Y,c(g:g)(CV_Vd_n1437_ac_des) X,c(g:g)(CV_Vd_n1437_ac_des) Y,c(g:g)(CV_Vd_n1457_ac_des) X,c(g:g)(CV_Vd_n1457_ac_des) Y,c(g:g)(CV_Vd_n1477_ac_des) X,c(g:g)(CV_Vd_n1477_ac_des) Y,c(g:g)(CV_Vd_n1497_ac_des) X,c(g:g)(CV_Vd_n1497_ac_des) Y,c(g:g)(CV_Vd_n1517_ac_des) X,c(g:g)(CV_Vd_n1517_ac_des) Y,c(g:g)(CV_Vd_n1537_ac_des) X,c(g:g)(CV_Vd_n1537_ac_des) Y,c(g:g)(CV_Vd_n1557_ac_des) X,c(g:g)(CV_Vd_n1557_ac_des) Y,c(g:g)(CV_Vd_n1577_ac_des) X,c(g:g)(CV_Vd_n1577_ac_des) Y,c(g:g)(CV_Vd_n1597_ac_des) X,c(g:g)(CV_Vd_n1597_ac_des) Y,c(g:g)(CV_Vd_n1617_ac_des) X,c(g:g)(CV_Vd_n1617_ac_des) Y,c(g:g)(CV_Vd_n1637_ac_des) X,c(g:g)(CV_Vd_n1637_ac_des) Y,c(g:g)(CV_Vd_n1657_ac_des) X,c(g:g)(CV_Vd_n1657_ac_des) Y,c(g:g)(CV_Vd_n1677_ac_des) X,c(g:g)(CV_Vd_n1677_ac_des) Y,c(g:g)(CV_Vd_n1697_ac_des) X,c(g:g)(CV_Vd_n1697_ac_des) Y,c(g:g)(CV_Vd_n1717_ac_des) X,c(g:g)(CV_Vd_n1717_ac_des) Y,c(g:g)(CV_Vd_n1737_ac_des) X,c(g:g)(CV_Vd_n1737_ac_des) Y,c(g:g)(CV_Vd_n1757_ac_des) X,c(g:g)(CV_Vd_n1757_ac_des) Y,c(g:g)(CV_Vd_n1777_ac_des) X,c(g:g)(CV_Vd_n1777_ac_des) Y,c(g:g)(CV_Vd_n1797_ac_des) X,c(g:g)(CV_Vd_n1797_ac_des) Y,c(g:g)(CV_Vd_n1817_ac_des) X,c(g:g)(CV_Vd_n1817_ac_des) Y,c(g:g)(CV_Vd_n1837_ac_des) X,c(g:g)(CV_Vd_n1837_ac_des) Y,c(g:g)(CV_Vd_n1857_ac_des) X,c(g:g)(CV_Vd_n1857_ac_des) Y,c(g:g)(CV_Vd_n1877_ac_des) X,c(g:g)(CV_Vd_n1877_ac_des) Y,c(g:g)(CV_Vd_n1897_ac_des) X,c(g:g)(CV_Vd_n1897_ac_des) Y,c(g:g)(CV_Vd_n1917_ac_des) X,c(g:g)(CV_Vd_n1917_ac_des) Y,c(g:g)(CV_Vd_n1937_ac_des) X,c(g:g)(CV_Vd_n1937_ac_des) Y,c(g:g)(CV_Vd_n1957_ac_des) X,c(g:g)(CV_Vd_n1957_ac_des) Y,c(g:g)(CV_Vd_n1977_ac_des) X,c(g:g)(CV_Vd_n1977_ac_des) Y,c(g:g)(CV_Vd_n1997_ac_des) X,c(g:g)(CV_Vd_n1997_ac_des) Y,c(g:g)(CV_Vd_n2017_ac_des) X,c(g:g)(CV_Vd_n2017_ac_des) Y,c(g:g)(CV_Vd_n2037_ac_des) X,c(g:g)(CV_Vd_n2037_ac_des) Y,c(g:g)(CV_Vd_n2057_ac_des) X,c(g:g)(CV_Vd_n2057_ac_des) Y
-0.264,3.3467789e-17,-0.264,3.3267485e-17,-0.264,3.3009262e-17,-0.24413662,3.2197764e-17,-0.264,3.2580789e-17,-0.264,3.2433282e-17,-0.264,3.2278275e-17,-0.264,3.2142428e-17,-0.25532527,3.179307e-17,-0.25532527,3.1675361e-17,-0.25532527,3.1753004e-17,-0.264,3.1690645e-17,-0.264,3.1593468e-17,-0.264,3.1484281e-17,-0.264,3.1390087e-17,-0.264,3.1453912e-17,-0.264,3.1373797e-17,-0.264,3.1106407e-17,-0.264,3.1033047e-17,-0.264,3.109947e-17,-0.264,3.0855669e-17,-0.23883182,3.0208764e-17,-0.264,3.0704169e-17,-0.264,3.063236e-17,-0.264,3.055401e-17,-0.264,3.0483599e-17,-0.25497554,3.0202782e-17,-0.25497554,3.013975e-17,-0.25497554,3.0081068e-17,-0.25497554,3.0023928e-17,-0.264,3.033862e-17,-0.25497554,3.0091693e-17,-0.25497554,2.9863264e-17,-0.25497554,2.9814689e-17,-0.25497554,2.9771718e-17,-0.25497554,2.9728092e-17,-0.25497554,2.9680831e-17,-0.25497554,2.9640304e-17,-0.25497554,2.9600345e-17,-0.25476893,2.9555947e-17,-0.25497554,2.9527845e-17,-0.25497554,2.9493295e-17,-0.25476893,2.94525e-17,-0.25476893,2.9424059e-17
-0.27,3.3717443e-17,-0.27,3.3504783e-17,-0.27,3.3223465e-17,-0.25013662,3.2366202e-17,-0.27,3.2771715e-17,-0.27,3.260409e-17,-0.27,3.2453552e-17,-0.27,3.2333155e-17,-0.26132527,3.1951924e-17,-0.26132527,3.1836078e-17,-0.26132527,3.1731663e-17,-0.27,3.1861281e-17,-0.27,3.1756343e-17,-0.27,3.1669582e-17,-0.27,3.1555534e-17,-0.27,3.1587153e-17,-0.27,3.1365026e-17,-0.27,3.1269741e-17,-0.27,3.1320858e-17,-0.27,3.1094429e-17,-0.27,3.1013438e-17,-0.24483182,3.0332179e-17,-0.27,3.0859262e-17,-0.27,3.093202e-17,-0.27,3.0706791e-17,-0.27,3.0636261e-17,-0.26097554,3.0342615e-17,-0.26097554,3.0278334e-17,-0.26097554,3.0220063e-17,-0.26097554,3.0162088e-17,-0.27,3.032609e-17,-0.26097554,3.0051527e-17,-0.26097554,3.0008376e-17,-0.26097554,2.9951853e-17,-0.26097554,2.9906594e-17,-0.26097554,2.9865688e-17,-0.26097554,2.9819564e-17,-0.26097554,2.9774353e-17,-0.26097554,2.9733728e-17,-0.26076893,2.9689946e-17,-0.26097554,2.9656806e-17,-0.26097554,2.9622669e-17,-0.26076893,2.9584643e-17,-0.26076893,2.9556713e-17
-0.276,3.3998157e-17,-0.276,3.3759365e-17,-0.276,3.3451317e-17,-0.25613662,3.2539201e-17,-0.276,3.2972524e-17,-0.276,3.2790306e-17,-0.276,3.2638578e-17,-0.276,3.2500498e-17,-0.26732527,3.2117503e-17,-0.26732527,3.2000608e-17,-0.26732527,3.1890966e-17,-0.276,3.2031475e-17,-0.276,3.2071761e-17,-0.276,3.1828584e-17,-0.276,3.171478e-17,-0.276,3.1628617e-17,-0.276,3.1697693e-17,-0.276,3.1440826e-17,-0.276,3.1354815e-17,-0.276,3.1285152e-17,-0.276,3.1181041e-17,-0.25083182,3.046518e-17,-0.276,3.1022704e-17,-0.276,3.0942857e-17,-0.276,3.0877519e-17,-0.276,3.080317e-17,-0.26697554,3.0490667e-17,-0.26697554,3.0427544e-17,-0.26697554,3.0366427e-17,-0.26697554,3.0306951e-17,-0.276,3.0507679e-17,-0.26697554,3.0358053e-17,-0.26697554,3.0149062e-17,-0.26697554,3.0091578e-17,-0.26697554,3.004937e-17,-0.26697554,2.9977687e-17,-0.26697554,2.9948383e-17,-0.26697554,2.9916729e-17,-0.26697554,2.9874864e-17,-0.26676893,2.982932e-17,-0.26697554,2.9783949e-17,-0.26697554,2.9750943e-17,-0.26676893,2.9713351e-17,-0.26676893,2.9687061e-17
-0.282,3.4284165e-17,-0.282,3.4036909e-17,-0.282,3.3695026e-17,-0.26213662,3.2722694e-17,-0.282,3.3201801e-17,-0.282,3.2991257e-17,-0.282,3.2831171e-17,-0.282,3.2694255e-17,-0.27332527,3.2291781e-17,-0.27332527,3.216237e-17,-0.27332527,3.2073814e-17,-0.282,3.2217266e-17,-0.282,3.2256835e-17,-0.282,3.2009287e-17,-0.282,3.1897076e-17,-0.282,3.1811788e-17,-0.282,3.1719174e-17,-0.282,3.1604292e-17,-0.282,3.1661608e-17,-0.282,3.1437795e-17,-0.282,3.1358312e-17,-0.25683182,3.0601696e-17,-0.282,3.1359148e-17,-0.282,3.1273481e-17,-0.282,3.1042029e-17,-0.282,3.0971041e-17,-0.27297554,3.0645884e-17,-0.27297554,3.0581777e-17,-0.27297554,3.0519991e-17,-0.27297554,3.0460255e-17,-0.282,3.0685821e-17,-0.27297554,3.0354556e-17,-0.27297554,3.0312957e-17,-0.27297554,3.0247576e-17,-0.27297554,3.0191733e-17,-0.27297554,3.0136516e-17,-0.27297554,3.0102041e-17,-0.27297554,3.0061794e-17,-0.27297554,3.002102e-17,-0.27276893,2.9975247e-17,-0.27297554,2.9963561e-17,-0.27297554,2.99069e-17,-0.27276893,2.9866831e-17,-0.27276893,2.9829026e-17
-0.288,3.4592746e-17,-0.288,3.4319282e-17,-0.288,3.3943572e-17,-0.26813662,3.2916144e-17,-0.288,3.3428615e-17,-0.288,3.3219301e-17,-0.288,3.3036754e-17,-0.288,3.290597e-17,-0.27932527,3.2481025e-17,-0.27932527,3.2352913e-17,-0.27932527,3.2248923e-17,-0.288,3.2413574e-17,-0.288,3.2312445e-17,-0.288,3.2206707e-17,-0.288,3.2101765e-17,-0.288,3.2004313e-17,-0.288,3.1892475e-17,-0.288,3.1812685e-17,-0.288,3.1712077e-17,-0.288,3.1630149e-17,-0.288,3.1549503e-17,-0.26283182,3.0911898e-17,-0.288,3.1538798e-17,-0.288,3.1436156e-17,-0.288,3.122007e-17,-0.288,3.1145663e-17,-0.27897554,3.0810362e-17,-0.27897554,3.0749534e-17,-0.27897554,3.0680722e-17,-0.27897554,3.0624919e-17,-0.288,3.0835341e-17,-0.27897554,3.0627923e-17,-0.27897554,3.0471127e-17,-0.27897554,3.0417662e-17,-0.27897554,3.037636e-17,-0.27897554,3.0327578e-17,-0.27897554,3.0262427e-17,-0.27897554,3.0200878e-17,-0.27897554,3.0185223e-17,-0.27876893,3.0141875e-17,-0.27897554,3.0097028e-17,-0.27897554,3.0083152e-17,-0.27876893,3.0020821e-17,-0.27876893,2.9986537e-17
-0.294,3.4926553e-17,-0.294,3.4634175e-17,-0.294,3.4234995e-17,-0.27413662,3.3120247e-17,-0.294,3.364991e-17,-0.294,3.3425223e-17,-0.294,3.3264807e-17,-0.294,3.3115442e-17,-0.28532527,3.267742e-17,-0.28532527,3.2552056e-17,-0.28532527,3.2441642e-17,-0.294,3.2624346e-17,-0.294,3.2543227e-17,-0.294,3.2409352e-17,-0.294,3.2308023e-17,-0.294,3.2201722e-17,-0.294,3.2216396e-17,-0.294,3.2004669e-17,-0.294,3.1918037e-17,-0.294,3.1820816e-17,-0.294,3.1735487e-17,-0.26883182,3.1060989e-17,-0.294,3.1565176e-17,-0.294,3.1467127e-17,-0.294,3.1406697e-17,-0.294,3.1333713e-17,-0.28497554,3.0993821e-17,-0.28497554,3.0923851e-17,-0.28497554,3.0860697e-17,-0.28497554,3.0801941e-17,-0.294,3.1014543e-17,-0.28497554,3.0842995e-17,-0.28497554,3.0636283e-17,-0.28497554,3.0582321e-17,-0.28497554,3.0528658e-17,-0.28497554,3.0480349e-17,-0.28497554,3.042708e-17,-0.28497554,3.0386311e-17,-0.28497554,3.0333948e-17,-0.28476893,3.024878e-17,-0.28497554,3.0259564e-17,-0.28497554,3.0223991e-17,-0.28476893,3.0181962e-17,-0.28476893,3.0145028e-17
-0.3,3.5284045e-17,-0.3,3.4974513e-17,-0.3,3.4538616e-17,-0.28013662,3.3329134e-17,-0.3,3.3887654e-17,-0.3,3.3657238e-17,-0.3,3.3496245e-17,-0.3,3.33336e-17,-0.29132527,3.2887422e-17,-0.29132527,3.27805e-17,-0.29132527,3.2651919e-17,-0.3,3.3012296e-17,-0.3,3.2740393e-17,-0.3,3.2623634e-17,-0.3,3.2658083e-17,-0.3,3.2405355e-17,-0.3,3.2303448e-17,-0.3,3.2215872e-17,-0.3,3.2118319e-17,-0.3,3.2022958e-17,-0.3,3.2033675e-17,-0.27483182,3.1069687e-17,-0.3,3.1899995e-17,-0.3,3.167966e-17,-0.3,3.1775817e-17,-0.3,3.1523689e-17,-0.29097554,3.1168989e-17,-0.29097554,3.1103392e-17,-0.29097554,3.1039031e-17,-0.29097554,3.0979763e-17,-0.3,3.1194792e-17,-0.29097554,3.0834138e-17,-0.29097554,3.0811175e-17,-0.29097554,3.075614e-17,-0.29097554,3.0686971e-17,-0.29097554,3.0648588e-17,-0.29097554,3.0605324e-17,-0.29097554,3.055959e-17,-0.29097554,3.0523073e-17,-0.29076893,3.0463234e-17,-0.29097554,3.0442656e-17,-0.29097554,3.0377589e-17,-0.29076893,3.0340822e-17,-0.29076893,3.0276494e-17
-0.306,3.5660497e-17,-0.306,3.5340245e-17,-0.306,3.4861563e-17,-0.28613662,3.3570526e-17,-0.306,3.414565e-17,-0.306,3.3911917e-17,-0.306,3.3727909e-17,-0.306,3.356889e-17,-0.29732527,3.3110198e-17,-0.29732527,3.29836e-17,-0.29732527,3.3044162e-17,-0.306,3.3223186e-17,-0.306,3.2945696e-17,-0.306,3.2832365e-17,-0.306,3.2734137e-17,-0.306,3.2643048e-17,-0.306,3.2530915e-17,-0.306,3.2430986e-17,-0.306,3.2335595e-17,-0.306,3.2231875e-17,-0.306,3.2139535e-17,-0.28083182,3.1240427e-17,-0.306,3.1967348e-17,-0.306,3.1887424e-17,-0.306,3.1820051e-17,-0.306,3.1726776e-17,-0.29697554,3.1355934e-17,-0.29697554,3.1290403e-17,-0.29697554,3.1226583e-17,-0.29697554,3.1169917e-17,-0.306,3.1412544e-17,-0.29697554,3.1040975e-17,-0.29697554,3.0978962e-17,-0.29697554,3.0931792e-17,-0.29697554,3.0885399e-17,-0.29697554,3.0838053e-17,-0.29697554,3.0790259e-17,-0.29697554,3.0745176e-17,-0.29697554,3.0705109e-17,-0.29676893,3.0648533e-17,-0.29697554,3.0616077e-17,-0.29697554,3.0560887e-17,-0.29676893,3.0552884e-17,-0.29676893,3.0482749e-17
-0.312,3.6079474e-17,-0.312,3.5756043e-17,-0.312,3.5198297e-17,-0.29213662,3.3822672e-17,-0.312,3.4437375e-17,-0.312,3.4171184e-17,-0.312,3.3978219e-17,-0.312,3.3827835e-17,-0.30332527,3.3333008e-17,-0.30332527,3.3209313e-17,-0.30332527,3.309485e-17,-0.312,3.3334444e-17,-0.312,3.3291156e-17,-0.312,3.3068229e-17,-0.312,3.2962613e-17,-0.312,3.2845911e-17,-0.312,3.2741942e-17,-0.312,3.2645987e-17,-0.312,3.255951e-17,-0.312,3.2586573e-17,-0.312,3.2359055e-17,-0.28683182,3.1545249e-17,-0.312,3.2184731e-17,-0.312,3.2093328e-17,-0.312,3.2054898e-17,-0.312,3.1944486e-17,-0.30297554,3.1556925e-17,-0.30297554,3.1468003e-17,-0.30297554,3.1410741e-17,-0.30297554,3.1357745e-17,-0.312,3.1610977e-17,-0.30297554,3.1246565e-17,-0.30297554,3.1188045e-17,-0.30297554,3.1135827e-17,-0.30297554,3.1085843e-17,-0.30297554,3.1035084e-17,-0.30297554,3.0986339e-17,-0.30297554,3.0938585e-17,-0.30297554,3.089426e-17,-0.30276893,3.0843268e-17,-0.30297554,3.0797698e-17,-0.30297554,3.0770008e-17,-0.30276893,3.0725228e-17,-0.30276893,3.0677017e-17
-0.318,3.6516776e-17,-0.318,3.6151203e-17,-0.318,3.5565557e-17,-0.29813662,3.4087638e-17,-0.318,3.4721173e-17,-0.318,3.444181e-17,-0.318,3.423347e-17,-0.318,3.4078233e-17,-0.30932527,3.3577746e-17,-0.30932527,3.3456078e-17,-0.30932527,3.3320433e-17,-0.318,3.3557858e-17,-0.318,3.3565777e-17,-0.318,3.3326109e-17,-0.318,3.319214e-17,-0.318,3.3070531e-17,-0.318,3.2974784e-17,-0.318,3.2875696e-17,-0.318,3.2781322e-17,-0.318,3.2693686e-17,-0.318,3.2591886e-17,-0.29283182,3.1617435e-17,-0.318,3.2413845e-17,-0.318,3.2330481e-17,-0.318,3.2258564e-17,-0.318,3.2175353e-17,-0.30897554,3.1755737e-17,-0.30897554,3.1691454e-17,-0.30897554,3.1635923e-17,-0.30897554,3.1580352e-17,-0.318,3.2008399e-17,-0.30897554,3.1462995e-17,-0.30897554,3.1403519e-17,-0.30897554,3.1349454e-17,-0.30897554,3.1297436e-17,-0.30897554,3.1238366e-17,-0.30897554,3.1188067e-17,-0.30897554,3.1137916e-17,-0.30897554,3.109481e-17,-0.30876893,3.1049857e-17,-0.30897554,3.1015395e-17,-0.30897554,3.0974439e-17,-0.30876893,3.0923981e-17,-0.30876893,3.0899921e-17
-0.324,3.697775e-17,-0.324,3.6583527e-17,-0.324,3.5964949e-17,-0.30413662,3.4370554e-17,-0.324,3.502692e-17,-0.324,3.472768e-17,-0.324,3.4504208e-17,-0.324,3.4340703e-17,-0.31532527,3.3822259e-17,-0.31532527,3.3704321e-17,-0.31532527,3.3568245e-17,-0.324,3.3946416e-17,-0.324,3.3678326e-17,-0.324,3.371403e-17,-0.324,3.346215e-17,-0.324,3.334619e-17,-0.324,3.3399408e-17,-0.324,3.3127482e-17,-0.324,3.3026081e-17,-0.324,3.2945967e-17,-0.324,3.2830571e-17,-0.29883182,3.1808391e-17,-0.324,3.2667719e-17,-0.324,3.2559148e-17,-0.324,3.2486956e-17,-0.324,3.2425229e-17,-0.31497554,3.198904e-17,-0.31497554,3.1924767e-17,-0.31497554,3.1868335e-17,-0.31497554,3.1808132e-17,-0.324,3.2092111e-17,-0.31497554,3.1711139e-17,-0.31497554,3.1650658e-17,-0.31497554,3.1583223e-17,-0.31497554,3.1523144e-17,-0.31497554,3.1465214e-17,-0.31497554,3.1413401e-17,-0.31497554,3.1364038e-17,-0.31497554,3.1317001e-17,-0.31476893,3.1265162e-17,-0.31497554,3.1228285e-17,-0.31497554,3.1184495e-17,-0.31476893,3.1139109e-17,-0.31476893,3.1111616e-17
-0.33,3.7460135e-17,-0.33,3.7044782e-17,-0.33,3.6384884e-17,-0.31013662,3.4662433e-17,-0.33,3.5347736e-17,-0.33,3.5024769e-17,-0.33,3.4791362e-17,-0.33,3.4605708e-17,-0.32132527,3.4079304e-17,-0.32132527,3.3948244e-17,-0.32132527,3.3812817e-17,-0.33,3.406031e-17,-0.33,3.3951149e-17,-0.33,3.3814951e-17,-0.33,3.3690655e-17,-0.33,3.3579433e-17,-0.33,3.347119e-17,-0.33,3.3377719e-17,-0.33,3.3265839e-17,-0.33,3.31756e-17,-0.33,3.3076959e-17,-0.30483182,3.2142568e-17,-0.33,3.2899395e-17,-0.33,3.2822446e-17,-0.33,3.2744354e-17,-0.33,3.2661975e-17,-0.32097554,3.2249599e-17,-0.32097554,3.2189475e-17,-0.32097554,3.2121201e-17,-0.32097554,3.2053832e-17,-0.33,3.2345416e-17,-0.32097554,3.1923135e-17,-0.32097554,3.1862163e-17,-0.32097554,3.1803894e-17,-0.32097554,3.17462e-17,-0.32097554,3.1691225e-17,-0.32097554,3.1640527e-17,-0.32097554,3.1590933e-17,-0.32097554,3.15435e-17,-0.32076893,3.1489399e-17,-0.32097554,3.1600868e-17,-0.32097554,3.1427542e-17,-0.32076893,3.1383728e-17,-0.32076893,3.1330119e-17
-0.336,3.7952414e-17,-0.336,3.7530015e-17,-0.336,3.6825428e-17,-0.31613662,3.4990119e-17,-0.336,3.5690663e-17,-0.336,3.5332545e-17,-0.336,3.5069989e-17,-0.336,3.489251e-17,-0.32732527,3.4341809e-17,-0.32732527,3.420682e-17,-0.32732527,3.4068706e-17,-0.336,3.4471082e-17,-0.336,3.4216867e-17,-0.336,3.4078491e-17,-0.336,3.3949619e-17,-0.336,3.3844879e-17,-0.336,3.3734375e-17,-0.336,3.3627975e-17,-0.336,3.3530778e-17,-0.336,3.3430058e-17,-0.336,3.3333982e-17,-0.31083182,3.2370154e-17,-0.336,3.31495e-17,-0.336,3.3062953e-17,-0.336,3.2987716e-17,-0.336,3.291524e-17,-0.32697554,3.2475338e-17,-0.32697554,3.2414034e-17,-0.32697554,3.2352081e-17,-0.32697554,3.228572e-17,-0.336,3.2591545e-17,-0.32697554,3.2147309e-17,-0.32697554,3.2098918e-17,-0.32697554,3.2039749e-17,-0.32697554,3.2007498e-17,-0.32697554,3.1947818e-17,-0.32697554,3.1890851e-17,-0.32697554,3.1836608e-17,-0.32697554,3.1785904e-17,-0.32676893,3.1713814e-17,-0.32697554,3.168502e-17,-0.32697554,3.1645545e-17,-0.32676893,3.1593133e-17,-0.32676893,3.1552664e-17
-0.342,3.8480599e-17,-0.342,3.8042316e-17,-0.342,3.7287719e-17,-0.32213662,3.532373e-17,-0.342,3.604781e-17,-0.342,3.5651249e-17,-0.342,3.5377458e-17,-0.342,3.5184877e-17,-0.33332527,3.4617081e-17,-0.33332527,3.4479881e-17,-0.33332527,3.4340377e-17,-0.342,3.4607882e-17,-0.342,3.4466831e-17,-0.342,3.4343393e-17,-0.342,3.4222706e-17,-0.342,3.4107744e-17,-0.342,3.3997095e-17,-0.342,3.389527e-17,-0.342,3.3799574e-17,-0.342,3.3661694e-17,-0.342,3.3575316e-17,-0.31683182,3.2591344e-17,-0.342,3.3403866e-17,-0.342,3.3313133e-17,-0.342,3.3244028e-17,-0.342,3.3149289e-17,-0.33297554,3.2719218e-17,-0.33297554,3.2658441e-17,-0.33297554,3.2591263e-17,-0.33297554,3.2533746e-17,-0.342,3.2851274e-17,-0.33297554,3.2408502e-17,-0.33297554,3.2353858e-17,-0.33297554,3.2293834e-17,-0.33297554,3.223401e-17,-0.33297554,3.2177662e-17,-0.33297554,3.2122323e-17,-0.33297554,3.2069376e-17,-0.33297554,3.2019777e-17,-0.33276893,3.1963785e-17,-0.33297554,3.1924734e-17,-0.33297554,3.1902801e-17,-0.33276893,3.1830251e-17,-0.33276893,3.1766003e-17
-0.348,3.901492e-17,-0.348,3.8560557e-17,-0.348,3.7771971e-17,-0.32813662,3.5680841e-17,-0.348,3.6422303e-17,-0.348,3.5981408e-17,-0.348,3.5685543e-17,-0.348,3.5502367e-17,-0.33932527,3.4869412e-17,-0.33932527,3.4756904e-17,-0.33932527,3.4618849e-17,-0.348,3.4902806e-17,-0.348,3.4746106e-17,-0.348,3.4616338e-17,-0.348,3.4505038e-17,-0.348,3.4392684e-17,-0.348,3.4272003e-17,-0.348,3.4287505e-17,-0.348,3.4171803e-17,-0.348,3.394811e-17,-0.348,3.3861234e-17,-0.32283182,3.2690836e-17,-0.348,3.3662336e-17,-0.348,3.3582369e-17,-0.348,3.3507556e-17,-0.348,3.343273e-17,-0.33897554,3.2978667e-17,-0.33897554,3.2909005e-17,-0.33897554,3.2845413e-17,-0.33897554,3.2782493e-17,-0.348,3.3097637e-17,-0.33897554,3.2657945e-17,-0.33897554,3.2598699e-17,-0.33897554,3.2538323e-17,-0.33897554,3.2395296e-17,-0.33897554,3.2490382e-17,-0.33897554,3.2318121e-17,-0.33897554,3.2316663e-17,-0.33897554,3.2235991e-17,-0.33876893,3.2204268e-17,-0.33897554,3.2177124e-17,-0.33897554,3.2130091e-17,-0.33876893,3.207758e-17,-0.33876893,3.2209131e-17
-0.354,3.9559933e-17,-0.354,3.9096271e-17,-0.354,3.8274735e-17,-0.33413662,3.6060594e-17,-0.354,3.6821065e-17,-0.354,3.6331097e-17,-0.354,3.6002871e-17,-0.354,3.5767041e-17,-0.34532527,3.5188357e-17,-0.34532527,3.5039988e-17,-0.34532527,3.4899184e-17,-0.354,3.5164664e-17,-0.354,3.5029151e-17,-0.354,3.4910239e-17,-0.354,3.4745439e-17,-0.354,3.4663632e-17,-0.354,3.4561924e-17,-0.354,3.4441118e-17,-0.354,3.4329427e-17,-0.354,3.4232151e-17,-0.354,3.4131621e-17,-0.32883182,3.2931077e-17,-0.354,3.3935803e-17,-0.354,3.3855475e-17,-0.354,3.3783016e-17,-0.354,3.3713569e-17,-0.34497554,3.323842e-17,-0.34497554,3.3174944e-17,-0.34497554,3.3108711e-17,-0.34497554,3.3043346e-17,-0.354,3.3517673e-17,-0.34497554,3.3062471e-17,-0.34497554,3.2808904e-17,-0.34497554,3.2755407e-17,-0.34497554,3.2703689e-17,-0.34497554,3.2700548e-17,-0.34497554,3.2626303e-17,-0.34497554,3.271195e-17,-0.34497554,3.2517652e-17,-0.34476893,3.2463204e-17,-0.34497554,3.2435189e-17,-0.34497554,3.2382926e-17,-0.34476893,3.2332052e-17,-0.34476893,3.2292776e-17
-0.36,4.0111294e-17,-0.36,3.9642781e-17,-0.36,3.8798842e-17,-0.34013662,3.6463324e-17,-0.36,3.7213186e-17,-0.36,3.6697733e-17,-0.36,3.6359179e-17,-0.36,3.6091514e-17,-0.35132527,3.5490631e-17,-0.35132527,3.5324083e-17,-0.35132527,3.5182309e-17,-0.36,3.5461742e-17,-0.36,3.5319925e-17,-0.36,3.5176301e-17,-0.36,3.5063357e-17,-0.36,3.4945944e-17,-0.36,3.4837995e-17,-0.36,3.4722636e-17,-0.36,3.4615023e-17,-0.36,3.4506194e-17,-0.36,3.4405453e-17,-0.33483182,3.318949e-17,-0.36,3.4211012e-17,-0.36,3.4132476e-17,-0.36,3.4057039e-17,-0.36,3.3981116e-17,-0.35097554,3.3505388e-17,-0.35097554,3.3444978e-17,-0.35097554,3.3357947e-17,-0.35097554,3.328966e-17,-0.36,3.368304e-17,-0.35097554,3.3180235e-17,-0.35097554,3.3102667e-17,-0.35097554,3.3045886e-17,-0.35097554,3.2989655e-17,-0.35097554,3.2948037e-17,-0.35097554,3.2906507e-17,-0.35097554,3.2804616e-17,-0.35097554,3.2787017e-17,-0.35076893,3.2730582e-17,-0.35097554,3.2693621e-17,-0.35097554,3.2655728e-17,-0.35076893,3.2599602e-17,-0.35076893,3.2545792e-17
