c(d:s)(CV_Vd_n1191_ac_des) X,c(d:s)(CV_Vd_n1191_ac_des) Y,c(d:s)(CV_Vd_n1217_ac_des) X,c(d:s)(CV_Vd_n1217_ac_des) Y,c(d:s)(CV_Vd_n1237_ac_des) X,c(d:s)(CV_Vd_n1237_ac_des) Y,c(d:s)(CV_Vd_n1257_ac_des) X,c(d:s)(CV_Vd_n1257_ac_des) Y,c(d:s)(CV_Vd_n1277_ac_des) X,c(d:s)(CV_Vd_n1277_ac_des) Y,c(d:s)(CV_Vd_n1297_ac_des) X,c(d:s)(CV_Vd_n1297_ac_des) Y,c(d:s)(CV_Vd_n1317_ac_des) X,c(d:s)(CV_Vd_n1317_ac_des) Y,c(d:s)(CV_Vd_n1337_ac_des) X,c(d:s)(CV_Vd_n1337_ac_des) Y,c(d:s)(CV_Vd_n1357_ac_des) X,c(d:s)(CV_Vd_n1357_ac_des) Y,c(d:s)(CV_Vd_n1377_ac_des) X,c(d:s)(CV_Vd_n1377_ac_des) Y,c(d:s)(CV_Vd_n1397_ac_des) X,c(d:s)(CV_Vd_n1397_ac_des) Y,c(d:s)(CV_Vd_n1417_ac_des) X,c(d:s)(CV_Vd_n1417_ac_des) Y,c(d:s)(CV_Vd_n1437_ac_des) X,c(d:s)(CV_Vd_n1437_ac_des) Y,c(d:s)(CV_Vd_n1457_ac_des) X,c(d:s)(CV_Vd_n1457_ac_des) Y,c(d:s)(CV_Vd_n1477_ac_des) X,c(d:s)(CV_Vd_n1477_ac_des) Y,c(d:s)(CV_Vd_n1497_ac_des) X,c(d:s)(CV_Vd_n1497_ac_des) Y,c(d:s)(CV_Vd_n1517_ac_des) X,c(d:s)(CV_Vd_n1517_ac_des) Y,c(d:s)(CV_Vd_n1537_ac_des) X,c(d:s)(CV_Vd_n1537_ac_des) Y,c(d:s)(CV_Vd_n1557_ac_des) X,c(d:s)(CV_Vd_n1557_ac_des) Y,c(d:s)(CV_Vd_n1577_ac_des) X,c(d:s)(CV_Vd_n1577_ac_des) Y,c(d:s)(CV_Vd_n1597_ac_des) X,c(d:s)(CV_Vd_n1597_ac_des) Y,c(d:s)(CV_Vd_n1617_ac_des) X,c(d:s)(CV_Vd_n1617_ac_des) Y,c(d:s)(CV_Vd_n1637_ac_des) X,c(d:s)(CV_Vd_n1637_ac_des) Y,c(d:s)(CV_Vd_n1657_ac_des) X,c(d:s)(CV_Vd_n1657_ac_des) Y,c(d:s)(CV_Vd_n1677_ac_des) X,c(d:s)(CV_Vd_n1677_ac_des) Y,c(d:s)(CV_Vd_n1697_ac_des) X,c(d:s)(CV_Vd_n1697_ac_des) Y,c(d:s)(CV_Vd_n1717_ac_des) X,c(d:s)(CV_Vd_n1717_ac_des) Y,c(d:s)(CV_Vd_n1737_ac_des) X,c(d:s)(CV_Vd_n1737_ac_des) Y,c(d:s)(CV_Vd_n1757_ac_des) X,c(d:s)(CV_Vd_n1757_ac_des) Y,c(d:s)(CV_Vd_n1777_ac_des) X,c(d:s)(CV_Vd_n1777_ac_des) Y,c(d:s)(CV_Vd_n1797_ac_des) X,c(d:s)(CV_Vd_n1797_ac_des) Y,c(d:s)(CV_Vd_n1817_ac_des) X,c(d:s)(CV_Vd_n1817_ac_des) Y,c(d:s)(CV_Vd_n1837_ac_des) X,c(d:s)(CV_Vd_n1837_ac_des) Y,c(d:s)(CV_Vd_n1857_ac_des) X,c(d:s)(CV_Vd_n1857_ac_des) Y,c(d:s)(CV_Vd_n1877_ac_des) X,c(d:s)(CV_Vd_n1877_ac_des) Y,c(d:s)(CV_Vd_n1897_ac_des) X,c(d:s)(CV_Vd_n1897_ac_des) Y,c(d:s)(CV_Vd_n1917_ac_des) X,c(d:s)(CV_Vd_n1917_ac_des) Y,c(d:s)(CV_Vd_n1937_ac_des) X,c(d:s)(CV_Vd_n1937_ac_des) Y,c(d:s)(CV_Vd_n1957_ac_des) X,c(d:s)(CV_Vd_n1957_ac_des) Y,c(d:s)(CV_Vd_n1977_ac_des) X,c(d:s)(CV_Vd_n1977_ac_des) Y,c(d:s)(CV_Vd_n1997_ac_des) X,c(d:s)(CV_Vd_n1997_ac_des) Y,c(d:s)(CV_Vd_n2017_ac_des) X,c(d:s)(CV_Vd_n2017_ac_des) Y,c(d:s)(CV_Vd_n2037_ac_des) X,c(d:s)(CV_Vd_n2037_ac_des) Y,c(d:s)(CV_Vd_n2057_ac_des) X,c(d:s)(CV_Vd_n2057_ac_des) Y
-0.252,-2.7044753e-19,-0.252,-5.2808599e-19,-0.252,-5.3669557e-19,-0.23213662,-5.3663566e-19,-0.252,-5.3433177e-19,-0.252,-5.3515168e-19,-0.252,-5.3520833e-19,-0.252,-5.3605596e-19,-0.24332527,-5.3355636e-19,-0.24332527,-5.3337982e-19,-0.24332527,-5.3361975e-19,-0.252,-5.2864154e-19,-0.252,-5.3247543e-19,-0.252,-5.3290942e-19,-0.252,-5.2958142e-19,-0.252,-5.3118363e-19,-0.252,-5.3052512e-19,-0.252,-5.3120427e-19,-0.252,-5.3070058e-19,-0.252,-5.3194102e-19,-0.252,-5.3147188e-19,-0.22683182,-5.3497842e-19,-0.252,-5.308967e-19,-0.252,-5.292471e-19,-0.252,-5.2958016e-19,-0.252,-5.2934039e-19,-0.24297554,-5.3032926e-19,-0.24297554,-5.3133528e-19,-0.24297554,-5.3104837e-19,-0.24297554,-5.3134181e-19,-0.252,-5.2947188e-19,-0.24297554,-5.311661e-19,-0.24297554,-5.305251e-19,-0.24297554,-5.2950583e-19,-0.24297554,-5.3003343e-19,-0.24297554,-5.3006872e-19,-0.24297554,-5.2972401e-19,-0.24297554,-5.2970284e-19,-0.24297554,-5.2940166e-19,-0.24276893,-5.289907e-19,-0.24297554,-5.280259e-19,-0.24297554,-5.2845729e-19,-0.24276893,-5.2889215e-19,-0.24276893,-5.2842134e-19
-0.258,-2.1971271e-19,-0.258,-5.2547723e-19,-0.258,-5.3524058e-19,-0.23813662,-5.3601605e-19,-0.258,-5.3486922e-19,-0.258,-5.3455152e-19,-0.258,-5.3360031e-19,-0.258,-5.3299971e-19,-0.24932527,-5.331718e-19,-0.24932527,-5.3293262e-19,-0.24932527,-5.3234623e-19,-0.258,-5.3116148e-19,-0.258,-5.3067609e-19,-0.258,-5.3077137e-19,-0.258,-5.312123e-19,-0.258,-5.3036414e-19,-0.258,-5.3028203e-19,-0.258,-5.3181899e-19,-0.258,-5.3050778e-19,-0.258,-5.3166753e-19,-0.258,-5.3031262e-19,-0.23283182,-5.3491532e-19,-0.258,-5.2806535e-19,-0.258,-5.2824886e-19,-0.258,-5.2863062e-19,-0.258,-5.280404e-19,-0.24897554,-5.2976475e-19,-0.24897554,-5.3023743e-19,-0.24897554,-5.3046772e-19,-0.24897554,-5.320174e-19,-0.258,-5.2532878e-19,-0.24897554,-5.2942063e-19,-0.24897554,-5.2709645e-19,-0.24897554,-5.2871798e-19,-0.24897554,-5.290978e-19,-0.24897554,-5.2637627e-19,-0.24897554,-5.2761835e-19,-0.24897554,-5.2762307e-19,-0.24897554,-5.2755788e-19,-0.24876893,-5.2728618e-19,-0.24897554,-5.2526832e-19,-0.24897554,-5.2580868e-19,-0.24876893,-5.2843401e-19,-0.24876893,-5.2637054e-19
-0.264,-1.5544742e-19,-0.264,-5.215253e-19,-0.264,-5.3287449e-19,-0.24413662,-5.3537338e-19,-0.264,-5.3213133e-19,-0.264,-5.328129e-19,-0.264,-5.3150294e-19,-0.264,-5.344115e-19,-0.25532527,-5.3269055e-19,-0.25532527,-5.3126035e-19,-0.25532527,-5.3143342e-19,-0.264,-5.3050673e-19,-0.264,-5.3072507e-19,-0.264,-5.2854729e-19,-0.264,-5.2912226e-19,-0.264,-5.2688224e-19,-0.264,-5.2689035e-19,-0.264,-5.2937711e-19,-0.264,-5.2893072e-19,-0.264,-5.2798819e-19,-0.264,-5.2790176e-19,-0.23883182,-5.340955e-19,-0.264,-5.2721185e-19,-0.264,-5.2780203e-19,-0.264,-5.2688711e-19,-0.264,-5.2694507e-19,-0.25497554,-5.2891069e-19,-0.25497554,-5.290052e-19,-0.25497554,-5.3030152e-19,-0.25497554,-5.2879219e-19,-0.264,-5.235866e-19,-0.25497554,-5.2673433e-19,-0.25497554,-5.2734357e-19,-0.25497554,-5.2600349e-19,-0.25497554,-5.250555e-19,-0.25497554,-5.2661939e-19,-0.25497554,-5.2424591e-19,-0.25497554,-5.2486998e-19,-0.25497554,-5.249864e-19,-0.25476893,-5.2484741e-19,-0.25497554,-5.2396042e-19,-0.25497554,-5.2295233e-19,-0.25476893,-5.2463422e-19,-0.25476893,-5.2303031e-19
-0.27,-8.1152793e-20,-0.27,-5.1651146e-19,-0.27,-5.3125143e-19,-0.25013662,-5.3564488e-19,-0.27,-5.2995947e-19,-0.27,-5.2968145e-19,-0.27,-5.2984346e-19,-0.27,-5.3055153e-19,-0.26132527,-5.3182825e-19,-0.26132527,-5.3119956e-19,-0.26132527,-5.3077426e-19,-0.27,-5.2815512e-19,-0.27,-5.2821181e-19,-0.27,-5.278845e-19,-0.27,-5.2730688e-19,-0.27,-5.2856002e-19,-0.27,-5.2697375e-19,-0.27,-5.281292e-19,-0.27,-5.2771477e-19,-0.27,-5.2633683e-19,-0.27,-5.2591501e-19,-0.24483182,-5.3228605e-19,-0.27,-5.250265e-19,-0.27,-5.2555462e-19,-0.27,-5.2374699e-19,-0.27,-5.2394072e-19,-0.26097554,-5.2787775e-19,-0.26097554,-5.2797136e-19,-0.26097554,-5.2760153e-19,-0.26097554,-5.2679078e-19,-0.27,-5.2177897e-19,-0.26097554,-5.2537189e-19,-0.26097554,-5.2501528e-19,-0.26097554,-5.2505787e-19,-0.26097554,-5.2450539e-19,-0.26097554,-5.2379171e-19,-0.26097554,-5.2361248e-19,-0.26097554,-5.2343096e-19,-0.26097554,-5.2249416e-19,-0.26076893,-5.2228298e-19,-0.26097554,-5.2120455e-19,-0.26097554,-5.2153077e-19,-0.26076893,-5.2194159e-19,-0.26076893,-5.2398479e-19
-0.276,3.8806626e-21,-0.276,-5.0901891e-19,-0.276,-5.305844e-19,-0.25613662,-5.3499884e-19,-0.276,-5.2991212e-19,-0.276,-5.2942908e-19,-0.276,-5.2921956e-19,-0.276,-5.2939621e-19,-0.26732527,-5.3063979e-19,-0.26732527,-5.2978372e-19,-0.26732527,-5.2899131e-19,-0.276,-5.2674429e-19,-0.276,-5.2570319e-19,-0.276,-5.282432e-19,-0.276,-5.2670356e-19,-0.276,-5.2648582e-19,-0.276,-5.2484125e-19,-0.276,-5.2515078e-19,-0.276,-5.2532918e-19,-0.276,-5.2440194e-19,-0.276,-5.2340906e-19,-0.25083182,-5.3061002e-19,-0.276,-5.238247e-19,-0.276,-5.2421755e-19,-0.276,-5.2200234e-19,-0.276,-5.2162266e-19,-0.26697554,-5.2521641e-19,-0.26697554,-5.2486908e-19,-0.26697554,-5.2526102e-19,-0.26697554,-5.2374817e-19,-0.276,-5.1836915e-19,-0.26697554,-5.2229143e-19,-0.26697554,-5.2225881e-19,-0.26697554,-5.2208755e-19,-0.26697554,-5.2145543e-19,-0.26697554,-5.2025038e-19,-0.26697554,-5.1961999e-19,-0.26697554,-5.2010786e-19,-0.26697554,-5.2030423e-19,-0.26676893,-5.1896009e-19,-0.26697554,-5.2089298e-19,-0.26697554,-5.1854685e-19,-0.26676893,-5.1918513e-19,-0.26676893,-5.2100208e-19
-0.282,1.0236169e-19,-0.282,-5.0129342e-19,-0.282,-5.299405e-19,-0.26213662,-5.3588998e-19,-0.282,-5.3110138e-19,-0.282,-5.2806571e-19,-0.282,-5.282384e-19,-0.282,-5.2828447e-19,-0.27332527,-5.2962287e-19,-0.27332527,-5.2888117e-19,-0.27332527,-5.2907279e-19,-0.282,-5.2825895e-19,-0.282,-5.2369703e-19,-0.282,-5.251226e-19,-0.282,-5.2546071e-19,-0.282,-5.2460677e-19,-0.282,-5.2531459e-19,-0.282,-5.2462903e-19,-0.282,-5.2228108e-19,-0.282,-5.2227258e-19,-0.282,-5.2024534e-19,-0.25683182,-5.2895995e-19,-0.282,-5.2071461e-19,-0.282,-5.1962457e-19,-0.282,-5.2153002e-19,-0.282,-5.1910465e-19,-0.27297554,-5.2267208e-19,-0.27297554,-5.2199864e-19,-0.27297554,-5.2178273e-19,-0.27297554,-5.2112454e-19,-0.282,-5.1599685e-19,-0.27297554,-5.1835185e-19,-0.27297554,-5.1937347e-19,-0.27297554,-5.1888585e-19,-0.27297554,-5.1820681e-19,-0.27297554,-5.1837318e-19,-0.27297554,-5.1676972e-19,-0.27297554,-5.1678835e-19,-0.27297554,-5.1730543e-19,-0.27276893,-5.1724296e-19,-0.27297554,-5.1636333e-19,-0.27297554,-5.1537712e-19,-0.27276893,-5.1571805e-19,-0.27276893,-5.1742181e-19
-0.288,2.120364e-19,-0.288,-4.9235834e-19,-0.288,-5.3059967e-19,-0.26813662,-5.33674e-19,-0.288,-5.3238066e-19,-0.288,-5.2871213e-19,-0.288,-5.2956759e-19,-0.288,-5.2877829e-19,-0.27932527,-5.2916891e-19,-0.27932527,-5.2950564e-19,-0.27932527,-5.2776744e-19,-0.288,-5.2595102e-19,-0.288,-5.242103e-19,-0.288,-5.2465212e-19,-0.288,-5.2425154e-19,-0.288,-5.2311544e-19,-0.288,-5.2173574e-19,-0.288,-5.2120499e-19,-0.288,-5.2049982e-19,-0.288,-5.1881296e-19,-0.288,-5.1827575e-19,-0.26283182,-5.2832389e-19,-0.288,-5.1772682e-19,-0.288,-5.1635792e-19,-0.288,-5.1619636e-19,-0.288,-5.1585823e-19,-0.27897554,-5.1938219e-19,-0.27897554,-5.1860112e-19,-0.27897554,-5.1826979e-19,-0.27897554,-5.1827732e-19,-0.288,-5.1453086e-19,-0.27897554,-5.1665509e-19,-0.27897554,-5.1641002e-19,-0.27897554,-5.1616495e-19,-0.27897554,-5.160561e-19,-0.27897554,-5.1605425e-19,-0.27897554,-5.1618398e-19,-0.27897554,-5.1517949e-19,-0.27897554,-5.1792446e-19,-0.27876893,-5.1573096e-19,-0.27897554,-5.1506707e-19,-0.27897554,-5.1463418e-19,-0.27876893,-5.1508889e-19,-0.27876893,-5.1413562e-19
-0.294,3.3791561e-19,-0.294,-4.7804303e-19,-0.294,-5.2943611e-19,-0.27413662,-5.3362001e-19,-0.294,-5.2945287e-19,-0.294,-5.2740838e-19,-0.294,-5.2643384e-19,-0.294,-5.2587665e-19,-0.28532527,-5.2841582e-19,-0.28532527,-5.285677e-19,-0.28532527,-5.2773346e-19,-0.294,-5.2453683e-19,-0.294,-5.2452275e-19,-0.294,-5.2363168e-19,-0.294,-5.1982257e-19,-0.294,-5.2055257e-19,-0.294,-5.1931563e-19,-0.294,-5.1973342e-19,-0.294,-5.1846827e-19,-0.294,-5.173887e-19,-0.294,-5.1659979e-19,-0.26883182,-5.2583897e-19,-0.294,-5.1630985e-19,-0.294,-5.1597034e-19,-0.294,-5.1606196e-19,-0.294,-5.1565301e-19,-0.28497554,-5.1733265e-19,-0.28497554,-5.1721706e-19,-0.28497554,-5.1652175e-19,-0.28497554,-5.1645115e-19,-0.294,-5.1527582e-19,-0.28497554,-5.1466036e-19,-0.28497554,-5.1518367e-19,-0.28497554,-5.1538006e-19,-0.28497554,-5.1507611e-19,-0.28497554,-5.1475287e-19,-0.28497554,-5.1461466e-19,-0.28497554,-5.1442534e-19,-0.28497554,-5.1465622e-19,-0.28476893,-5.1458209e-19,-0.28497554,-5.1483499e-19,-0.28497554,-5.1520736e-19,-0.28476893,-5.1519161e-19,-0.28476893,-5.1524189e-19
-0.3,4.7887349e-19,-0.3,-4.5942977e-19,-0.3,-5.2861777e-19,-0.28013662,-5.341506e-19,-0.3,-5.2620853e-19,-0.3,-5.2389762e-19,-0.3,-5.2315484e-19,-0.3,-5.2273662e-19,-0.29132527,-5.2654914e-19,-0.29132527,-5.2686019e-19,-0.29132527,-5.2567618e-19,-0.3,-5.240547e-19,-0.3,-5.2000713e-19,-0.3,-5.1842262e-19,-0.3,-5.2059762e-19,-0.3,-5.1405737e-19,-0.3,-5.149024e-19,-0.3,-5.1478335e-19,-0.3,-5.1451056e-19,-0.3,-5.1317821e-19,-0.3,-5.1613852e-19,-0.27483182,-5.2543613e-19,-0.3,-5.1575712e-19,-0.3,-5.1340945e-19,-0.3,-5.1417481e-19,-0.3,-5.1280865e-19,-0.29097554,-5.1586971e-19,-0.29097554,-5.1600635e-19,-0.29097554,-5.1588965e-19,-0.29097554,-5.1551855e-19,-0.3,-5.1220038e-19,-0.29097554,-5.1498772e-19,-0.29097554,-5.1507448e-19,-0.29097554,-5.1495699e-19,-0.29097554,-5.1485773e-19,-0.29097554,-5.1492424e-19,-0.29097554,-5.1477628e-19,-0.29097554,-5.1505644e-19,-0.29097554,-5.1508575e-19,-0.29076893,-5.1540261e-19,-0.29097554,-5.1537404e-19,-0.29097554,-5.155523e-19,-0.29076893,-5.1415456e-19,-0.29076893,-5.1409012e-19
-0.306,6.314012e-19,-0.306,-4.393751e-19,-0.306,-5.3062e-19,-0.28613662,-5.3207748e-19,-0.306,-5.2581979e-19,-0.306,-5.237232e-19,-0.306,-5.2287541e-19,-0.306,-5.2309746e-19,-0.29732527,-5.234192e-19,-0.29732527,-5.2334776e-19,-0.29732527,-5.243712e-19,-0.306,-5.225333e-19,-0.306,-5.2088978e-19,-0.306,-5.1973354e-19,-0.306,-5.1873602e-19,-0.306,-5.1848871e-19,-0.306,-5.1799448e-19,-0.306,-5.1756418e-19,-0.306,-5.1701377e-19,-0.306,-5.1657229e-19,-0.306,-5.1763093e-19,-0.28083182,-5.2246065e-19,-0.306,-5.1732711e-19,-0.306,-5.1727143e-19,-0.306,-5.1707648e-19,-0.306,-5.1794676e-19,-0.29697554,-5.1316706e-19,-0.29697554,-5.1309098e-19,-0.29697554,-5.1293734e-19,-0.29697554,-5.1247896e-19,-0.306,-5.167553e-19,-0.29697554,-5.1259872e-19,-0.29697554,-5.1257605e-19,-0.29697554,-5.1231938e-19,-0.29697554,-5.1213926e-19,-0.29697554,-5.1202632e-19,-0.29697554,-5.1223921e-19,-0.29697554,-5.1238757e-19,-0.29697554,-5.1261563e-19,-0.29676893,-5.1250966e-19,-0.29697554,-5.0591141e-19,-0.29697554,-5.1177522e-19,-0.29676893,-5.1196219e-19,-0.29676893,-5.1098524e-19
-0.312,8.0029861e-19,-0.312,-4.1290101e-19,-0.312,-5.3232337e-19,-0.29213662,-5.3101389e-19,-0.312,-5.2597318e-19,-0.312,-5.2215273e-19,-0.312,-5.2315048e-19,-0.312,-5.2133077e-19,-0.30332527,-5.2492843e-19,-0.30332527,-5.2431024e-19,-0.30332527,-5.2382898e-19,-0.312,-5.2139358e-19,-0.312,-5.2188617e-19,-0.312,-5.199304e-19,-0.312,-5.1911142e-19,-0.312,-5.1845844e-19,-0.312,-5.1900959e-19,-0.312,-5.189055e-19,-0.312,-5.1834902e-19,-0.312,-5.1935429e-19,-0.312,-5.1870736e-19,-0.28683182,-5.1912531e-19,-0.312,-5.1888272e-19,-0.312,-5.1864293e-19,-0.312,-5.1861103e-19,-0.312,-5.180626e-19,-0.30297554,-5.1748516e-19,-0.30297554,-5.1748327e-19,-0.30297554,-5.1742326e-19,-0.30297554,-5.1620479e-19,-0.312,-5.1815849e-19,-0.30297554,-5.1679537e-19,-0.30297554,-5.1621963e-19,-0.30297554,-5.1637481e-19,-0.30297554,-5.162421e-19,-0.30297554,-5.1626428e-19,-0.30297554,-5.1613742e-19,-0.30297554,-5.1604297e-19,-0.30297554,-5.1596849e-19,-0.30276893,-5.1596763e-19,-0.30297554,-5.152605e-19,-0.30297554,-5.1598896e-19,-0.30276893,-5.1560125e-19,-0.30276893,-5.1570232e-19
-0.318,9.806982e-19,-0.318,-3.7998985e-19,-0.318,-5.3579496e-19,-0.29813662,-5.2990319e-19,-0.318,-5.2827056e-19,-0.318,-5.2486395e-19,-0.318,-5.2383336e-19,-0.318,-5.2330441e-19,-0.30932527,-5.2233687e-19,-0.30932527,-5.2194499e-19,-0.30932527,-5.2139843e-19,-0.318,-5.2278141e-19,-0.318,-5.2307885e-19,-0.318,-5.2260722e-19,-0.318,-5.2310203e-19,-0.318,-5.224126e-19,-0.318,-5.224614e-19,-0.318,-5.2252332e-19,-0.318,-5.2238283e-19,-0.318,-5.2234144e-19,-0.318,-5.2280785e-19,-0.29283182,-5.1697076e-19,-0.318,-5.2204302e-19,-0.318,-5.2161702e-19,-0.318,-5.2150495e-19,-0.318,-5.226145e-19,-0.30897554,-5.174721e-19,-0.30897554,-5.1754003e-19,-0.30897554,-5.1738409e-19,-0.30897554,-5.1748038e-19,-0.318,-5.214631e-19,-0.30897554,-5.1679862e-19,-0.30897554,-5.1611896e-19,-0.30897554,-5.158662e-19,-0.30897554,-5.1566909e-19,-0.30897554,-5.1561304e-19,-0.30897554,-5.1534033e-19,-0.30897554,-5.150474e-19,-0.30897554,-5.1458059e-19,-0.30876893,-5.1417136e-19,-0.30897554,-5.1463465e-19,-0.30897554,-5.1421232e-19,-0.30876893,-5.1357801e-19,-0.30876893,-5.1355455e-19
-0.324,1.1734797e-18,-0.324,-3.3853114e-19,-0.324,-5.409033e-19,-0.30413662,-5.2992157e-19,-0.324,-5.3077437e-19,-0.324,-5.289725e-19,-0.324,-5.2667315e-19,-0.324,-5.2564517e-19,-0.31532527,-5.2305013e-19,-0.31532527,-5.2292273e-19,-0.31532527,-5.2228841e-19,-0.324,-5.2671097e-19,-0.324,-5.2733694e-19,-0.324,-5.2642907e-19,-0.324,-5.270785e-19,-0.324,-5.2754598e-19,-0.324,-5.278773e-19,-0.324,-5.2766028e-19,-0.324,-5.2744328e-19,-0.324,-5.2703577e-19,-0.324,-5.2755914e-19,-0.29883182,-5.1705508e-19,-0.324,-5.2817415e-19,-0.324,-5.2736873e-19,-0.324,-5.2736544e-19,-0.324,-5.2797329e-19,-0.31497554,-5.2023722e-19,-0.31497554,-5.1987389e-19,-0.31497554,-5.2070119e-19,-0.31497554,-5.2036355e-19,-0.324,-5.2346767e-19,-0.31497554,-5.1866882e-19,-0.31497554,-5.1732022e-19,-0.31497554,-5.1656257e-19,-0.31497554,-5.1607452e-19,-0.31497554,-5.1624884e-19,-0.31497554,-5.1635142e-19,-0.31497554,-5.1633761e-19,-0.31497554,-5.1636063e-19,-0.31476893,-5.1626608e-19,-0.31497554,-5.1630662e-19,-0.31497554,-5.1607554e-19,-0.31476893,-5.1571222e-19,-0.31476893,-5.1545521e-19
-0.33,1.3785181e-18,-0.33,-2.8721211e-19,-0.33,-5.4441702e-19,-0.31013662,-5.2917689e-19,-0.33,-5.3579328e-19,-0.33,-5.332126e-19,-0.33,-5.3122851e-19,-0.33,-5.3054556e-19,-0.32132527,-5.2472685e-19,-0.32132527,-5.2369081e-19,-0.32132527,-5.2579513e-19,-0.33,-5.3288402e-19,-0.33,-5.3318134e-19,-0.33,-5.3355516e-19,-0.33,-5.353472e-19,-0.33,-5.3508528e-19,-0.33,-5.3466634e-19,-0.33,-5.3537296e-19,-0.33,-5.3578551e-19,-0.33,-5.3572201e-19,-0.33,-5.3580773e-19,-0.30483182,-5.1605934e-19,-0.33,-5.3598541e-19,-0.33,-5.3580259e-19,-0.33,-5.3662364e-19,-0.33,-5.3693743e-19,-0.32097554,-5.2509495e-19,-0.32097554,-5.2471383e-19,-0.32097554,-5.2444629e-19,-0.32097554,-5.2429436e-19,-0.33,-5.3554809e-19,-0.32097554,-5.2497399e-19,-0.32097554,-5.2429126e-19,-0.32097554,-5.2350064e-19,-0.32097554,-5.2273309e-19,-0.32097554,-5.2151867e-19,-0.32097554,-5.2056101e-19,-0.32097554,-5.2078597e-19,-0.32097554,-5.2076575e-19,-0.32076893,-5.2075321e-19,-0.32097554,-5.2116803e-19,-0.32097554,-5.2128469e-19,-0.32076893,-5.2109785e-19,-0.32076893,-5.2101186e-19
-0.336,1.5866402e-18,-0.336,-2.2480204e-19,-0.336,-5.4755905e-19,-0.31613662,-5.3082746e-19,-0.336,-5.418501e-19,-0.336,-5.4006372e-19,-0.336,-5.3827136e-19,-0.336,-5.3766933e-19,-0.32732527,-5.2855766e-19,-0.32732527,-5.2846025e-19,-0.32732527,-5.2916183e-19,-0.336,-5.4206476e-19,-0.336,-5.4282488e-19,-0.336,-5.4398509e-19,-0.336,-5.4443656e-19,-0.336,-5.4555319e-19,-0.336,-5.4788932e-19,-0.336,-5.4684033e-19,-0.336,-5.4757953e-19,-0.336,-5.4794193e-19,-0.336,-5.4841864e-19,-0.31083182,-5.1969306e-19,-0.336,-5.4816931e-19,-0.336,-5.4890859e-19,-0.336,-5.4962382e-19,-0.336,-5.5052238e-19,-0.32697554,-5.3196791e-19,-0.32697554,-5.3218797e-19,-0.32697554,-5.3172661e-19,-0.32697554,-5.3196676e-19,-0.336,-5.5105443e-19,-0.32697554,-5.3160186e-19,-0.32697554,-5.3144058e-19,-0.32697554,-5.3126644e-19,-0.32697554,-5.3122432e-19,-0.32697554,-5.3104277e-19,-0.32697554,-5.306609e-19,-0.32697554,-5.3080676e-19,-0.32697554,-5.3077316e-19,-0.32676893,-5.3061641e-19,-0.32697554,-5.3123661e-19,-0.32697554,-5.3129746e-19,-0.32676893,-5.3117434e-19,-0.32676893,-5.313866e-19
-0.342,1.8015117e-18,-0.342,-1.490564e-19,-0.342,-5.5061009e-19,-0.32213662,-5.3306974e-19,-0.342,-5.5074319e-19,-0.342,-5.4966659e-19,-0.342,-5.4770643e-19,-0.342,-5.475606e-19,-0.33332527,-5.3468485e-19,-0.33332527,-5.3504233e-19,-0.33332527,-5.3675219e-19,-0.342,-5.5368305e-19,-0.342,-5.5438259e-19,-0.342,-5.558556e-19,-0.342,-5.5748407e-19,-0.342,-5.5882429e-19,-0.342,-5.6116465e-19,-0.342,-5.6099122e-19,-0.342,-5.6177244e-19,-0.342,-5.6236522e-19,-0.342,-5.6297202e-19,-0.31683182,-5.2221735e-19,-0.342,-5.6289963e-19,-0.342,-5.6440436e-19,-0.342,-5.6560928e-19,-0.342,-5.6571123e-19,-0.33297554,-5.4313212e-19,-0.33297554,-5.4415578e-19,-0.33297554,-5.4456767e-19,-0.33297554,-5.4451373e-19,-0.342,-5.6700094e-19,-0.33297554,-5.4267953e-19,-0.33297554,-5.4246526e-19,-0.33297554,-5.4421016e-19,-0.33297554,-5.4549307e-19,-0.33297554,-5.4702257e-19,-0.33297554,-5.4458072e-19,-0.33297554,-5.482524e-19,-0.33297554,-5.4735325e-19,-0.33276893,-5.4641359e-19,-0.33297554,-5.4638365e-19,-0.33297554,-5.4620092e-19,-0.33276893,-5.4591967e-19,-0.33276893,-5.4667974e-19
