c(g:g)(CV_Vd_n1207_ac_des) X,c(g:g)(CV_Vd_n1207_ac_des) Y,c(g:g)(CV_Vd_n1227_ac_des) X,c(g:g)(CV_Vd_n1227_ac_des) Y,c(g:g)(CV_Vd_n1247_ac_des) X,c(g:g)(CV_Vd_n1247_ac_des) Y,c(g:g)(CV_Vd_n1267_ac_des) X,c(g:g)(CV_Vd_n1267_ac_des) Y,c(g:g)(CV_Vd_n1287_ac_des) X,c(g:g)(CV_Vd_n1287_ac_des) Y,c(g:g)(CV_Vd_n1307_ac_des) X,c(g:g)(CV_Vd_n1307_ac_des) Y,c(g:g)(CV_Vd_n1327_ac_des) X,c(g:g)(CV_Vd_n1327_ac_des) Y,c(g:g)(CV_Vd_n1347_ac_des) X,c(g:g)(CV_Vd_n1347_ac_des) Y,c(g:g)(CV_Vd_n1367_ac_des) X,c(g:g)(CV_Vd_n1367_ac_des) Y,c(g:g)(CV_Vd_n1387_ac_des) X,c(g:g)(CV_Vd_n1387_ac_des) Y,c(g:g)(CV_Vd_n1407_ac_des) X,c(g:g)(CV_Vd_n1407_ac_des) Y,c(g:g)(CV_Vd_n1427_ac_des) X,c(g:g)(CV_Vd_n1427_ac_des) Y,c(g:g)(CV_Vd_n1447_ac_des) X,c(g:g)(CV_Vd_n1447_ac_des) Y,c(g:g)(CV_Vd_n1467_ac_des) X,c(g:g)(CV_Vd_n1467_ac_des) Y,c(g:g)(CV_Vd_n1487_ac_des) X,c(g:g)(CV_Vd_n1487_ac_des) Y,c(g:g)(CV_Vd_n1507_ac_des) X,c(g:g)(CV_Vd_n1507_ac_des) Y,c(g:g)(CV_Vd_n1527_ac_des) X,c(g:g)(CV_Vd_n1527_ac_des) Y,c(g:g)(CV_Vd_n1547_ac_des) X,c(g:g)(CV_Vd_n1547_ac_des) Y,c(g:g)(CV_Vd_n1567_ac_des) X,c(g:g)(CV_Vd_n1567_ac_des) Y,c(g:g)(CV_Vd_n1587_ac_des) X,c(g:g)(CV_Vd_n1587_ac_des) Y,c(g:g)(CV_Vd_n1607_ac_des) X,c(g:g)(CV_Vd_n1607_ac_des) Y,c(g:g)(CV_Vd_n1627_ac_des) X,c(g:g)(CV_Vd_n1627_ac_des) Y,c(g:g)(CV_Vd_n1647_ac_des) X,c(g:g)(CV_Vd_n1647_ac_des) Y,c(g:g)(CV_Vd_n1667_ac_des) X,c(g:g)(CV_Vd_n1667_ac_des) Y,c(g:g)(CV_Vd_n1687_ac_des) X,c(g:g)(CV_Vd_n1687_ac_des) Y,c(g:g)(CV_Vd_n1707_ac_des) X,c(g:g)(CV_Vd_n1707_ac_des) Y,c(g:g)(CV_Vd_n1727_ac_des) X,c(g:g)(CV_Vd_n1727_ac_des) Y,c(g:g)(CV_Vd_n1747_ac_des) X,c(g:g)(CV_Vd_n1747_ac_des) Y,c(g:g)(CV_Vd_n1767_ac_des) X,c(g:g)(CV_Vd_n1767_ac_des) Y,c(g:g)(CV_Vd_n1787_ac_des) X,c(g:g)(CV_Vd_n1787_ac_des) Y,c(g:g)(CV_Vd_n1807_ac_des) X,c(g:g)(CV_Vd_n1807_ac_des) Y,c(g:g)(CV_Vd_n1827_ac_des) X,c(g:g)(CV_Vd_n1827_ac_des) Y,c(g:g)(CV_Vd_n1847_ac_des) X,c(g:g)(CV_Vd_n1847_ac_des) Y,c(g:g)(CV_Vd_n1867_ac_des) X,c(g:g)(CV_Vd_n1867_ac_des) Y,c(g:g)(CV_Vd_n1887_ac_des) X,c(g:g)(CV_Vd_n1887_ac_des) Y,c(g:g)(CV_Vd_n1907_ac_des) X,c(g:g)(CV_Vd_n1907_ac_des) Y,c(g:g)(CV_Vd_n1927_ac_des) X,c(g:g)(CV_Vd_n1927_ac_des) Y,c(g:g)(CV_Vd_n1947_ac_des) X,c(g:g)(CV_Vd_n1947_ac_des) Y,c(g:g)(CV_Vd_n1967_ac_des) X,c(g:g)(CV_Vd_n1967_ac_des) Y,c(g:g)(CV_Vd_n1987_ac_des) X,c(g:g)(CV_Vd_n1987_ac_des) Y,c(g:g)(CV_Vd_n2007_ac_des) X,c(g:g)(CV_Vd_n2007_ac_des) Y,c(g:g)(CV_Vd_n2027_ac_des) X,c(g:g)(CV_Vd_n2027_ac_des) Y,c(g:g)(CV_Vd_n2047_ac_des) X,c(g:g)(CV_Vd_n2047_ac_des) Y,c(g:g)(CV_Vd_n2067_ac_des) X,c(g:g)(CV_Vd_n2067_ac_des) Y
0.27451766,3.0413422e-17,0.27451766,3.0211901e-17,0.27451766,2.9883396e-17,0.27451766,2.9643347e-17,0.27451766,2.9406226e-17,0.27451766,2.9190938e-17,0.27451766,2.9005868e-17,0.27483182,2.8877002e-17,0.27483182,2.8750204e-17,0.27483182,2.8631799e-17,0.3,2.9333075e-17,0.27483182,2.840345e-17,0.3,2.9116997e-17,0.3,2.9014058e-17,-,-,0.23385342,2.6954242e-17,-,-,-,-,0.27451766,2.7690368e-17,0.27451766,2.7626993e-17,0.27451766,2.7542213e-17,0.27451766,2.7461975e-17,0.29111463,2.7879452e-17,-,-,-,-,0.23027166,2.6098994e-17,-,-,-,-,0.2083954,2.5540538e-17,0.20840495,2.548366e-17,0.23132259,2.5823661e-17,0.23168878,2.5775118e-17,0.23127493,2.5715705e-17,0.20694048,2.5255172e-17,0.20762095,2.521787e-17,0.20727552,2.5164605e-17,0.20727552,2.5125975e-17,0.20586763,2.5076729e-17,0.20410714,2.5004279e-17,0.20570454,2.4994933e-17,0.20807839,2.499326e-17,0.20839568,2.4965483e-17,0.22910976,2.5221429e-17,-,-
0.28051766,3.0736992e-17,0.28051766,3.0481187e-17,0.28051766,3.014261e-17,0.28051766,2.9872784e-17,0.28051766,2.9616679e-17,0.28051766,2.9409665e-17,0.28051766,2.9212591e-17,0.28083182,2.9072014e-17,0.28083182,2.8933555e-17,0.28083182,2.8816632e-17,0.306,2.9551602e-17,0.28083182,2.8593764e-17,0.306,2.933007e-17,0.306,2.9223035e-17,-,-,0.23985342,2.7085528e-17,-,-,-,-,0.28051766,2.7891239e-17,0.28051766,2.7802957e-17,0.28051766,2.7718029e-17,0.28051766,2.7635263e-17,0.29711463,2.8068418e-17,-,-,-,-,0.23627166,2.622282e-17,-,-,-,-,0.2143954,2.5637991e-17,0.21440495,2.5580035e-17,0.23732259,2.5939873e-17,0.23768878,2.5891877e-17,0.23727493,2.5831261e-17,0.21294048,2.5347713e-17,0.21362095,2.5309427e-17,0.21327552,2.5255571e-17,0.21327552,2.5223869e-17,0.21186763,2.5162024e-17,0.21010714,2.5092511e-17,0.21170454,2.5082136e-17,0.21407839,2.5079196e-17,0.21439568,2.5047605e-17,0.23510976,2.5343675e-17,-,-
0.28651766,3.1078649e-17,0.28651766,3.0780084e-17,0.28651766,3.0421599e-17,0.28651766,3.0122462e-17,0.28651766,2.9838154e-17,0.28651766,2.9612053e-17,0.28651766,2.9421885e-17,0.28683182,2.92727e-17,0.28683182,2.9132627e-17,0.28683182,2.9009677e-17,0.312,2.9800745e-17,0.28683182,2.8779886e-17,0.312,2.9554202e-17,0.312,2.943538e-17,-,-,0.24585342,2.7235749e-17,-,-,-,-,0.28651766,2.8061144e-17,0.28651766,2.7965263e-17,0.28651766,2.7877834e-17,0.28651766,2.7794114e-17,0.30311463,2.8262539e-17,-,-,-,-,0.24227166,2.6353596e-17,-,-,-,-,0.2203954,2.5740119e-17,0.22040495,2.5682935e-17,0.24332259,2.6062547e-17,0.24368878,2.6014275e-17,0.24327493,2.5951339e-17,0.21894048,2.54445e-17,0.21962095,2.5407453e-17,0.21927552,2.5354862e-17,0.21927552,2.531884e-17,0.21786763,2.5253247e-17,0.21610714,2.5185102e-17,0.21770454,2.5171754e-17,0.22007839,2.5171489e-17,0.22039568,2.5143734e-17,0.24110976,2.546372e-17,-,-
0.29251766,3.1409212e-17,0.29251766,3.1124649e-17,0.29251766,3.0721722e-17,0.29251766,3.0372556e-17,0.29251766,3.0088968e-17,0.29251766,2.9839446e-17,0.29251766,2.9637906e-17,0.29283182,2.9482917e-17,0.29283182,2.9339788e-17,0.29283182,2.9210894e-17,0.318,3.0113281e-17,0.29283182,2.8979146e-17,0.318,2.9864253e-17,0.318,2.9736078e-17,-,-,0.25185342,2.737269e-17,-,-,-,-,0.29251766,2.8262883e-17,0.29251766,2.8177223e-17,0.29251766,2.8087028e-17,0.29251766,2.8001587e-17,0.30911463,2.8434661e-17,-,-,-,-,0.24827166,2.6487767e-17,-,-,-,-,0.2263954,2.5846781e-17,0.22640495,2.5787974e-17,0.24932259,2.6173245e-17,0.24968878,2.6126849e-17,0.24927493,2.6076336e-17,0.22494048,2.5547417e-17,0.22562095,2.5510393e-17,0.22527552,2.5460805e-17,0.22527552,2.5415825e-17,0.22386763,2.5350044e-17,0.22210714,2.5281395e-17,0.22370454,2.5268142e-17,0.22607839,2.5271574e-17,0.22639568,2.5241645e-17,0.24710976,2.5644594e-17,-,-
0.29851766,3.179323e-17,0.29851766,3.1504198e-17,0.29851766,3.1021813e-17,0.29851766,3.0655173e-17,0.29851766,3.0253559e-17,0.29851766,3.0056461e-17,0.29851766,2.9858833e-17,0.29883182,2.970315e-17,0.29883182,2.955443e-17,0.29883182,2.9416135e-17,0.324,3.0446681e-17,0.29883182,2.9181117e-17,0.324,3.0192244e-17,0.324,3.0069883e-17,-,-,0.25785342,2.7481816e-17,-,-,-,-,0.29851766,2.8463099e-17,0.29851766,2.8372071e-17,0.29851766,2.8283238e-17,0.29851766,2.8196435e-17,0.31511463,2.8689318e-17,-,-,-,-,0.25427166,2.6601346e-17,-,-,-,-,0.2323954,2.5960208e-17,0.23240495,2.5899695e-17,0.25532259,2.6303295e-17,0.25568878,2.6264071e-17,0.25527493,2.6212245e-17,0.23094048,2.566361e-17,0.23162095,2.5619567e-17,0.23127552,2.5558991e-17,0.23127552,2.5522764e-17,0.22986763,2.544887e-17,0.22810714,2.5382809e-17,0.22970454,2.5376074e-17,0.23207839,2.5369773e-17,0.23239568,2.5328284e-17,0.25310976,2.5734202e-17,-,-
0.30451766,3.2199957e-17,0.30451766,3.1895944e-17,0.30451766,3.1389561e-17,0.30451766,3.0914047e-17,0.30451766,3.0563352e-17,0.30451766,3.0319373e-17,0.30451766,3.009918e-17,0.30483182,2.9928571e-17,0.30483182,2.9772516e-17,0.30483182,2.9633211e-17,0.33,3.0783058e-17,0.30483182,2.9397183e-17,0.33,3.0522116e-17,0.33,3.0400098e-17,-,-,0.26385342,2.7668313e-17,-,-,-,-,0.30451766,2.8704364e-17,0.30451766,2.8603092e-17,0.30451766,2.8498969e-17,0.30451766,2.8391247e-17,0.32111463,2.9005306e-17,-,-,-,-,0.26027166,2.6760601e-17,-,-,-,-,0.2383954,2.6082501e-17,0.23840495,2.6020081e-17,0.26132259,2.6465975e-17,0.26168878,2.6414132e-17,0.26127493,2.6251208e-17,0.23694048,2.5772712e-17,0.23762095,2.5729679e-17,0.23727552,2.5679103e-17,0.23727552,2.5635883e-17,0.23586763,2.5561788e-17,0.23410714,2.5492979e-17,0.23570454,2.5474173e-17,0.23807839,2.5477388e-17,0.23839568,2.5444677e-17,0.25910976,2.572728e-17,-,-
0.31051766,3.2631529e-17,0.31051766,3.2308753e-17,0.31051766,3.1837165e-17,0.31051766,3.1359942e-17,0.31051766,3.0921201e-17,0.31051766,3.0621651e-17,0.31051766,3.0342782e-17,0.31083182,3.0188415e-17,0.31083182,3.0023103e-17,0.31083182,2.9878451e-17,0.336,3.1137685e-17,0.31083182,2.9622383e-17,0.336,3.0906718e-17,0.336,3.0794045e-17,-,-,0.26985342,2.7882032e-17,-,-,-,-,0.31051766,2.888292e-17,0.31051766,2.8776719e-17,0.31051766,2.8687976e-17,0.31051766,2.8593471e-17,0.32711463,2.9271731e-17,-,-,-,-,0.26627166,2.6920816e-17,-,-,-,-,0.2443954,2.6206751e-17,0.24440495,2.6128857e-17,0.26732259,2.659917e-17,0.26768878,2.652132e-17,0.26727493,2.6498759e-17,0.24294048,2.5888913e-17,0.24362095,2.585057e-17,0.24327552,2.5799703e-17,0.24327552,2.5753087e-17,0.24186763,2.5679821e-17,0.24010714,2.5604548e-17,0.24170454,2.5591107e-17,0.24407839,2.5599783e-17,0.24439568,2.5567188e-17,0.26510976,2.5974126e-17,-,-
0.31651766,3.3117638e-17,0.31651766,3.2680251e-17,0.31651766,3.2261237e-17,0.31651766,3.1771836e-17,0.31651766,3.1364864e-17,0.31651766,3.0990955e-17,0.31651766,3.0719231e-17,0.31683182,3.052207e-17,0.31683182,3.0343674e-17,0.31683182,3.0189323e-17,0.342,3.1418947e-17,0.31683182,2.9929407e-17,0.342,3.1167598e-17,0.342,3.1056622e-17,-,-,0.27585342,2.8033114e-17,-,-,-,-,0.31651766,2.9132819e-17,0.31651766,2.9047632e-17,0.31651766,2.8952716e-17,0.31651766,2.88696e-17,0.33311463,2.9586786e-17,-,-,-,-,0.27227166,2.7083737e-17,-,-,-,-,0.2503954,2.6325611e-17,0.25040495,2.6254083e-17,0.27332259,2.6760533e-17,0.27368878,2.6708521e-17,0.27327493,2.6665463e-17,0.24894048,2.6012658e-17,0.24962095,2.5978922e-17,0.24927552,2.5922831e-17,0.24927552,2.5877194e-17,0.24786763,2.5802672e-17,0.24610714,2.5723884e-17,0.24770454,2.5714713e-17,0.25007839,2.5760196e-17,0.25039568,2.5727769e-17,0.27110976,2.6111188e-17,-,-
0.32251766,3.3578323e-17,0.32251766,3.3154152e-17,0.32251766,3.2651059e-17,0.32251766,3.217495e-17,0.32251766,3.172814e-17,0.32251766,3.1379681e-17,0.32251766,3.1087891e-17,0.32283182,3.0874647e-17,0.32283182,3.068502e-17,0.32283182,3.0524642e-17,0.348,3.1704762e-17,0.32283182,3.0250427e-17,0.348,3.1427027e-17,0.348,3.1303811e-17,-,-,0.28185342,2.8212074e-17,-,-,-,-,0.32251766,2.9437462e-17,0.32251766,2.9340244e-17,0.32251766,2.9246882e-17,0.32251766,2.9158032e-17,0.33911463,2.9935551e-17,-,-,-,-,0.27827166,2.7249762e-17,-,-,-,-,0.2563954,2.6464699e-17,0.25640495,2.6395666e-17,0.27932259,2.6934939e-17,0.27968878,2.689091e-17,0.27927493,2.6831598e-17,0.25494048,2.614519e-17,0.25562095,2.6109734e-17,0.25527552,2.605048e-17,0.25527552,2.6007223e-17,0.25386763,2.593961e-17,0.25210714,2.5866511e-17,0.25370454,2.5861384e-17,0.25607839,2.5870745e-17,0.25639568,2.5838386e-17,0.27710976,2.6280425e-17,-,-
0.32851766,3.4026077e-17,0.32851766,3.3615308e-17,0.32851766,3.2892863e-17,0.32851766,3.2574376e-17,0.32851766,3.214324e-17,0.32851766,3.1897486e-17,0.32851766,3.1473218e-17,0.32883182,3.1267422e-17,0.32883182,3.1024672e-17,0.32883182,3.0859206e-17,0.354,3.2029872e-17,0.32883182,3.0580115e-17,0.354,3.1740923e-17,0.354,3.1603694e-17,-,-,0.28785342,2.8399004e-17,-,-,-,-,0.32851766,2.9749492e-17,0.32851766,2.9641093e-17,0.32851766,2.9535692e-17,0.32851766,2.9431937e-17,0.34511463,3.0227372e-17,-,-,-,-,0.28427166,2.7422732e-17,-,-,-,-,0.2623954,2.6626853e-17,0.26240495,2.6561047e-17,0.28532259,2.7188024e-17,0.28568878,2.702662e-17,0.28527493,2.6990954e-17,0.26094048,2.6299928e-17,0.26162095,2.6258703e-17,0.26127552,2.617174e-17,0.26127552,2.611823e-17,0.25986763,2.607268e-17,0.25810714,2.5990182e-17,0.25970454,2.5984189e-17,0.26207839,2.5942951e-17,0.26239568,2.5915224e-17,0.28310976,2.6444595e-17,-,-
0.33451766,3.4564499e-17,0.33451766,3.4126715e-17,0.33451766,3.3323955e-17,0.33451766,3.2984565e-17,0.33451766,3.2577913e-17,0.33451766,3.2193067e-17,0.33451766,3.1785828e-17,0.33483182,3.1582993e-17,0.33483182,3.140639e-17,0.33483182,3.1242739e-17,0.36,3.2421367e-17,0.33483182,3.0968696e-17,0.36,3.206544e-17,0.36,3.1908403e-17,-,-,0.29385342,2.8598051e-17,-,-,-,-,0.33451766,3.008365e-17,0.33451766,2.997802e-17,0.33451766,2.9874074e-17,0.33451766,2.977266e-17,0.35111463,3.0520693e-17,-,-,-,-,0.29027166,2.7643834e-17,-,-,-,-,0.2683954,2.6763071e-17,0.26840495,2.6698099e-17,0.29132259,2.728995e-17,0.29168878,2.7235314e-17,0.29127493,2.7167074e-17,0.26694048,2.6438776e-17,0.26762095,2.6401059e-17,0.26727552,2.6329175e-17,0.26727552,2.6255579e-17,0.26586763,2.616926e-17,0.26410714,2.6081456e-17,0.26570454,2.6066613e-17,0.26807839,2.608411e-17,0.26839568,2.6064598e-17,0.28910976,2.6611488e-17,-,-
0.34051766,3.5093624e-17,0.34051766,3.4645115e-17,0.34051766,3.3880954e-17,0.34051766,3.3299994e-17,0.34051766,3.2905755e-17,0.34051766,3.2636438e-17,0.34051766,3.2163051e-17,0.34083182,3.1886817e-17,0.34083182,3.1682451e-17,0.34083182,3.1509509e-17,0.366,3.2819551e-17,0.34083182,3.1233658e-17,0.366,3.2464128e-17,0.366,3.2421361e-17,-,-,0.29985342,2.881208e-17,-,-,-,-,0.34051766,3.0398592e-17,0.34051766,3.0284352e-17,0.34051766,3.0162364e-17,0.34051766,3.0088058e-17,0.35711463,3.0772611e-17,-,-,-,-,0.29627166,2.7805361e-17,-,-,-,-,0.2743954,2.6927868e-17,0.27440495,2.6861918e-17,0.29732259,2.747515e-17,0.29768878,2.7425951e-17,0.29727493,2.7357957e-17,0.27294048,2.6590219e-17,0.27362095,2.6558099e-17,0.27327552,2.6494329e-17,0.27327552,2.6434184e-17,0.27186763,2.6338808e-17,0.27010714,2.6234085e-17,0.27170454,2.623708e-17,0.27407839,2.6269734e-17,0.27439568,2.6240096e-17,0.29510976,2.6778619e-17,-,-
0.34651766,3.5685086e-17,0.34651766,3.5178587e-17,0.34651766,3.4362361e-17,0.34651766,3.3630215e-17,0.34651766,3.3336798e-17,0.34651766,3.2883638e-17,0.34651766,3.2594536e-17,0.34683182,3.2243663e-17,0.34683182,3.1952689e-17,0.34683182,3.1804954e-17,0.372,3.3019237e-17,0.34683182,3.1501457e-17,0.372,3.2853068e-17,0.372,3.2740998e-17,-,-,0.30585342,2.9013041e-17,-,-,-,-,0.34651766,3.0709322e-17,0.34651766,3.05996e-17,0.34651766,3.0489177e-17,0.34651766,3.0398809e-17,0.36311463,3.0959717e-17,-,-,-,-,0.30227166,2.7990801e-17,-,-,-,-,0.2803954,2.7097995e-17,0.28040495,2.7031598e-17,0.30332259,2.7663048e-17,0.30368878,2.7616556e-17,0.30327493,2.75416e-17,0.27894048,2.6759138e-17,0.27962095,2.6725308e-17,0.27927552,2.6659984e-17,0.27927552,2.6638241e-17,0.27786763,2.6511651e-17,0.27610714,2.6413497e-17,0.27770454,2.6415864e-17,0.28007839,2.6441934e-17,0.28039568,2.6409052e-17,0.30110976,2.6961035e-17,-,-
0.35251766,3.6180699e-17,0.35251766,3.5731107e-17,0.35251766,3.4906315e-17,0.35251766,3.4043677e-17,0.35251766,3.3554701e-17,0.35251766,3.3247549e-17,0.35251766,3.2924653e-17,0.35283182,3.2680956e-17,0.35283182,3.23472e-17,0.35283182,3.2122612e-17,0.378,3.3119278e-17,0.35283182,3.1812894e-17,0.378,3.2916426e-17,0.378,3.2937335e-17,-,-,0.31185342,2.9202668e-17,-,-,-,-,0.35251766,3.0965748e-17,0.35251766,3.0866461e-17,0.35251766,3.0746708e-17,0.35251766,3.0655513e-17,0.36911463,3.1251188e-17,-,-,-,-,0.30827166,2.818009e-17,-,-,-,-,0.2863954,2.7345755e-17,0.28640495,2.7285181e-17,0.30932259,2.7834671e-17,0.30968878,2.7783442e-17,0.30927493,2.7730718e-17,0.28494048,2.6914108e-17,0.28562095,2.6901353e-17,0.28527552,2.6839899e-17,0.28527552,2.6806688e-17,0.28386763,2.6771636e-17,0.28210714,2.6587624e-17,0.28370454,2.6588882e-17,0.28607839,2.6674651e-17,0.28639568,2.660172e-17,0.30710976,2.7134403e-17,-,-
0.35851766,3.6743861e-17,0.35851766,3.6272e-17,0.35851766,3.5424222e-17,0.35851766,3.4544e-17,0.35851766,3.3811171e-17,0.35851766,3.3650833e-17,0.35851766,3.3162443e-17,0.35883182,3.2992166e-17,0.35883182,3.2813778e-17,0.35883182,3.25684e-17,0.384,3.3391067e-17,0.35883182,3.2132136e-17,0.384,3.3054088e-17,0.384,3.292918e-17,-,-,0.31785342,2.9511967e-17,-,-,-,-,0.35851766,3.1204004e-17,0.35851766,3.1102027e-17,0.35851766,3.1011194e-17,0.35851766,3.0924813e-17,0.37511463,3.1557624e-17,-,-,-,-,0.31427166,2.839036e-17,-,-,-,-,0.2923954,2.7476291e-17,0.29240495,2.7408795e-17,0.31532259,2.8080659e-17,0.31568878,2.8033459e-17,0.31527493,2.7949472e-17,0.29094048,2.7109195e-17,0.29162095,2.7079962e-17,0.29127552,2.7016586e-17,0.29127552,2.6965139e-17,0.28986763,2.6874951e-17,0.28810714,2.6790999e-17,0.28970454,2.6780094e-17,0.29207839,2.6802355e-17,0.29239568,2.6746086e-17,0.31310976,2.733328e-17,-,-
0.36451766,3.7323592e-17,0.36451766,3.6819155e-17,0.36451766,3.5974106e-17,0.36451766,3.5043567e-17,0.36451766,3.4213741e-17,0.36451766,3.3811045e-17,0.36451766,3.3606231e-17,0.36483182,3.3172939e-17,0.36483182,3.2969159e-17,0.36483182,3.291278e-17,0.39,3.3837549e-17,0.36483182,3.2561167e-17,0.39,3.333104e-17,0.39,3.3183769e-17,-,-,0.32385342,2.9820477e-17,-,-,-,-,0.36451766,3.1470647e-17,0.36451766,3.1350585e-17,0.36451766,3.1236676e-17,0.36451766,3.1134743e-17,0.38111463,3.1956822e-17,-,-,-,-,0.32027166,2.8708435e-17,-,-,-,-,0.2983954,2.7646637e-17,0.29840495,2.7577797e-17,0.32132259,2.8370748e-17,0.32168878,2.8323458e-17,0.32127493,2.8250242e-17,0.29694048,2.7291983e-17,0.29762095,2.7254538e-17,0.29727552,2.7191276e-17,0.29727552,2.713634e-17,0.29586763,2.704617e-17,0.29410714,2.6945019e-17,0.29570454,2.6938658e-17,0.29807839,2.6958997e-17,0.29839568,2.6923989e-17,0.31910976,2.7546083e-17,-,-
0.37051766,3.7868604e-17,0.37051766,3.7353229e-17,0.37051766,3.6480813e-17,0.37051766,3.5562395e-17,0.37051766,3.4672433e-17,0.37051766,3.4025696e-17,0.37051766,3.4010748e-17,0.37083182,3.3543421e-17,0.37083182,3.3188216e-17,0.37083182,3.299427e-17,0.396,3.4382807e-17,0.37083182,3.2912376e-17,0.396,3.3727135e-17,0.396,3.3509524e-17,-,-,0.32985342,3.014971e-17,-,-,-,-,0.37051766,3.1825801e-17,0.37051766,3.1672048e-17,0.37051766,3.1542216e-17,0.37051766,3.1422755e-17,0.38711463,3.242079e-17,-,-,-,-,0.32627166,2.8968827e-17,-,-,-,-,0.3043954,2.7832857e-17,0.30440495,2.7762432e-17,0.32732259,2.8637155e-17,0.32768878,2.8599143e-17,0.32727493,2.8521397e-17,0.30294048,2.7477004e-17,0.30362095,2.7443894e-17,0.30327552,2.7373165e-17,0.30327552,2.7316582e-17,0.30186763,2.7220064e-17,0.30010714,2.7118633e-17,0.30170454,2.7116656e-17,0.30407839,2.7164074e-17,0.30439568,2.7114542e-17,0.32510976,2.784289e-17,-,-
0.37651766,3.8392413e-17,0.37651766,3.7924906e-17,0.37651766,3.7073863e-17,0.37651766,3.6087279e-17,0.37651766,3.5159168e-17,0.37651766,3.4376764e-17,0.37651766,3.4129255e-17,0.37683182,3.4096091e-17,0.37683182,3.3548374e-17,0.37683182,3.3271854e-17,0.402,3.4796283e-17,0.37683182,3.2937667e-17,0.402,3.4211968e-17,0.402,3.3946001e-17,-,-,0.33585342,3.0476586e-17,-,-,-,-,0.37651766,3.2221855e-17,0.37651766,3.2055976e-17,0.37651766,3.1909794e-17,0.37651766,3.1770063e-17,0.39311463,3.2711568e-17,-,-,-,-,0.33227166,2.9238126e-17,-,-,-,-,0.3103954,2.8012453e-17,0.31040495,2.7962845e-17,0.33332259,2.8908792e-17,0.33368878,2.8861107e-17,0.33327493,2.8775902e-17,0.30894048,2.7672792e-17,0.30962095,2.7657301e-17,0.30927552,2.75646e-17,0.30927552,2.7496056e-17,0.30786763,2.7394935e-17,0.30610714,2.727996e-17,0.30770454,2.7300426e-17,0.31007839,2.7320417e-17,0.31039568,2.728803e-17,0.33110976,2.8118266e-17,-,-
0.38251766,3.8930644e-17,0.38251766,3.8469143e-17,0.38251766,3.7621249e-17,0.38251766,3.6615579e-17,0.38251766,3.5678699e-17,0.38251766,3.4832719e-17,0.38251766,3.4241931e-17,0.38283182,3.4291925e-17,0.38283182,3.4105774e-17,0.38283182,3.3630428e-17,0.408,3.4690337e-17,0.38283182,3.3148016e-17,0.408,3.4765624e-17,0.408,3.4486376e-17,-,-,0.34185342,3.0800512e-17,-,-,-,-,0.38251766,3.2661282e-17,0.38251766,3.2564864e-17,0.38251766,3.2399966e-17,0.38251766,3.2227969e-17,0.39911463,3.2761658e-17,-,-,-,-,0.33827166,2.9629615e-17,-,-,-,-,0.3163954,2.8232924e-17,0.31640495,2.8190812e-17,0.33932259,2.9261929e-17,0.33968878,2.9220077e-17,0.33927493,2.9126241e-17,0.31494048,2.7886645e-17,0.31562095,2.7830274e-17,0.31527552,2.772867e-17,0.31527552,2.7666918e-17,0.31386763,2.750713e-17,0.31210714,2.7497373e-17,0.31370454,2.7487111e-17,0.31607839,2.7456132e-17,0.31639568,2.7433677e-17,0.33710976,2.8372707e-17,-,-
0.38851766,3.946336e-17,0.38851766,3.9169569e-17,0.38851766,3.818061e-17,0.38851766,3.7171965e-17,0.38851766,3.6202913e-17,0.38851766,3.5298278e-17,0.38851766,3.4569721e-17,0.38883182,3.4420041e-17,0.38883182,3.4529594e-17,0.38883182,3.4167807e-17,0.414,3.502812e-17,0.38883182,3.3457574e-17,0.414,3.4925897e-17,0.414,3.4958201e-17,-,-,0.34785342,3.1075175e-17,-,-,-,-,0.38851766,3.2849664e-17,0.38851766,3.2747738e-17,0.38851766,3.2724975e-17,0.38851766,3.2660321e-17,0.40511463,3.2801e-17,-,-,-,-,0.34427166,2.9917115e-17,-,-,-,-,0.3223954,2.8522492e-17,0.32240495,2.8482087e-17,0.34532259,2.9568556e-17,0.34568878,2.9516357e-17,0.34527493,2.9433023e-17,0.32094048,2.8161715e-17,0.32162095,2.8125869e-17,0.32127552,2.8051791e-17,0.32127552,2.7994007e-17,0.31986763,2.7804389e-17,0.31810714,2.7720607e-17,0.31970454,2.7733296e-17,0.32207839,2.7808903e-17,0.32239568,2.7781195e-17,0.34310976,2.8699668e-17,-,-
