c(d:s)(CV_Vd_n1207_ac_des) X,c(d:s)(CV_Vd_n1207_ac_des) Y,c(d:s)(CV_Vd_n1227_ac_des) X,c(d:s)(CV_Vd_n1227_ac_des) Y,c(d:s)(CV_Vd_n1247_ac_des) X,c(d:s)(CV_Vd_n1247_ac_des) Y,c(d:s)(CV_Vd_n1267_ac_des) X,c(d:s)(CV_Vd_n1267_ac_des) Y,c(d:s)(CV_Vd_n1287_ac_des) X,c(d:s)(CV_Vd_n1287_ac_des) Y,c(d:s)(CV_Vd_n1307_ac_des) X,c(d:s)(CV_Vd_n1307_ac_des) Y,c(d:s)(CV_Vd_n1327_ac_des) X,c(d:s)(CV_Vd_n1327_ac_des) Y,c(d:s)(CV_Vd_n1347_ac_des) X,c(d:s)(CV_Vd_n1347_ac_des) Y,c(d:s)(CV_Vd_n1367_ac_des) X,c(d:s)(CV_Vd_n1367_ac_des) Y,c(d:s)(CV_Vd_n1387_ac_des) X,c(d:s)(CV_Vd_n1387_ac_des) Y,c(d:s)(CV_Vd_n1407_ac_des) X,c(d:s)(CV_Vd_n1407_ac_des) Y,c(d:s)(CV_Vd_n1427_ac_des) X,c(d:s)(CV_Vd_n1427_ac_des) Y,c(d:s)(CV_Vd_n1447_ac_des) X,c(d:s)(CV_Vd_n1447_ac_des) Y,c(d:s)(CV_Vd_n1467_ac_des) X,c(d:s)(CV_Vd_n1467_ac_des) Y,c(d:s)(CV_Vd_n1487_ac_des) X,c(d:s)(CV_Vd_n1487_ac_des) Y,c(d:s)(CV_Vd_n1507_ac_des) X,c(d:s)(CV_Vd_n1507_ac_des) Y,c(d:s)(CV_Vd_n1527_ac_des) X,c(d:s)(CV_Vd_n1527_ac_des) Y,c(d:s)(CV_Vd_n1547_ac_des) X,c(d:s)(CV_Vd_n1547_ac_des) Y,c(d:s)(CV_Vd_n1567_ac_des) X,c(d:s)(CV_Vd_n1567_ac_des) Y,c(d:s)(CV_Vd_n1587_ac_des) X,c(d:s)(CV_Vd_n1587_ac_des) Y,c(d:s)(CV_Vd_n1607_ac_des) X,c(d:s)(CV_Vd_n1607_ac_des) Y,c(d:s)(CV_Vd_n1627_ac_des) X,c(d:s)(CV_Vd_n1627_ac_des) Y,c(d:s)(CV_Vd_n1647_ac_des) X,c(d:s)(CV_Vd_n1647_ac_des) Y,c(d:s)(CV_Vd_n1667_ac_des) X,c(d:s)(CV_Vd_n1667_ac_des) Y,c(d:s)(CV_Vd_n1687_ac_des) X,c(d:s)(CV_Vd_n1687_ac_des) Y,c(d:s)(CV_Vd_n1707_ac_des) X,c(d:s)(CV_Vd_n1707_ac_des) Y,c(d:s)(CV_Vd_n1727_ac_des) X,c(d:s)(CV_Vd_n1727_ac_des) Y,c(d:s)(CV_Vd_n1747_ac_des) X,c(d:s)(CV_Vd_n1747_ac_des) Y,c(d:s)(CV_Vd_n1767_ac_des) X,c(d:s)(CV_Vd_n1767_ac_des) Y,c(d:s)(CV_Vd_n1787_ac_des) X,c(d:s)(CV_Vd_n1787_ac_des) Y,c(d:s)(CV_Vd_n1807_ac_des) X,c(d:s)(CV_Vd_n1807_ac_des) Y,c(d:s)(CV_Vd_n1827_ac_des) X,c(d:s)(CV_Vd_n1827_ac_des) Y,c(d:s)(CV_Vd_n1847_ac_des) X,c(d:s)(CV_Vd_n1847_ac_des) Y,c(d:s)(CV_Vd_n1867_ac_des) X,c(d:s)(CV_Vd_n1867_ac_des) Y,c(d:s)(CV_Vd_n1887_ac_des) X,c(d:s)(CV_Vd_n1887_ac_des) Y,c(d:s)(CV_Vd_n1907_ac_des) X,c(d:s)(CV_Vd_n1907_ac_des) Y,c(d:s)(CV_Vd_n1927_ac_des) X,c(d:s)(CV_Vd_n1927_ac_des) Y,c(d:s)(CV_Vd_n1947_ac_des) X,c(d:s)(CV_Vd_n1947_ac_des) Y,c(d:s)(CV_Vd_n1967_ac_des) X,c(d:s)(CV_Vd_n1967_ac_des) Y,c(d:s)(CV_Vd_n1987_ac_des) X,c(d:s)(CV_Vd_n1987_ac_des) Y,c(d:s)(CV_Vd_n2007_ac_des) X,c(d:s)(CV_Vd_n2007_ac_des) Y,c(d:s)(CV_Vd_n2027_ac_des) X,c(d:s)(CV_Vd_n2027_ac_des) Y,c(d:s)(CV_Vd_n2047_ac_des) X,c(d:s)(CV_Vd_n2047_ac_des) Y,c(d:s)(CV_Vd_n2067_ac_des) X,c(d:s)(CV_Vd_n2067_ac_des) Y
0.26851766,-1.1854872e-18,0.26851766,-1.400029e-18,0.26851766,-1.4454904e-18,0.26851766,-1.4520037e-18,0.26851766,-1.4539964e-18,0.26851766,-1.4540941e-18,0.26851766,-1.4529003e-18,0.26883182,-1.4518344e-18,0.26883182,-1.4508082e-18,0.26883182,-1.4496483e-18,0.294,-1.4361819e-18,0.26883182,-1.4483459e-18,0.294,-1.4344161e-18,0.294,-1.4336908e-18,-,-,0.22785342,-1.4584046e-18,-,-,-,-,0.26851766,-1.4450802e-18,0.26851766,-1.4449187e-18,0.26851766,-1.4448265e-18,0.26851766,-1.4446255e-18,0.28511463,-1.4356676e-18,-,-,-,-,0.22427166,-1.4570917e-18,-,-,-,-,0.2023954,-1.4597485e-18,0.20240495,-1.458687e-18,0.22532259,-1.4561137e-18,0.22568878,-1.4559981e-18,0.22527493,-1.4559648e-18,0.20094048,-1.4603925e-18,0.20162095,-1.4601533e-18,0.20127552,-1.4599786e-18,0.20127552,-1.459564e-18,0.19986763,-1.4578104e-18,0.19810714,-1.4563777e-18,0.19970454,-1.4575784e-18,0.20207839,-1.4571109e-18,0.20239568,-1.4566168e-18,0.22310976,-1.4562809e-18,-,-
0.27451766,-1.1393521e-18,0.27451766,-1.381947e-18,0.27451766,-1.4381164e-18,0.27451766,-1.4495245e-18,0.27451766,-1.4515163e-18,0.27451766,-1.4514954e-18,0.27451766,-1.4504877e-18,0.27483182,-1.4493113e-18,0.27483182,-1.448246e-18,0.27483182,-1.4470433e-18,0.3,-1.4331015e-18,0.27483182,-1.445647e-18,0.3,-1.4309857e-18,0.3,-1.4302909e-18,-,-,0.23385342,-1.4565894e-18,-,-,-,-,0.27451766,-1.4424076e-18,0.27451766,-1.4423477e-18,0.27451766,-1.4422623e-18,0.27451766,-1.4420829e-18,0.29111463,-1.4311427e-18,-,-,-,-,0.23027166,-1.4561914e-18,-,-,-,-,0.2083954,-1.4582065e-18,0.20840495,-1.458141e-18,0.23132259,-1.4553789e-18,0.23168878,-1.455192e-18,0.23127493,-1.4552439e-18,0.20694048,-1.4578408e-18,0.20762095,-1.4575991e-18,0.20727552,-1.4573272e-18,0.20727552,-1.4571303e-18,0.20586763,-1.4571351e-18,0.20410714,-1.4550325e-18,0.20570454,-1.4576066e-18,0.20807839,-1.4571681e-18,0.20839568,-1.4570634e-18,0.22910976,-1.4556751e-18,-,-
0.28051766,-1.0891017e-18,0.28051766,-1.3608231e-18,0.28051766,-1.4343783e-18,0.28051766,-1.4464533e-18,0.28051766,-1.4486126e-18,0.28051766,-1.4486974e-18,0.28051766,-1.4469229e-18,0.28083182,-1.4471995e-18,0.28083182,-1.4459867e-18,0.28083182,-1.4445153e-18,0.306,-1.4297457e-18,0.28083182,-1.4430553e-18,0.306,-1.4282107e-18,0.306,-1.4275916e-18,-,-,0.23985342,-1.4555299e-18,-,-,-,-,0.28051766,-1.4392427e-18,0.28051766,-1.4392708e-18,0.28051766,-1.4392576e-18,0.28051766,-1.4387205e-18,0.29711463,-1.4273695e-18,-,-,-,-,0.23627166,-1.4547492e-18,-,-,-,-,0.2143954,-1.4574925e-18,0.21440495,-1.4574186e-18,0.23732259,-1.4540316e-18,0.23768878,-1.4537847e-18,0.23727493,-1.4537895e-18,0.21294048,-1.4569233e-18,0.21362095,-1.4566002e-18,0.21327552,-1.4567111e-18,0.21327552,-1.4568091e-18,0.21186763,-1.4567255e-18,0.21010714,-1.4570955e-18,0.21170454,-1.4576133e-18,0.21407839,-1.4569346e-18,0.21439568,-1.4568733e-18,0.23510976,-1.4521456e-18,-,-
0.28651766,-1.0367575e-18,0.28651766,-1.3343404e-18,0.28651766,-1.4269143e-18,0.28651766,-1.4428598e-18,0.28651766,-1.4459007e-18,0.28651766,-1.4453038e-18,0.28651766,-1.4446701e-18,0.28683182,-1.4435493e-18,0.28683182,-1.4424772e-18,0.28683182,-1.4410129e-18,0.312,-1.4256296e-18,0.28683182,-1.4395176e-18,0.312,-1.4242565e-18,0.312,-1.4238165e-18,-,-,0.24585342,-1.4541646e-18,-,-,-,-,0.28651766,-1.4356636e-18,0.28651766,-1.4355173e-18,0.28651766,-1.4353573e-18,0.28651766,-1.4348971e-18,0.30311463,-1.4250616e-18,-,-,-,-,0.24227166,-1.4531002e-18,-,-,-,-,0.2203954,-1.4569809e-18,0.22040495,-1.4569006e-18,0.24332259,-1.4524074e-18,0.24368878,-1.4522152e-18,0.24327493,-1.4521609e-18,0.21894048,-1.4566379e-18,0.21962095,-1.4564505e-18,0.21927552,-1.4562554e-18,0.21927552,-1.4561656e-18,0.21786763,-1.4563816e-18,0.21610714,-1.4566464e-18,0.21770454,-1.4569254e-18,0.22007839,-1.4567175e-18,0.22039568,-1.4564682e-18,0.24110976,-1.4516881e-18,-,-
0.29251766,-9.8456722e-19,0.29251766,-1.3014752e-18,0.29251766,-1.4178502e-18,0.29251766,-1.4392972e-18,0.29251766,-1.4433084e-18,0.29251766,-1.4443392e-18,0.29251766,-1.4429477e-18,0.29283182,-1.44059e-18,0.29283182,-1.4389129e-18,0.29283182,-1.437631e-18,0.318,-1.4034611e-18,0.29283182,-1.4360947e-18,0.318,-1.4028913e-18,0.318,-1.4029594e-18,-,-,0.25185342,-1.4526887e-18,-,-,-,-,0.29251766,-1.4319415e-18,0.29251766,-1.4317184e-18,0.29251766,-1.4312762e-18,0.29251766,-1.4309761e-18,0.30911463,-1.4251653e-18,-,-,-,-,0.24827166,-1.451587e-18,-,-,-,-,0.2263954,-1.4561465e-18,0.22640495,-1.4560494e-18,0.24932259,-1.4509165e-18,0.24968878,-1.4506796e-18,0.24927493,-1.4505638e-18,0.22494048,-1.4558763e-18,0.22562095,-1.4556063e-18,0.22527552,-1.4556353e-18,0.22527552,-1.4552522e-18,0.22386763,-1.4553262e-18,0.22210714,-1.45566e-18,0.22370454,-1.4561035e-18,0.22607839,-1.4551839e-18,0.22639568,-1.4558263e-18,0.24710976,-1.4497486e-18,-,-
0.29851766,-9.1815972e-19,0.29851766,-1.2567807e-18,0.29851766,-1.4065968e-18,0.29851766,-1.4367188e-18,0.29851766,-1.4414134e-18,0.29851766,-1.4414787e-18,0.29851766,-1.4400993e-18,0.29883182,-1.4378776e-18,0.29883182,-1.4360295e-18,0.29883182,-1.4346397e-18,0.324,-1.3719529e-18,0.29883182,-1.4327693e-18,0.324,-1.3714892e-18,0.324,-1.3748057e-18,-,-,0.25785342,-1.4506985e-18,-,-,-,-,0.29851766,-1.4284426e-18,0.29851766,-1.4282421e-18,0.29851766,-1.4279478e-18,0.29851766,-1.4272856e-18,0.31511463,-1.421272e-18,-,-,-,-,0.25427166,-1.4496824e-18,-,-,-,-,0.2323954,-1.4552835e-18,0.23240495,-1.455222e-18,0.25532259,-1.4493048e-18,0.25568878,-1.4489898e-18,0.25527493,-1.4485366e-18,0.23094048,-1.455116e-18,0.23162095,-1.4547414e-18,0.23127552,-1.4545166e-18,0.23127552,-1.4543581e-18,0.22986763,-1.4543964e-18,0.22810714,-1.4544681e-18,0.22970454,-1.4541161e-18,0.23207839,-1.4535001e-18,0.23239568,-1.4539706e-18,0.25310976,-1.4474278e-18,-,-
0.30451766,-8.1059949e-19,0.30451766,-1.185715e-18,0.30451766,-1.3824856e-18,0.30451766,-1.4295461e-18,0.30451766,-1.4386607e-18,0.30451766,-1.4392475e-18,0.30451766,-1.4377904e-18,0.30483182,-1.4355176e-18,0.30483182,-1.4334062e-18,0.30483182,-1.4313915e-18,0.33,-1.3611802e-18,0.30483182,-1.4296477e-18,0.33,-1.3575738e-18,0.33,-1.3562329e-18,-,-,0.26385342,-1.4483789e-18,-,-,-,-,0.30451766,-1.4261817e-18,0.30451766,-1.4260321e-18,0.30451766,-1.4260102e-18,0.30451766,-1.4255475e-18,0.32111463,-1.4024024e-18,-,-,-,-,0.26027166,-1.4475605e-18,-,-,-,-,0.2383954,-1.4538802e-18,0.23840495,-1.4538371e-18,0.26132259,-1.4468198e-18,0.26168878,-1.446396e-18,0.26127493,-1.446224e-18,0.23694048,-1.4537562e-18,0.23762095,-1.4533107e-18,0.23727552,-1.4531647e-18,0.23727552,-1.4530683e-18,0.23586763,-1.4532355e-18,0.23410714,-1.4534231e-18,0.23570454,-1.4529385e-18,0.23807839,-1.4516181e-18,0.23839568,-1.4520071e-18,0.25910976,-1.4447149e-18,-,-
0.31051766,-6.6074956e-19,0.31051766,-1.1119357e-18,0.31051766,-1.3301097e-18,0.31051766,-1.40068e-18,0.31051766,-1.4261859e-18,0.31051766,-1.4331053e-18,0.31051766,-1.4336481e-18,0.31083182,-1.4319049e-18,0.31083182,-1.430119e-18,0.31083182,-1.428348e-18,0.336,-1.3640034e-18,0.31083182,-1.4261708e-18,0.336,-1.359373e-18,0.336,-1.3571801e-18,-,-,0.26985342,-1.4459168e-18,-,-,-,-,0.31051766,-1.4251628e-18,0.31051766,-1.4255096e-18,0.31051766,-1.4255658e-18,0.31051766,-1.4254693e-18,0.32711463,-1.3928186e-18,-,-,-,-,0.26627166,-1.4450938e-18,-,-,-,-,0.2443954,-1.4523062e-18,0.24440495,-1.452229e-18,0.26732259,-1.4438921e-18,0.26768878,-1.443302e-18,0.26727493,-1.4429648e-18,0.24294048,-1.4519536e-18,0.24362095,-1.4514922e-18,0.24327552,-1.4512342e-18,0.24327552,-1.4511191e-18,0.24186763,-1.4511674e-18,0.24010714,-1.4511024e-18,0.24170454,-1.4510262e-18,0.24407839,-1.4505629e-18,0.24439568,-1.4505762e-18,0.26510976,-1.4412398e-18,-,-
0.31651766,-4.8150875e-19,0.31651766,-1.0557139e-18,0.31651766,-1.2978052e-18,0.31651766,-1.3656209e-18,0.31651766,-1.3886997e-18,0.31651766,-1.4001159e-18,0.31651766,-1.4078553e-18,0.31683182,-1.4091608e-18,0.31683182,-1.4098145e-18,0.31683182,-1.4073738e-18,0.342,-1.3618498e-18,0.31683182,-1.4068286e-18,0.342,-1.3700717e-18,0.342,-1.3713285e-18,-,-,0.27585342,-1.4433713e-18,-,-,-,-,0.31651766,-1.4101428e-18,0.31651766,-1.4111864e-18,0.31651766,-1.4132714e-18,0.31651766,-1.4143364e-18,0.33311463,-1.3580703e-18,-,-,-,-,0.27227166,-1.4423546e-18,-,-,-,-,0.2503954,-1.4508325e-18,0.25040495,-1.4507252e-18,0.27332259,-1.4403027e-18,0.27368878,-1.4395049e-18,0.27327493,-1.4391206e-18,0.24894048,-1.4503668e-18,0.24962095,-1.4498463e-18,0.24927552,-1.4497554e-18,0.24927552,-1.4494509e-18,0.24786763,-1.4496366e-18,0.24610714,-1.4500012e-18,0.24770454,-1.4495021e-18,0.25007839,-1.448683e-18,0.25039568,-1.4485992e-18,0.27110976,-1.4369421e-18,-,-
0.32251766,-2.8607414e-19,0.32251766,-1.0037608e-18,0.32251766,-1.2813085e-18,0.32251766,-1.348823e-18,0.32251766,-1.3721576e-18,0.32251766,-1.3799033e-18,0.32251766,-1.3804072e-18,0.32283182,-1.3786674e-18,0.32283182,-1.3771491e-18,0.32283182,-1.3760401e-18,0.348,-1.3772623e-18,0.32283182,-1.3775597e-18,0.348,-1.3755598e-18,0.348,-1.3769485e-18,-,-,0.28185342,-1.4399714e-18,-,-,-,-,0.32251766,-1.3947192e-18,0.32251766,-1.3967079e-18,0.32251766,-1.3961224e-18,0.32251766,-1.3997745e-18,0.33911463,-1.3569598e-18,-,-,-,-,0.27827166,-1.4387819e-18,-,-,-,-,0.2563954,-1.4490257e-18,0.25640495,-1.4489744e-18,0.27932259,-1.4361656e-18,0.27968878,-1.4351379e-18,0.27927493,-1.4346931e-18,0.25494048,-1.4483093e-18,0.25562095,-1.4477064e-18,0.25527552,-1.447475e-18,0.25527552,-1.4470428e-18,0.25386763,-1.4473547e-18,0.25210714,-1.447949e-18,0.25370454,-1.4472616e-18,0.25607839,-1.4464291e-18,0.25639568,-1.4461843e-18,0.27710976,-1.432755e-18,-,-
0.32851766,-7.4368882e-20,0.32851766,-9.4824378e-19,0.32851766,-1.2787605e-18,0.32851766,-1.3454808e-18,0.32851766,-1.3573932e-18,0.32851766,-1.3620185e-18,0.32851766,-1.3691593e-18,0.32883182,-1.3700116e-18,0.32883182,-1.3677604e-18,0.32883182,-1.3653393e-18,0.354,-1.4027636e-18,0.32883182,-1.3619499e-18,0.354,-1.4013027e-18,0.354,-1.4017641e-18,-,-,0.28785342,-1.4363291e-18,-,-,-,-,0.32851766,-1.3663771e-18,0.32851766,-1.3724642e-18,0.32851766,-1.3794633e-18,0.32851766,-1.3865941e-18,0.34511463,-1.378139e-18,-,-,-,-,0.28427166,-1.4347605e-18,-,-,-,-,0.2623954,-1.4467024e-18,0.26240495,-1.4465498e-18,0.28532259,-1.4316389e-18,0.28568878,-1.430551e-18,0.28527493,-1.4301343e-18,0.26094048,-1.4459082e-18,0.26162095,-1.4451735e-18,0.26127552,-1.4448637e-18,0.26127552,-1.4443018e-18,0.25986763,-1.4446991e-18,0.25810714,-1.4454923e-18,0.25970454,-1.4446212e-18,0.26207839,-1.4432319e-18,0.26239568,-1.44296e-18,0.28310976,-1.4280504e-18,-,-
0.33451766,1.5019877e-19,0.33451766,-8.848055e-19,0.33451766,-1.2835146e-18,0.33451766,-1.3521385e-18,0.33451766,-1.3635416e-18,0.33451766,-1.3626606e-18,0.33451766,-1.3606383e-18,0.33483182,-1.3643741e-18,0.33483182,-1.3636627e-18,0.33483182,-1.3637733e-18,0.36,-1.4343994e-18,0.33483182,-1.3592724e-18,0.36,-1.4325527e-18,0.36,-1.4321728e-18,-,-,0.29385342,-1.432937e-18,-,-,-,-,0.33451766,-1.3500756e-18,0.33451766,-1.3502667e-18,0.33451766,-1.3493668e-18,0.33451766,-1.3516214e-18,0.35111463,-1.4125834e-18,-,-,-,-,0.29027166,-1.4304134e-18,-,-,-,-,0.2683954,-1.4438394e-18,0.26840495,-1.4436266e-18,0.29132259,-1.4272644e-18,0.29168878,-1.426302e-18,0.29127493,-1.4258776e-18,0.26694048,-1.4427273e-18,0.26762095,-1.4417103e-18,0.26727552,-1.4412802e-18,0.26727552,-1.4407489e-18,0.26586763,-1.4413419e-18,0.26410714,-1.4422327e-18,0.26570454,-1.4412408e-18,0.26807839,-1.4396321e-18,0.26839568,-1.4393033e-18,0.28910976,-1.4247722e-18,-,-
0.34051766,3.8484196e-19,0.34051766,-8.1307241e-19,0.34051766,-1.2886709e-18,0.34051766,-1.3664887e-18,0.34051766,-1.3788792e-18,0.34051766,-1.3757366e-18,0.34051766,-1.3694371e-18,0.34083182,-1.3656475e-18,0.34083182,-1.360941e-18,0.34083182,-1.360108e-18,0.366,-1.4658831e-18,0.34083182,-1.3673882e-18,0.366,-1.4660959e-18,0.366,-1.466053e-18,-,-,0.29985342,-1.4293705e-18,-,-,-,-,0.34051766,-1.3628316e-18,0.34051766,-1.3614799e-18,0.34051766,-1.3609109e-18,0.34051766,-1.3624563e-18,0.35711463,-1.4363534e-18,-,-,-,-,0.29627166,-1.4269483e-18,-,-,-,-,0.2743954,-1.4404842e-18,0.27440495,-1.4400917e-18,0.29732259,-1.4251258e-18,0.29768878,-1.4244542e-18,0.29727493,-1.4234302e-18,0.27294048,-1.4385804e-18,0.27362095,-1.4374349e-18,0.27327552,-1.4368993e-18,0.27327552,-1.4364135e-18,0.27186763,-1.4370788e-18,0.27010714,-1.4380508e-18,0.27170454,-1.4369276e-18,0.27407839,-1.435206e-18,0.27439568,-1.4348379e-18,0.29510976,-1.4224757e-18,-,-
0.34651766,6.2681684e-19,0.34651766,-7.2997406e-19,0.34651766,-1.2935828e-18,0.34651766,-1.3846824e-18,0.34651766,-1.3970612e-18,0.34651766,-1.3975552e-18,0.34651766,-1.3893077e-18,0.34683182,-1.3841114e-18,0.34683182,-1.3783243e-18,0.34683182,-1.3747915e-18,0.372,-1.5011717e-18,0.34683182,-1.3712549e-18,0.372,-1.5000454e-18,0.372,-1.5009335e-18,-,-,0.30585342,-1.4265211e-18,-,-,-,-,0.34651766,-1.3933138e-18,0.34651766,-1.3921387e-18,0.34651766,-1.3905137e-18,0.34651766,-1.388385e-18,0.36311463,-1.4583226e-18,-,-,-,-,0.30227166,-1.4245259e-18,-,-,-,-,0.2803954,-1.436457e-18,0.28040495,-1.4359972e-18,0.30332259,-1.423504e-18,0.30368878,-1.4230793e-18,0.30327493,-1.4225887e-18,0.27894048,-1.4342403e-18,0.27962095,-1.4329059e-18,0.27927552,-1.432451e-18,0.27927552,-1.4320585e-18,0.27786763,-1.4328795e-18,0.27610714,-1.4340404e-18,0.27770454,-1.4327475e-18,0.28007839,-1.4308779e-18,0.28039568,-1.4304986e-18,0.30110976,-1.4233798e-18,-,-
0.35251766,8.7403516e-19,0.35251766,-6.3571843e-19,0.35251766,-1.300279e-18,0.35251766,-1.4047232e-18,0.35251766,-1.4216954e-18,0.35251766,-1.422345e-18,0.35251766,-1.4163005e-18,0.35283182,-1.4093502e-18,0.35283182,-1.4043572e-18,0.35283182,-1.40041e-18,0.378,-1.542199e-18,0.35283182,-1.3954129e-18,0.378,-1.5417182e-18,0.378,-1.5405149e-18,-,-,0.31185342,-1.4229963e-18,-,-,-,-,0.35251766,-1.4112295e-18,0.35251766,-1.4144984e-18,0.35251766,-1.4158439e-18,0.35251766,-1.4173061e-18,0.36911463,-1.4982697e-18,-,-,-,-,0.30827166,-1.4254948e-18,-,-,-,-,0.2863954,-1.4318486e-18,0.28640495,-1.4312151e-18,0.30932259,-1.4265502e-18,0.30968878,-1.426942e-18,0.30927493,-1.4264208e-18,0.28494048,-1.4296223e-18,0.28562095,-1.4282548e-18,0.28527552,-1.4279934e-18,0.28527552,-1.4277126e-18,0.28386763,-1.4285681e-18,0.28210714,-1.4297031e-18,0.28370454,-1.4284664e-18,0.28607839,-1.4267056e-18,0.28639568,-1.4263634e-18,0.30710976,-1.4270551e-18,-,-
0.35851766,1.1230993e-18,0.35851766,-5.3027562e-19,0.35851766,-1.3058036e-18,0.35851766,-1.427503e-18,0.35851766,-1.4504174e-18,0.35851766,-1.4492046e-18,0.35851766,-1.4462402e-18,0.35883182,-1.4377486e-18,0.35883182,-1.432916e-18,0.35883182,-1.4303518e-18,0.384,-1.5843928e-18,0.35883182,-1.4270272e-18,0.384,-1.586228e-18,0.384,-1.5876742e-18,-,-,0.31785342,-1.4046061e-18,-,-,-,-,0.35851766,-1.4289395e-18,0.35851766,-1.4300201e-18,0.35851766,-1.431859e-18,0.35851766,-1.4351759e-18,0.37511463,-1.5413722e-18,-,-,-,-,0.31427166,-1.4247143e-18,-,-,-,-,0.2923954,-1.4277735e-18,0.29240495,-1.4272458e-18,0.31532259,-1.4269472e-18,0.31568878,-1.4270392e-18,0.31527493,-1.4291405e-18,0.29094048,-1.4254306e-18,0.29162095,-1.4243813e-18,0.29127552,-1.4242735e-18,0.29127552,-1.4241464e-18,0.28986763,-1.4248802e-18,0.28810714,-1.4256565e-18,0.28970454,-1.4248394e-18,0.29207839,-1.4235459e-18,0.29239568,-1.4233427e-18,0.31310976,-1.4329863e-18,-,-
0.36451766,1.3726269e-18,0.36451766,-4.1378645e-19,0.36451766,-1.3113548e-18,0.36451766,-1.4525636e-18,0.36451766,-1.4785619e-18,0.36451766,-1.4800987e-18,0.36451766,-1.4759078e-18,0.36483182,-1.4723251e-18,0.36483182,-1.4656e-18,0.36483182,-1.4610736e-18,0.39,-1.6260507e-18,0.36483182,-1.4596051e-18,0.39,-1.6314644e-18,0.39,-1.6332788e-18,-,-,0.32385342,-1.3849388e-18,-,-,-,-,0.36451766,-1.4618884e-18,0.36451766,-1.4638229e-18,0.36451766,-1.4646232e-18,0.36451766,-1.4658871e-18,0.38111463,-1.5879461e-18,-,-,-,-,0.32027166,-1.4051421e-18,-,-,-,-,0.2983954,-1.4252489e-18,0.29840495,-1.4250524e-18,0.32132259,-1.4051958e-18,0.32168878,-1.404786e-18,0.32127493,-1.406571e-18,0.29694048,-1.4225994e-18,0.29762095,-1.4225587e-18,0.29727552,-1.4220728e-18,0.29727552,-1.4221039e-18,0.29586763,-1.4223347e-18,0.29410714,-1.4228426e-18,0.29570454,-1.4224209e-18,0.29807839,-1.4222761e-18,0.29839568,-1.4223093e-18,0.31910976,-1.4304971e-18,-,-
0.37051766,1.619199e-18,0.37051766,-2.8600738e-19,0.37051766,-1.3155774e-18,0.37051766,-1.4784998e-18,0.37051766,-1.5057969e-18,0.37051766,-1.5108234e-18,0.37051766,-1.5046096e-18,0.37083182,-1.5041094e-18,0.37083182,-1.5004005e-18,0.37083182,-1.4966985e-18,0.396,-1.6668922e-18,0.37083182,-1.4927752e-18,0.396,-1.6735468e-18,0.396,-1.6773941e-18,-,-,0.32985342,-1.3571076e-18,-,-,-,-,0.37051766,-1.5015327e-18,0.37051766,-1.5028764e-18,0.37051766,-1.5041803e-18,0.37051766,-1.5058209e-18,0.38711463,-1.6314971e-18,-,-,-,-,0.32627166,-1.4017662e-18,-,-,-,-,0.3043954,-1.4242684e-18,0.30440495,-1.42409e-18,0.32732259,-1.4103594e-18,0.32768878,-1.4055158e-18,0.32727493,-1.4050529e-18,0.30294048,-1.4221529e-18,0.30362095,-1.4224283e-18,0.30327552,-1.4224517e-18,0.30327552,-1.4226858e-18,0.30186763,-1.4226715e-18,0.30010714,-1.4228404e-18,0.30170454,-1.4230395e-18,0.30407839,-1.4239728e-18,0.30439568,-1.4242894e-18,0.32510976,-1.4026841e-18,-,-
0.37651766,1.8620334e-18,0.37651766,-1.4649444e-19,0.37651766,-1.3181903e-18,0.37651766,-1.5040047e-18,0.37651766,-1.5330428e-18,0.37651766,-1.5411571e-18,0.37651766,-1.5402113e-18,0.37683182,-1.537429e-18,0.37683182,-1.5371418e-18,0.37683182,-1.5349409e-18,0.402,-1.7041818e-18,0.37683182,-1.5330469e-18,0.402,-1.7123254e-18,0.402,-1.7180545e-18,-,-,0.33585342,-1.3536846e-18,-,-,-,-,0.37651766,-1.5431794e-18,0.37651766,-1.5461649e-18,0.37651766,-1.5485346e-18,0.37651766,-1.5505641e-18,0.39311463,-1.6748355e-18,-,-,-,-,0.33227166,-1.3852926e-18,-,-,-,-,0.3103954,-1.4265235e-18,0.31040495,-1.4267202e-18,0.33332259,-1.4005145e-18,0.33368878,-1.4034548e-18,0.33327493,-1.4053042e-18,0.30894048,-1.4266951e-18,0.30962095,-1.4270737e-18,0.30927552,-1.4272701e-18,0.30927552,-1.4275645e-18,0.30786763,-1.4268896e-18,0.30610714,-1.4252355e-18,0.30770454,-1.4271718e-18,0.31007839,-1.4282397e-18,0.31039568,-1.4303113e-18,0.33110976,-1.4083406e-18,-,-
