c(g:s)(CV_Vd_n1207_ac_des) X,c(g:s)(CV_Vd_n1207_ac_des) Y,c(g:s)(CV_Vd_n1227_ac_des) X,c(g:s)(CV_Vd_n1227_ac_des) Y,c(g:s)(CV_Vd_n1247_ac_des) X,c(g:s)(CV_Vd_n1247_ac_des) Y,c(g:s)(CV_Vd_n1267_ac_des) X,c(g:s)(CV_Vd_n1267_ac_des) Y,c(g:s)(CV_Vd_n1287_ac_des) X,c(g:s)(CV_Vd_n1287_ac_des) Y,c(g:s)(CV_Vd_n1307_ac_des) X,c(g:s)(CV_Vd_n1307_ac_des) Y,c(g:s)(CV_Vd_n1327_ac_des) X,c(g:s)(CV_Vd_n1327_ac_des) Y,c(g:s)(CV_Vd_n1347_ac_des) X,c(g:s)(CV_Vd_n1347_ac_des) Y,c(g:s)(CV_Vd_n1367_ac_des) X,c(g:s)(CV_Vd_n1367_ac_des) Y,c(g:s)(CV_Vd_n1387_ac_des) X,c(g:s)(CV_Vd_n1387_ac_des) Y,c(g:s)(CV_Vd_n1407_ac_des) X,c(g:s)(CV_Vd_n1407_ac_des) Y,c(g:s)(CV_Vd_n1427_ac_des) X,c(g:s)(CV_Vd_n1427_ac_des) Y,c(g:s)(CV_Vd_n1447_ac_des) X,c(g:s)(CV_Vd_n1447_ac_des) Y,c(g:s)(CV_Vd_n1467_ac_des) X,c(g:s)(CV_Vd_n1467_ac_des) Y,c(g:s)(CV_Vd_n1487_ac_des) X,c(g:s)(CV_Vd_n1487_ac_des) Y,c(g:s)(CV_Vd_n1507_ac_des) X,c(g:s)(CV_Vd_n1507_ac_des) Y,c(g:s)(CV_Vd_n1527_ac_des) X,c(g:s)(CV_Vd_n1527_ac_des) Y,c(g:s)(CV_Vd_n1547_ac_des) X,c(g:s)(CV_Vd_n1547_ac_des) Y,c(g:s)(CV_Vd_n1567_ac_des) X,c(g:s)(CV_Vd_n1567_ac_des) Y,c(g:s)(CV_Vd_n1587_ac_des) X,c(g:s)(CV_Vd_n1587_ac_des) Y,c(g:s)(CV_Vd_n1607_ac_des) X,c(g:s)(CV_Vd_n1607_ac_des) Y,c(g:s)(CV_Vd_n1627_ac_des) X,c(g:s)(CV_Vd_n1627_ac_des) Y,c(g:s)(CV_Vd_n1647_ac_des) X,c(g:s)(CV_Vd_n1647_ac_des) Y,c(g:s)(CV_Vd_n1667_ac_des) X,c(g:s)(CV_Vd_n1667_ac_des) Y,c(g:s)(CV_Vd_n1687_ac_des) X,c(g:s)(CV_Vd_n1687_ac_des) Y,c(g:s)(CV_Vd_n1707_ac_des) X,c(g:s)(CV_Vd_n1707_ac_des) Y,c(g:s)(CV_Vd_n1727_ac_des) X,c(g:s)(CV_Vd_n1727_ac_des) Y,c(g:s)(CV_Vd_n1747_ac_des) X,c(g:s)(CV_Vd_n1747_ac_des) Y,c(g:s)(CV_Vd_n1767_ac_des) X,c(g:s)(CV_Vd_n1767_ac_des) Y,c(g:s)(CV_Vd_n1787_ac_des) X,c(g:s)(CV_Vd_n1787_ac_des) Y,c(g:s)(CV_Vd_n1807_ac_des) X,c(g:s)(CV_Vd_n1807_ac_des) Y,c(g:s)(CV_Vd_n1827_ac_des) X,c(g:s)(CV_Vd_n1827_ac_des) Y,c(g:s)(CV_Vd_n1847_ac_des) X,c(g:s)(CV_Vd_n1847_ac_des) Y,c(g:s)(CV_Vd_n1867_ac_des) X,c(g:s)(CV_Vd_n1867_ac_des) Y,c(g:s)(CV_Vd_n1887_ac_des) X,c(g:s)(CV_Vd_n1887_ac_des) Y,c(g:s)(CV_Vd_n1907_ac_des) X,c(g:s)(CV_Vd_n1907_ac_des) Y,c(g:s)(CV_Vd_n1927_ac_des) X,c(g:s)(CV_Vd_n1927_ac_des) Y,c(g:s)(CV_Vd_n1947_ac_des) X,c(g:s)(CV_Vd_n1947_ac_des) Y,c(g:s)(CV_Vd_n1967_ac_des) X,c(g:s)(CV_Vd_n1967_ac_des) Y,c(g:s)(CV_Vd_n1987_ac_des) X,c(g:s)(CV_Vd_n1987_ac_des) Y,c(g:s)(CV_Vd_n2007_ac_des) X,c(g:s)(CV_Vd_n2007_ac_des) Y,c(g:s)(CV_Vd_n2027_ac_des) X,c(g:s)(CV_Vd_n2027_ac_des) Y,c(g:s)(CV_Vd_n2047_ac_des) X,c(g:s)(CV_Vd_n2047_ac_des) Y,c(g:s)(CV_Vd_n2067_ac_des) X,c(g:s)(CV_Vd_n2067_ac_des) Y
0.25651766,-1.4033238e-17,0.25651766,-1.3997444e-17,0.25651766,-1.3960925e-17,0.25651766,-1.3932341e-17,0.25651766,-1.3920917e-17,0.25651766,-1.3919031e-17,0.25651766,-1.3920366e-17,0.25683182,-1.3929886e-17,0.25683182,-1.3934104e-17,0.25683182,-1.3938682e-17,0.282,-1.4398985e-17,0.25683182,-1.3947657e-17,0.282,-1.4407036e-17,0.282,-1.4408287e-17,-,-,0.21585342,-1.3329026e-17,-,-,-,-,0.25651766,-1.3953125e-17,0.25651766,-1.3952222e-17,0.25651766,-1.3951419e-17,0.25651766,-1.3950462e-17,0.27311463,-1.4244719e-17,-,-,-,-,0.21227166,-1.3278582e-17,-,-,-,-,0.1903954,-1.3115479e-17,0.19040495,-1.3115895e-17,0.21332259,-1.3294141e-17,0.21368878,-1.3299407e-17,0.21327493,-1.3291757e-17,0.18894048,-1.30985e-17,0.18962095,-1.3105818e-17,0.18927552,-1.3101959e-17,0.18927552,-1.3101676e-17,0.18786763,-1.3086355e-17,0.18610714,-1.3066976e-17,0.18770454,-1.3084274e-17,0.19007839,-1.3106967e-17,0.19039568,-1.311395e-17,0.21110976,-1.325963e-17,-,-
0.26251766,-1.4158436e-17,0.26251766,-1.4120457e-17,0.26251766,-1.4072112e-17,0.26251766,-1.4035111e-17,0.26251766,-1.4025212e-17,0.26251766,-1.402161e-17,0.26251766,-1.4022403e-17,0.26283182,-1.402939e-17,0.26283182,-1.403319e-17,0.26283182,-1.4038515e-17,0.288,-1.4517084e-17,0.26283182,-1.4048861e-17,0.288,-1.4525175e-17,0.288,-1.4526584e-17,-,-,0.22185342,-1.3421689e-17,-,-,-,-,0.26251766,-1.4059757e-17,0.26251766,-1.4054297e-17,0.26251766,-1.4053618e-17,0.26251766,-1.4052859e-17,0.27911463,-1.4349727e-17,-,-,-,-,0.21827166,-1.3368847e-17,-,-,-,-,0.1963954,-1.3180966e-17,0.19640495,-1.3180742e-17,0.21932259,-1.3380839e-17,0.21968878,-1.3386906e-17,0.21927493,-1.3379378e-17,0.19494048,-1.3164655e-17,0.19562095,-1.3171952e-17,0.19527552,-1.3167958e-17,0.19527552,-1.3167753e-17,0.19386763,-1.315206e-17,0.19210714,-1.3132474e-17,0.19370454,-1.3152107e-17,0.19607839,-1.3181493e-17,0.19639568,-1.3174631e-17,0.21710976,-1.3348103e-17,-,-
0.26851766,-1.4292098e-17,0.26851766,-1.4248127e-17,0.26851766,-1.4179487e-17,0.26851766,-1.4144757e-17,0.26851766,-1.4128993e-17,0.26851766,-1.4125467e-17,0.26851766,-1.4126724e-17,0.26883182,-1.4135956e-17,0.26883182,-1.4140077e-17,0.26883182,-1.414531e-17,0.294,-1.4631453e-17,0.26883182,-1.4155589e-17,0.294,-1.4640972e-17,0.294,-1.4642606e-17,-,-,0.22785342,-1.3508193e-17,-,-,-,-,0.26851766,-1.4163386e-17,0.26851766,-1.4162485e-17,0.26851766,-1.4160548e-17,0.26851766,-1.4160085e-17,0.28511463,-1.4462532e-17,-,-,-,-,0.22427166,-1.3454553e-17,-,-,-,-,0.2023954,-1.3253746e-17,0.20240495,-1.3254208e-17,0.22532259,-1.3463876e-17,0.22568878,-1.347055e-17,0.22527493,-1.3461617e-17,0.20094048,-1.323184e-17,0.20162095,-1.3240865e-17,0.20127552,-1.323963e-17,0.20127552,-1.3237375e-17,0.19986763,-1.3228772e-17,0.19810714,-1.3211299e-17,0.19970454,-1.3228505e-17,0.20207839,-1.3252066e-17,0.20239568,-1.3244516e-17,0.22310976,-1.3437931e-17,-,-
0.27451766,-1.4438819e-17,0.27451766,-1.4383557e-17,0.27451766,-1.4305667e-17,0.27451766,-1.4257513e-17,0.27451766,-1.4239786e-17,0.27451766,-1.4236642e-17,0.27451766,-1.4237068e-17,0.27483182,-1.4245929e-17,0.27483182,-1.4250665e-17,0.27483182,-1.4256278e-17,0.3,-1.4748094e-17,0.27483182,-1.4266736e-17,0.3,-1.4756345e-17,0.3,-1.4757114e-17,-,-,0.23385342,-1.3606823e-17,-,-,-,-,0.27451766,-1.4271724e-17,0.27451766,-1.4270638e-17,0.27451766,-1.4269709e-17,0.27451766,-1.42697e-17,0.29111463,-1.4573784e-17,-,-,-,-,0.23027166,-1.3550797e-17,-,-,-,-,0.2083954,-1.3221201e-17,0.20840495,-1.3221054e-17,0.23132259,-1.3566088e-17,0.23168878,-1.3571649e-17,0.23127493,-1.3564598e-17,0.20694048,-1.319985e-17,0.20762095,-1.3207867e-17,0.20727552,-1.3202696e-17,0.20727552,-1.3202209e-17,0.20586763,-1.3181971e-17,0.20410714,-1.3250427e-17,0.20570454,-1.3183853e-17,0.20807839,-1.3216989e-17,0.20839568,-1.3221852e-17,0.22910976,-1.3528819e-17,-,-
0.28051766,-1.4589916e-17,0.28051766,-1.4524824e-17,0.28051766,-1.442727e-17,0.28051766,-1.4369918e-17,0.28051766,-1.4349849e-17,0.28051766,-1.4342907e-17,0.28051766,-1.4345892e-17,0.28083182,-1.4358302e-17,0.28083182,-1.4366043e-17,0.28083182,-1.4372488e-17,0.306,-1.4853809e-17,0.28083182,-1.4382232e-17,0.306,-1.4860905e-17,0.306,-1.4861215e-17,-,-,0.23985342,-1.3697382e-17,-,-,-,-,0.28051766,-1.4378333e-17,0.28051766,-1.4377597e-17,0.28051766,-1.4376383e-17,0.28051766,-1.4375362e-17,0.29711463,-1.467655e-17,-,-,-,-,0.23627166,-1.3642136e-17,-,-,-,-,0.2143954,-1.3309544e-17,0.21440495,-1.3309075e-17,0.23732259,-1.3652343e-17,0.23768878,-1.3656591e-17,0.23727493,-1.3650739e-17,0.21294048,-1.3286362e-17,0.21362095,-1.3295377e-17,0.21327552,-1.3290432e-17,0.21327552,-1.3289629e-17,0.21186763,-1.3267587e-17,0.21010714,-1.3244716e-17,0.21170454,-1.3270628e-17,0.21407839,-1.3303399e-17,0.21439568,-1.3307602e-17,0.23510976,-1.3616952e-17,-,-
0.28651766,-1.4755486e-17,0.28651766,-1.4681115e-17,0.28651766,-1.4558544e-17,0.28651766,-1.4491149e-17,0.28651766,-1.4466919e-17,0.28651766,-1.4459472e-17,0.28651766,-1.4460442e-17,0.28683182,-1.4472692e-17,0.28683182,-1.4480538e-17,0.28683182,-1.448733e-17,0.312,-1.4980817e-17,0.28683182,-1.4498005e-17,0.312,-1.4980471e-17,0.312,-1.4976863e-17,-,-,0.24585342,-1.3782154e-17,-,-,-,-,0.28651766,-1.4492296e-17,0.28651766,-1.4490937e-17,0.28651766,-1.4489693e-17,0.28651766,-1.448899e-17,0.30311463,-1.47731e-17,-,-,-,-,0.24227166,-1.3729476e-17,-,-,-,-,0.2203954,-1.3400673e-17,0.22040495,-1.340032e-17,0.24332259,-1.3738963e-17,0.24368878,-1.3743329e-17,0.24327493,-1.3737773e-17,0.21894048,-1.3375469e-17,0.21962095,-1.3384918e-17,0.21927552,-1.3378388e-17,0.21927552,-1.3378091e-17,0.21786763,-1.3358634e-17,0.21610714,-1.3332235e-17,0.21770454,-1.335673e-17,0.22007839,-1.3394591e-17,0.22039568,-1.3398397e-17,0.24110976,-1.3711967e-17,-,-
0.29251766,-1.4938306e-17,0.29251766,-1.4849e-17,0.29251766,-1.4694945e-17,0.29251766,-1.4617751e-17,0.29251766,-1.4588133e-17,0.29251766,-1.4578583e-17,0.29251766,-1.4578653e-17,0.29283182,-1.4588799e-17,0.29283182,-1.4594381e-17,0.29283182,-1.4601399e-17,0.318,-1.5139536e-17,0.29283182,-1.4613558e-17,0.318,-1.5137506e-17,0.318,-1.5133581e-17,-,-,0.25185342,-1.3877042e-17,-,-,-,-,0.29251766,-1.4607072e-17,0.29251766,-1.4604789e-17,0.29251766,-1.4601504e-17,0.29251766,-1.4597693e-17,0.30911463,-1.4857848e-17,-,-,-,-,0.24827166,-1.3817136e-17,-,-,-,-,0.2263954,-1.3483465e-17,0.22640495,-1.3482677e-17,0.24932259,-1.3827453e-17,0.24968878,-1.3833485e-17,0.24927493,-1.3826025e-17,0.22494048,-1.3455633e-17,0.22562095,-1.3467763e-17,0.22527552,-1.3464152e-17,0.22527552,-1.3466448e-17,0.22386763,-1.3448801e-17,0.22210714,-1.3421611e-17,0.22370454,-1.344522e-17,0.22607839,-1.3480881e-17,0.22639568,-1.3484754e-17,0.24710976,-1.3794088e-17,-,-
0.29851766,-1.5126524e-17,0.29851766,-1.5027333e-17,0.29851766,-1.4844706e-17,0.29851766,-1.4742177e-17,0.29851766,-1.4705754e-17,0.29851766,-1.4693949e-17,0.29851766,-1.4692269e-17,0.29883182,-1.4703447e-17,0.29883182,-1.4710581e-17,0.29883182,-1.4718386e-17,0.324,-1.5280641e-17,0.29883182,-1.4730613e-17,0.324,-1.527551e-17,0.324,-1.5265273e-17,-,-,0.25785342,-1.3975181e-17,-,-,-,-,0.29851766,-1.4717183e-17,0.29851766,-1.4712503e-17,0.29851766,-1.4708275e-17,0.29851766,-1.4703046e-17,0.31511463,-1.4956169e-17,-,-,-,-,0.25427166,-1.3909364e-17,-,-,-,-,0.2323954,-1.3584384e-17,0.23240495,-1.3583656e-17,0.25532259,-1.3923733e-17,0.25568878,-1.3930748e-17,0.25527493,-1.391998e-17,0.23094048,-1.3556557e-17,0.23162095,-1.357046e-17,0.23127552,-1.3565362e-17,0.23127552,-1.3565502e-17,0.22986763,-1.3540473e-17,0.22810714,-1.3511592e-17,0.22970454,-1.3539155e-17,0.23207839,-1.357476e-17,0.23239568,-1.3582947e-17,0.25310976,-1.3889446e-17,-,-
0.30451766,-1.5332048e-17,0.30451766,-1.5226782e-17,0.30451766,-1.5009675e-17,0.30451766,-1.4882351e-17,0.30451766,-1.4829471e-17,0.30451766,-1.4809011e-17,0.30451766,-1.4805034e-17,0.30483182,-1.4814651e-17,0.30483182,-1.482041e-17,0.30483182,-1.4826226e-17,0.33,-1.5385857e-17,0.30483182,-1.4837737e-17,0.33,-1.5376982e-17,0.33,-1.536768e-17,-,-,0.26385342,-1.4073905e-17,-,-,-,-,0.30451766,-1.4818365e-17,0.30451766,-1.481212e-17,0.30451766,-1.4805978e-17,0.30451766,-1.4799464e-17,0.32111463,-1.508344e-17,-,-,-,-,0.26027166,-1.401148e-17,-,-,-,-,0.2383954,-1.3669872e-17,0.23840495,-1.3669049e-17,0.26132259,-1.4024387e-17,0.26168878,-1.4030449e-17,0.26127493,-1.4023944e-17,0.23694048,-1.3645565e-17,0.23762095,-1.3655687e-17,0.23727552,-1.3650691e-17,0.23727552,-1.365092e-17,0.23586763,-1.3630751e-17,0.23410714,-1.3606701e-17,0.23570454,-1.3628406e-17,0.23807839,-1.3658694e-17,0.23839568,-1.36654e-17,0.25910976,-1.3988544e-17,-,-
0.31051766,-1.5547827e-17,0.31051766,-1.5461328e-17,0.31051766,-1.5217455e-17,0.31051766,-1.5066465e-17,0.31051766,-1.497666e-17,0.31051766,-1.4936225e-17,0.31051766,-1.4926603e-17,0.31083182,-1.4935163e-17,0.31083182,-1.4942321e-17,0.31083182,-1.4949064e-17,0.336,-1.5474897e-17,0.31083182,-1.4956146e-17,0.336,-1.5463637e-17,0.336,-1.5451998e-17,-,-,0.26985342,-1.4185475e-17,-,-,-,-,0.31051766,-1.4913933e-17,0.31051766,-1.4905868e-17,0.31051766,-1.4896665e-17,0.31051766,-1.4887136e-17,0.32711463,-1.5174407e-17,-,-,-,-,0.26627166,-1.4112158e-17,-,-,-,-,0.2443954,-1.375322e-17,0.24440495,-1.3752605e-17,0.26732259,-1.4126311e-17,0.26768878,-1.4133453e-17,0.26727493,-1.4124613e-17,0.24294048,-1.3730566e-17,0.24362095,-1.3741815e-17,0.24327552,-1.3735388e-17,0.24327552,-1.3735759e-17,0.24186763,-1.3718097e-17,0.24010714,-1.3691533e-17,0.24170454,-1.3716039e-17,0.24407839,-1.3748272e-17,0.24439568,-1.3754085e-17,0.26510976,-1.40842e-17,-,-
0.31651766,-1.5766459e-17,0.31651766,-1.5674358e-17,0.31651766,-1.5411131e-17,0.31651766,-1.5239278e-17,0.31651766,-1.5165085e-17,0.31651766,-1.5112588e-17,0.31651766,-1.5091686e-17,0.31683182,-1.509476e-17,0.31683182,-1.5105759e-17,0.31683182,-1.5108278e-17,0.342,-1.5496578e-17,0.31683182,-1.5113572e-17,0.342,-1.5497583e-17,0.342,-1.5486239e-17,-,-,0.27585342,-1.4298576e-17,-,-,-,-,0.31651766,-1.5042401e-17,0.31651766,-1.5029221e-17,0.31651766,-1.5013785e-17,0.31651766,-1.5000275e-17,0.33311463,-1.5264361e-17,-,-,-,-,0.27227166,-1.4226584e-17,-,-,-,-,0.2503954,-1.3845127e-17,0.25040495,-1.3844185e-17,0.27332259,-1.4240647e-17,0.27368878,-1.4245436e-17,0.27327493,-1.4236925e-17,0.24894048,-1.382039e-17,0.24962095,-1.383163e-17,0.24927552,-1.382649e-17,0.24927552,-1.3826942e-17,0.24786763,-1.3804883e-17,0.24610714,-1.3777931e-17,0.24770454,-1.380302e-17,0.25007839,-1.3841392e-17,0.25039568,-1.3847143e-17,0.27110976,-1.4190777e-17,-,-
0.32251766,-1.6011269e-17,0.32251766,-1.5881117e-17,0.32251766,-1.5569842e-17,0.32251766,-1.5389309e-17,0.32251766,-1.529746e-17,0.32251766,-1.5249525e-17,0.32251766,-1.5229433e-17,0.32283182,-1.5237712e-17,0.32283182,-1.5246175e-17,0.32283182,-1.5253808e-17,0.348,-1.5507428e-17,0.32283182,-1.5257141e-17,0.348,-1.5502411e-17,0.348,-1.5494084e-17,-,-,0.28185342,-1.4407572e-17,-,-,-,-,0.32251766,-1.5160272e-17,0.32251766,-1.5146744e-17,0.32251766,-1.5134255e-17,0.32251766,-1.5115607e-17,0.33911463,-1.5327137e-17,-,-,-,-,0.27827166,-1.4331043e-17,-,-,-,-,0.2563954,-1.3940425e-17,0.25640495,-1.3940208e-17,0.27932259,-1.4341509e-17,0.27968878,-1.4346193e-17,0.27927493,-1.4337517e-17,0.25494048,-1.3915265e-17,0.25562095,-1.3926286e-17,0.25527552,-1.3920514e-17,0.25527552,-1.3921337e-17,0.25386763,-1.3901028e-17,0.25210714,-1.3873777e-17,0.25370454,-1.3899599e-17,0.25607839,-1.3937891e-17,0.25639568,-1.3940901e-17,0.27710976,-1.4290365e-17,-,-
0.32851766,-1.6261148e-17,0.32851766,-1.6082183e-17,0.32851766,-1.5707504e-17,0.32851766,-1.5515117e-17,0.32851766,-1.540482e-17,0.32851766,-1.5357907e-17,0.32851766,-1.5346644e-17,0.32883182,-1.5349217e-17,0.32883182,-1.5353851e-17,0.32883182,-1.5360428e-17,0.354,-1.5493044e-17,0.32883182,-1.5361832e-17,0.354,-1.5482702e-17,0.354,-1.5473425e-17,-,-,0.28785342,-1.4524805e-17,-,-,-,-,0.32851766,-1.526369e-17,0.32851766,-1.524517e-17,0.32851766,-1.5226728e-17,0.32851766,-1.520735e-17,0.34511463,-1.535264e-17,-,-,-,-,0.28427166,-1.4435366e-17,-,-,-,-,0.2623954,-1.4042835e-17,0.26240495,-1.4042682e-17,0.28532259,-1.4443466e-17,0.28568878,-1.4448203e-17,0.28527493,-1.443832e-17,0.26094048,-1.401905e-17,0.26162095,-1.4028496e-17,0.26127552,-1.4023889e-17,0.26127552,-1.4024475e-17,0.25986763,-1.4002318e-17,0.25810714,-1.3972854e-17,0.25970454,-1.399925e-17,0.26207839,-1.403624e-17,0.26239568,-1.4041083e-17,0.28310976,-1.4380375e-17,-,-
0.33451766,-1.6517818e-17,0.33451766,-1.6282701e-17,0.33451766,-1.5828317e-17,0.33451766,-1.5610882e-17,0.33451766,-1.5501961e-17,0.33451766,-1.5430727e-17,0.33451766,-1.5415895e-17,0.33483182,-1.5433242e-17,0.33483182,-1.5445678e-17,0.33483182,-1.5456719e-17,0.36,-1.5465523e-17,0.33483182,-1.5458839e-17,0.36,-1.5443099e-17,0.36,-1.5428631e-17,-,-,0.29385342,-1.4641049e-17,-,-,-,-,0.33451766,-1.5342681e-17,0.33451766,-1.5331067e-17,0.33451766,-1.5314041e-17,0.33451766,-1.530213e-17,0.35111463,-1.5364043e-17,-,-,-,-,0.29027166,-1.4545624e-17,-,-,-,-,0.2683954,-1.4147255e-17,0.26840495,-1.414699e-17,0.29132259,-1.4547019e-17,0.29168878,-1.4549504e-17,0.29127493,-1.4539601e-17,0.26694048,-1.4119369e-17,0.26762095,-1.4131165e-17,0.26727552,-1.4124048e-17,0.26727552,-1.4124247e-17,0.26586763,-1.4100451e-17,0.26410714,-1.4069314e-17,0.26570454,-1.4096867e-17,0.26807839,-1.4137011e-17,0.26839568,-1.4142058e-17,0.28910976,-1.447857e-17,-,-
0.34051766,-1.6784248e-17,0.34051766,-1.650922e-17,0.34051766,-1.5924997e-17,0.34051766,-1.5674661e-17,0.34051766,-1.5544863e-17,0.34051766,-1.5490286e-17,0.34051766,-1.5455272e-17,0.34083182,-1.54561e-17,0.34083182,-1.5467856e-17,0.34083182,-1.5478839e-17,0.366,-1.5426505e-17,0.34083182,-1.5495921e-17,0.366,-1.5394498e-17,0.366,-1.537656e-17,-,-,0.29985342,-1.4753905e-17,-,-,-,-,0.34051766,-1.539234e-17,0.34051766,-1.5377492e-17,0.34051766,-1.5364871e-17,0.34051766,-1.5350862e-17,0.35711463,-1.5331924e-17,-,-,-,-,0.29627166,-1.464216e-17,-,-,-,-,0.2743954,-1.4259869e-17,0.27440495,-1.4258808e-17,0.29732259,-1.4635157e-17,0.29768878,-1.4636303e-17,0.29727493,-1.4626499e-17,0.27294048,-1.4229374e-17,0.27362095,-1.4241048e-17,0.27327552,-1.4234295e-17,0.27327552,-1.4233399e-17,0.27186763,-1.4206545e-17,0.27010714,-1.4174051e-17,0.27170454,-1.420258e-17,0.27407839,-1.4243036e-17,0.27439568,-1.4247352e-17,0.29510976,-1.4566003e-17,-,-
0.34651766,-1.7061474e-17,0.34651766,-1.6727174e-17,0.34651766,-1.6016869e-17,0.34651766,-1.5702893e-17,0.34651766,-1.5566023e-17,0.34651766,-1.5506139e-17,0.34651766,-1.5488561e-17,0.34683182,-1.547877e-17,0.34683182,-1.5487247e-17,0.34683182,-1.5499602e-17,0.372,-1.5346665e-17,0.34683182,-1.5508637e-17,0.372,-1.5336502e-17,0.372,-1.5318451e-17,-,-,0.30585342,-1.4856252e-17,-,-,-,-,0.34651766,-1.5422746e-17,0.34651766,-1.5404197e-17,0.34651766,-1.5382553e-17,0.34651766,-1.5364269e-17,0.36311463,-1.5267226e-17,-,-,-,-,0.30227166,-1.4738142e-17,-,-,-,-,0.2803954,-1.436254e-17,0.28040495,-1.4360893e-17,0.30332259,-1.4722039e-17,0.30368878,-1.4721365e-17,0.30327493,-1.4711042e-17,0.27894048,-1.433038e-17,0.27962095,-1.4340997e-17,0.27927552,-1.4333944e-17,0.27927552,-1.4332585e-17,0.27786763,-1.4308741e-17,0.27610714,-1.4277865e-17,0.27770454,-1.4303534e-17,0.28007839,-1.434022e-17,0.28039568,-1.4343511e-17,0.30110976,-1.4643934e-17,-,-
0.35251766,-1.7320765e-17,0.35251766,-1.6952863e-17,0.35251766,-1.610999e-17,0.35251766,-1.5714794e-17,0.35251766,-1.5558584e-17,0.35251766,-1.5486091e-17,0.35251766,-1.548805e-17,0.35283182,-1.5490422e-17,0.35283182,-1.5488445e-17,0.35283182,-1.5494757e-17,0.378,-1.5238431e-17,0.35283182,-1.5495724e-17,0.378,-1.523699e-17,0.378,-1.523099e-17,-,-,0.31185342,-1.4965327e-17,-,-,-,-,0.35251766,-1.5418866e-17,0.35251766,-1.5404403e-17,0.35251766,-1.538899e-17,0.35251766,-1.5375596e-17,0.36911463,-1.5200592e-17,-,-,-,-,0.30827166,-1.481692e-17,-,-,-,-,0.2863954,-1.4464105e-17,0.28640495,-1.4461803e-17,0.30932259,-1.4794171e-17,0.30968878,-1.4792108e-17,0.30927493,-1.4782452e-17,0.28494048,-1.4430936e-17,0.28562095,-1.4440899e-17,0.28527552,-1.4432997e-17,0.28527552,-1.4430604e-17,0.28386763,-1.4406076e-17,0.28210714,-1.4375282e-17,0.28370454,-1.4399645e-17,0.28607839,-1.4432066e-17,0.28639568,-1.4435431e-17,0.30710976,-1.4715079e-17,-,-
0.35851766,-1.7604415e-17,0.35851766,-1.7176451e-17,0.35851766,-1.6184231e-17,0.35851766,-1.5700761e-17,0.35851766,-1.5523918e-17,0.35851766,-1.5463823e-17,0.35851766,-1.5441108e-17,0.35883182,-1.5461563e-17,0.35883182,-1.5478905e-17,0.35883182,-1.5475819e-17,0.384,-1.5120146e-17,0.35883182,-1.5463792e-17,0.384,-1.5114288e-17,0.384,-1.5105191e-17,-,-,0.31785342,-1.510938e-17,-,-,-,-,0.35851766,-1.536178e-17,0.35851766,-1.5348627e-17,0.35851766,-1.5335837e-17,0.35851766,-1.532496e-17,0.37511463,-1.5108785e-17,-,-,-,-,0.31427166,-1.4907024e-17,-,-,-,-,0.2923954,-1.4571467e-17,0.29240495,-1.4568252e-17,0.31532259,-1.4883036e-17,0.31568878,-1.4882743e-17,0.31527493,-1.4866553e-17,0.29094048,-1.4530936e-17,0.29162095,-1.4538876e-17,0.29127552,-1.4530496e-17,0.29127552,-1.4527201e-17,0.28986763,-1.4501675e-17,0.28810714,-1.4471361e-17,0.28970454,-1.449416e-17,0.29207839,-1.4528192e-17,0.29239568,-1.453042e-17,0.31310976,-1.4786594e-17,-,-
0.36451766,-1.7884464e-17,0.36451766,-1.7411266e-17,0.36451766,-1.6247611e-17,0.36451766,-1.5678617e-17,0.36451766,-1.5477587e-17,0.36451766,-1.5416807e-17,0.36451766,-1.5390799e-17,0.36483182,-1.5394546e-17,0.36483182,-1.5421739e-17,0.36483182,-1.5440248e-17,0.39,-1.4982548e-17,0.36483182,-1.5420411e-17,0.39,-1.4959888e-17,0.39,-1.4947914e-17,-,-,0.32385342,-1.5232622e-17,-,-,-,-,0.36451766,-1.5299853e-17,0.36451766,-1.5287153e-17,0.36451766,-1.5273702e-17,0.36451766,-1.5261411e-17,0.38111463,-1.4996753e-17,-,-,-,-,0.32027166,-1.5033798e-17,-,-,-,-,0.2983954,-1.4662544e-17,0.29840495,-1.465703e-17,0.32132259,-1.5009636e-17,0.32168878,-1.5009491e-17,0.32127493,-1.4993909e-17,0.29694048,-1.4621143e-17,0.29762095,-1.4624616e-17,0.29727552,-1.4617905e-17,0.29727552,-1.4614037e-17,0.29586763,-1.459136e-17,0.29410714,-1.4563358e-17,0.29570454,-1.4582679e-17,0.29807839,-1.4610554e-17,0.29839568,-1.461144e-17,0.31910976,-1.4886516e-17,-,-
