c(g:d)(CV_Vd_n1207_ac_des) X,c(g:d)(CV_Vd_n1207_ac_des) Y,c(g:d)(CV_Vd_n1227_ac_des) X,c(g:d)(CV_Vd_n1227_ac_des) Y,c(g:d)(CV_Vd_n1247_ac_des) X,c(g:d)(CV_Vd_n1247_ac_des) Y,c(g:d)(CV_Vd_n1267_ac_des) X,c(g:d)(CV_Vd_n1267_ac_des) Y,c(g:d)(CV_Vd_n1287_ac_des) X,c(g:d)(CV_Vd_n1287_ac_des) Y,c(g:d)(CV_Vd_n1307_ac_des) X,c(g:d)(CV_Vd_n1307_ac_des) Y,c(g:d)(CV_Vd_n1327_ac_des) X,c(g:d)(CV_Vd_n1327_ac_des) Y,c(g:d)(CV_Vd_n1347_ac_des) X,c(g:d)(CV_Vd_n1347_ac_des) Y,c(g:d)(CV_Vd_n1367_ac_des) X,c(g:d)(CV_Vd_n1367_ac_des) Y,c(g:d)(CV_Vd_n1387_ac_des) X,c(g:d)(CV_Vd_n1387_ac_des) Y,c(g:d)(CV_Vd_n1407_ac_des) X,c(g:d)(CV_Vd_n1407_ac_des) Y,c(g:d)(CV_Vd_n1427_ac_des) X,c(g:d)(CV_Vd_n1427_ac_des) Y,c(g:d)(CV_Vd_n1447_ac_des) X,c(g:d)(CV_Vd_n1447_ac_des) Y,c(g:d)(CV_Vd_n1467_ac_des) X,c(g:d)(CV_Vd_n1467_ac_des) Y,c(g:d)(CV_Vd_n1487_ac_des) X,c(g:d)(CV_Vd_n1487_ac_des) Y,c(g:d)(CV_Vd_n1507_ac_des) X,c(g:d)(CV_Vd_n1507_ac_des) Y,c(g:d)(CV_Vd_n1527_ac_des) X,c(g:d)(CV_Vd_n1527_ac_des) Y,c(g:d)(CV_Vd_n1547_ac_des) X,c(g:d)(CV_Vd_n1547_ac_des) Y,c(g:d)(CV_Vd_n1567_ac_des) X,c(g:d)(CV_Vd_n1567_ac_des) Y,c(g:d)(CV_Vd_n1587_ac_des) X,c(g:d)(CV_Vd_n1587_ac_des) Y,c(g:d)(CV_Vd_n1607_ac_des) X,c(g:d)(CV_Vd_n1607_ac_des) Y,c(g:d)(CV_Vd_n1627_ac_des) X,c(g:d)(CV_Vd_n1627_ac_des) Y,c(g:d)(CV_Vd_n1647_ac_des) X,c(g:d)(CV_Vd_n1647_ac_des) Y,c(g:d)(CV_Vd_n1667_ac_des) X,c(g:d)(CV_Vd_n1667_ac_des) Y,c(g:d)(CV_Vd_n1687_ac_des) X,c(g:d)(CV_Vd_n1687_ac_des) Y,c(g:d)(CV_Vd_n1707_ac_des) X,c(g:d)(CV_Vd_n1707_ac_des) Y,c(g:d)(CV_Vd_n1727_ac_des) X,c(g:d)(CV_Vd_n1727_ac_des) Y,c(g:d)(CV_Vd_n1747_ac_des) X,c(g:d)(CV_Vd_n1747_ac_des) Y,c(g:d)(CV_Vd_n1767_ac_des) X,c(g:d)(CV_Vd_n1767_ac_des) Y,c(g:d)(CV_Vd_n1787_ac_des) X,c(g:d)(CV_Vd_n1787_ac_des) Y,c(g:d)(CV_Vd_n1807_ac_des) X,c(g:d)(CV_Vd_n1807_ac_des) Y,c(g:d)(CV_Vd_n1827_ac_des) X,c(g:d)(CV_Vd_n1827_ac_des) Y,c(g:d)(CV_Vd_n1847_ac_des) X,c(g:d)(CV_Vd_n1847_ac_des) Y,c(g:d)(CV_Vd_n1867_ac_des) X,c(g:d)(CV_Vd_n1867_ac_des) Y,c(g:d)(CV_Vd_n1887_ac_des) X,c(g:d)(CV_Vd_n1887_ac_des) Y,c(g:d)(CV_Vd_n1907_ac_des) X,c(g:d)(CV_Vd_n1907_ac_des) Y,c(g:d)(CV_Vd_n1927_ac_des) X,c(g:d)(CV_Vd_n1927_ac_des) Y,c(g:d)(CV_Vd_n1947_ac_des) X,c(g:d)(CV_Vd_n1947_ac_des) Y,c(g:d)(CV_Vd_n1967_ac_des) X,c(g:d)(CV_Vd_n1967_ac_des) Y,c(g:d)(CV_Vd_n1987_ac_des) X,c(g:d)(CV_Vd_n1987_ac_des) Y,c(g:d)(CV_Vd_n2007_ac_des) X,c(g:d)(CV_Vd_n2007_ac_des) Y,c(g:d)(CV_Vd_n2027_ac_des) X,c(g:d)(CV_Vd_n2027_ac_des) Y,c(g:d)(CV_Vd_n2047_ac_des) X,c(g:d)(CV_Vd_n2047_ac_des) Y,c(g:d)(CV_Vd_n2067_ac_des) X,c(g:d)(CV_Vd_n2067_ac_des) Y
0.25651766,-1.4039809e-17,0.25651766,-1.3873309e-17,0.25651766,-1.3635454e-17,0.25651766,-1.341883e-17,0.25651766,-1.3223466e-17,0.25651766,-1.3048777e-17,0.25651766,-1.2890742e-17,0.25683182,-1.2750494e-17,0.25683182,-1.2618546e-17,0.25683182,-1.2494264e-17,0.282,-1.2572974e-17,0.25683182,-1.2266723e-17,0.282,-1.2343831e-17,0.282,-1.2238444e-17,-,-,0.21585342,-1.1582836e-17,-,-,-,-,0.25651766,-1.159717e-17,0.25651766,-1.1513044e-17,0.25651766,-1.1431157e-17,0.25651766,-1.1350773e-17,0.27311463,-1.1372375e-17,-,-,-,-,0.21227166,-1.0802043e-17,-,-,-,-,0.1903954,-1.061094e-17,0.19040495,-1.055739e-17,0.21332259,-1.0511696e-17,0.21368878,-1.0461085e-17,0.21327493,-1.0407149e-17,0.18894048,-1.0357685e-17,0.18962095,-1.0316041e-17,0.18927552,-1.0273154e-17,0.18927552,-1.0232887e-17,0.18786763,-1.0190213e-17,0.18610714,-1.0149648e-17,0.18770454,-1.0117337e-17,0.19007839,-1.0089901e-17,0.19039568,-1.0059277e-17,0.21110976,-9.9913368e-18,-,-
0.26251766,-1.4165495e-17,0.26251766,-1.3989253e-17,0.26251766,-1.3739258e-17,0.26251766,-1.3507808e-17,0.26251766,-1.3300769e-17,0.26251766,-1.3117126e-17,0.26251766,-1.295221e-17,0.26283182,-1.280587e-17,0.26283182,-1.2670086e-17,0.26283182,-1.254272e-17,0.288,-1.2622722e-17,0.26283182,-1.2310988e-17,0.288,-1.2390932e-17,0.288,-1.2283372e-17,-,-,0.22185342,-1.1631309e-17,-,-,-,-,0.26251766,-1.1633384e-17,0.26251766,-1.1548459e-17,0.26251766,-1.1466235e-17,0.26251766,-1.1385058e-17,0.27911463,-1.1404013e-17,-,-,-,-,0.21827166,-1.0843476e-17,-,-,-,-,0.1963954,-1.0635316e-17,0.19640495,-1.0580914e-17,0.21932259,-1.0547568e-17,0.21968878,-1.0492563e-17,0.21927493,-1.0441625e-17,0.19494048,-1.037725e-17,0.19562095,-1.0334788e-17,0.19527552,-1.0290336e-17,0.19527552,-1.0249684e-17,0.19386763,-1.020664e-17,0.19210714,-1.0164448e-17,0.19370454,-1.0132676e-17,0.19607839,-1.0104164e-17,0.19639568,-1.0059224e-17,0.21710976,-1.0019283e-17,-,-
0.26851766,-1.4299848e-17,0.26851766,-1.4114244e-17,0.26851766,-1.3848673e-17,0.26851766,-1.3602913e-17,0.26851766,-1.3382923e-17,0.26851766,-1.3187816e-17,0.26851766,-1.3014608e-17,0.26883182,-1.2863473e-17,0.26883182,-1.2722925e-17,0.26883182,-1.2592398e-17,0.294,-1.2670675e-17,0.26883182,-1.2357144e-17,0.294,-1.2433825e-17,0.294,-1.2324878e-17,-,-,0.22785342,-1.167346e-17,-,-,-,-,0.26851766,-1.1672648e-17,0.26851766,-1.158672e-17,0.26851766,-1.1503029e-17,0.26851766,-1.1421355e-17,0.28511463,-1.1440602e-17,-,-,-,-,0.22427166,-1.087548e-17,-,-,-,-,0.2023954,-1.0659963e-17,0.20240495,-1.0602916e-17,0.22532259,-1.0574226e-17,0.22568878,-1.0523183e-17,0.22527493,-1.0464449e-17,0.20094048,-1.0392928e-17,0.20162095,-1.0349996e-17,0.20127552,-1.0304123e-17,0.20127552,-1.026101e-17,0.19986763,-1.0221892e-17,0.19810714,-1.017354e-17,0.19970454,-1.0143703e-17,0.20207839,-1.0114291e-17,0.20239568,-1.0080146e-17,0.22310976,-1.0047115e-17,-,-
0.27451766,-1.4444984e-17,0.27451766,-1.4249669e-17,0.27451766,-1.3964882e-17,0.27451766,-1.3704446e-17,0.27451766,-1.346915e-17,0.27451766,-1.3262807e-17,0.27451766,-1.308054e-17,0.27483182,-1.2921978e-17,0.27483182,-1.2776883e-17,0.27483182,-1.2642048e-17,0.3,-1.2721042e-17,0.27483182,-1.2402966e-17,0.3,-1.2481278e-17,0.3,-1.2370133e-17,-,-,0.23385342,-1.1723352e-17,-,-,-,-,0.27451766,-1.1712005e-17,0.27451766,-1.1625157e-17,0.27451766,-1.1540443e-17,0.27451766,-1.1458095e-17,0.29111463,-1.1477186e-17,-,-,-,-,0.23027166,-1.0917538e-17,-,-,-,-,0.2083954,-1.0596202e-17,0.20840495,-1.0539779e-17,0.23132259,-1.0618969e-17,0.23168878,-1.0565818e-17,0.23127493,-1.0510032e-17,0.20694048,-1.0326826e-17,0.20762095,-1.0278412e-17,0.20727552,-1.0233556e-17,0.20727552,-1.0193351e-17,0.20586763,-1.0150316e-17,0.20410714,-1.0100196e-17,0.20570454,-1.0070405e-17,0.20807839,-1.0045036e-17,0.20839568,-1.001301e-17,0.22910976,-1.0071048e-17,-,-
0.28051766,-1.4597966e-17,0.28051766,-1.4388351e-17,0.28051766,-1.4092997e-17,0.28051766,-1.3809388e-17,0.28051766,-1.3556447e-17,0.28051766,-1.3336651e-17,0.28051766,-1.3144423e-17,0.28083182,-1.2978744e-17,0.28083182,-1.2828524e-17,0.28083182,-1.2690327e-17,0.306,-1.2769338e-17,0.28083182,-1.2447375e-17,0.306,-1.2524467e-17,0.306,-1.2411342e-17,-,-,0.23985342,-1.1762956e-17,-,-,-,-,0.28051766,-1.1751395e-17,0.28051766,-1.166383e-17,0.28051766,-1.1578737e-17,0.28051766,-1.1494994e-17,0.29711463,-1.1509098e-17,-,-,-,-,0.23627166,-1.0952569e-17,-,-,-,-,0.2143954,-1.0629451e-17,0.21440495,-1.0572059e-17,0.23732259,-1.0645152e-17,0.23768878,-1.0589736e-17,0.23727493,-1.0534537e-17,0.21294048,-1.0356579e-17,0.21362095,-1.0313665e-17,0.21327552,-1.0266641e-17,0.21327552,-1.022594e-17,0.21186763,-1.0177303e-17,0.21010714,-1.0128378e-17,0.21170454,-1.0099818e-17,0.21407839,-1.007274e-17,0.21439568,-1.0039087e-17,0.23510976,-1.0095704e-17,-,-
0.28651766,-1.4762975e-17,0.28651766,-1.454757e-17,0.28651766,-1.4230851e-17,0.28651766,-1.3926026e-17,0.28651766,-1.3654517e-17,0.28651766,-1.3418848e-17,0.28651766,-1.3214975e-17,0.28683182,-1.3041378e-17,0.28683182,-1.2885227e-17,0.28683182,-1.2741709e-17,0.312,-1.2820292e-17,0.28683182,-1.2493173e-17,0.312,-1.2570974e-17,0.312,-1.2457069e-17,-,-,0.24585342,-1.1796055e-17,-,-,-,-,0.28651766,-1.1789672e-17,0.28651766,-1.1700453e-17,0.28651766,-1.161466e-17,0.28651766,-1.1530787e-17,0.30311463,-1.154709e-17,-,-,-,-,0.24227166,-1.0981832e-17,-,-,-,-,0.2203954,-1.0670345e-17,0.22040495,-1.0612414e-17,0.24332259,-1.0669226e-17,0.24368878,-1.0612785e-17,0.24327493,-1.0556485e-17,0.21894048,-1.0391574e-17,0.21962095,-1.0346893e-17,0.21927552,-1.0298386e-17,0.21927552,-1.0256908e-17,0.21786763,-1.0211842e-17,0.21610714,-1.0161473e-17,0.21770454,-1.0129158e-17,0.22007839,-1.0105426e-17,0.22039568,-1.0069934e-17,0.24110976,-1.0115464e-17,-,-
0.29251766,-1.4943538e-17,0.29251766,-1.4718113e-17,0.29251766,-1.4378319e-17,0.29251766,-1.4055418e-17,0.29251766,-1.3761056e-17,0.29251766,-1.3506757e-17,0.29251766,-1.3289261e-17,0.29283182,-1.3104281e-17,0.29283182,-1.2941319e-17,0.29283182,-1.2792359e-17,0.318,-1.2870075e-17,0.29283182,-1.2538329e-17,0.318,-1.2619229e-17,0.318,-1.2503849e-17,-,-,0.25185342,-1.183748e-17,-,-,-,-,0.29251766,-1.1826571e-17,0.29251766,-1.1735556e-17,0.29251766,-1.1647625e-17,0.29251766,-1.1563181e-17,0.30911463,-1.1582291e-17,-,-,-,-,0.24827166,-1.1013086e-17,-,-,-,-,0.2263954,-1.0697999e-17,0.22640495,-1.0638953e-17,0.24932259,-1.0698283e-17,0.24968878,-1.064222e-17,0.24927493,-1.058464e-17,0.22494048,-1.0412679e-17,0.22562095,-1.0371592e-17,0.22527552,-1.0323361e-17,0.22527552,-1.0280882e-17,0.22386763,-1.0235783e-17,0.22210714,-1.0189975e-17,0.22370454,-1.0152714e-17,0.22607839,-1.0123281e-17,0.22639568,-1.0089641e-17,0.24710976,-1.0127707e-17,-,-
0.29851766,-1.5135161e-17,0.29851766,-1.490177e-17,0.29851766,-1.4544806e-17,0.29851766,-1.4189929e-17,0.29851766,-1.3872246e-17,0.29851766,-1.36009e-17,0.29851766,-1.3368308e-17,0.29883182,-1.3172246e-17,0.29883182,-1.3001327e-17,0.29883182,-1.2847718e-17,0.324,-1.2925588e-17,0.29883182,-1.2588359e-17,0.324,-1.2667155e-17,0.324,-1.2548354e-17,-,-,0.25785342,-1.1874951e-17,-,-,-,-,0.29851766,-1.1866325e-17,0.29851766,-1.177566e-17,0.29851766,-1.1687485e-17,0.29851766,-1.1601787e-17,0.31511463,-1.1619697e-17,-,-,-,-,0.25427166,-1.1041719e-17,-,-,-,-,0.2323954,-1.0742321e-17,0.23240495,-1.0682602e-17,0.25532259,-1.0720076e-17,0.25568878,-1.0665631e-17,0.25527493,-1.0607152e-17,0.23094048,-1.0454059e-17,0.23162095,-1.0411123e-17,0.23127552,-1.0363637e-17,0.23127552,-1.0319114e-17,0.22986763,-1.0265991e-17,0.22810714,-1.0213692e-17,0.22970454,-1.0183009e-17,0.23207839,-1.0158997e-17,0.23239568,-1.0123582e-17,0.25310976,-1.0146319e-17,-,-
0.30451766,-1.5339986e-17,0.30451766,-1.5094504e-17,0.30451766,-1.4727028e-17,0.30451766,-1.4336521e-17,0.30451766,-1.3992349e-17,0.30451766,-1.3687717e-17,0.30451766,-1.3440575e-17,0.30483182,-1.3235267e-17,0.30483182,-1.305956e-17,0.30483182,-1.2899836e-17,0.33,-1.2979496e-17,0.30483182,-1.2634182e-17,0.33,-1.2716675e-17,0.33,-1.2597736e-17,-,-,0.26385342,-1.1912188e-17,-,-,-,-,0.30451766,-1.1905146e-17,0.30451766,-1.1813843e-17,0.30451766,-1.1724532e-17,0.30451766,-1.1638338e-17,0.32111463,-1.1655037e-17,-,-,-,-,0.26027166,-1.1074043e-17,-,-,-,-,0.2383954,-1.0768809e-17,0.23840495,-1.070829e-17,0.26132259,-1.0750439e-17,0.26168878,-1.0691896e-17,0.26127493,-1.0633168e-17,0.23694048,-1.0480952e-17,0.23762095,-1.0437009e-17,0.23727552,-1.0385913e-17,0.23727552,-1.0342648e-17,0.23586763,-1.0290414e-17,0.23410714,-1.0242733e-17,0.23570454,-1.0206851e-17,0.23807839,-1.0176697e-17,0.23839568,-1.0138191e-17,0.25910976,-1.0166261e-17,-,-
0.31051766,-1.5554468e-17,0.31051766,-1.5271267e-17,0.31051766,-1.4924656e-17,0.31051766,-1.4510418e-17,0.31051766,-1.4128142e-17,0.31051766,-1.3797684e-17,0.31051766,-1.3528338e-17,0.31083182,-1.3309964e-17,0.31083182,-1.3121839e-17,0.31083182,-1.2954647e-17,0.336,-1.3031339e-17,0.31083182,-1.2681694e-17,0.336,-1.2763022e-17,0.336,-1.264293e-17,-,-,0.26985342,-1.1955584e-17,-,-,-,-,0.31051766,-1.1944936e-17,0.31051766,-1.185205e-17,0.31051766,-1.1762471e-17,0.31051766,-1.1676656e-17,0.32711463,-1.1688309e-17,-,-,-,-,0.26627166,-1.1106586e-17,-,-,-,-,0.2443954,-1.0792963e-17,0.24440495,-1.0731161e-17,0.26732259,-1.0777863e-17,0.26768878,-1.0720938e-17,0.26727493,-1.0660474e-17,0.24294048,-1.0501587e-17,0.24362095,-1.045467e-17,0.24327552,-1.0405421e-17,0.24327552,-1.035792e-17,0.24186763,-1.0313736e-17,0.24010714,-1.0264419e-17,0.24170454,-1.0228523e-17,0.24407839,-1.0192574e-17,0.24439568,-1.0155568e-17,0.26510976,-1.0180363e-17,-,-
0.31651766,-1.5781291e-17,0.31651766,-1.5457706e-17,0.31651766,-1.5126006e-17,0.31651766,-1.4695163e-17,0.31651766,-1.4283539e-17,0.31651766,-1.392296e-17,0.31651766,-1.3624205e-17,0.31683182,-1.338568e-17,0.31683182,-1.3184415e-17,0.31683182,-1.3011172e-17,0.342,-1.3085265e-17,0.31683182,-1.2731419e-17,0.342,-1.2811972e-17,0.342,-1.2690833e-17,-,-,0.27585342,-1.1998678e-17,-,-,-,-,0.31651766,-1.1985025e-17,0.31651766,-1.1890697e-17,0.31651766,-1.1799846e-17,0.31651766,-1.1712824e-17,0.33311463,-1.1729714e-17,-,-,-,-,0.27227166,-1.1142677e-17,-,-,-,-,0.2503954,-1.0821791e-17,0.25040495,-1.0759584e-17,0.27332259,-1.0809014e-17,0.27368878,-1.0748663e-17,0.27327493,-1.0686958e-17,0.24894048,-1.05281e-17,0.24962095,-1.0481044e-17,0.24927552,-1.042958e-17,0.24927552,-1.0381812e-17,0.24786763,-1.032973e-17,0.24610714,-1.0279899e-17,0.24770454,-1.0243765e-17,0.25007839,-1.0212339e-17,0.25039568,-1.0175865e-17,0.27110976,-1.0203503e-17,-,-
0.32251766,-1.601842e-17,0.32251766,-1.5694942e-17,0.32251766,-1.530017e-17,0.32251766,-1.4900304e-17,0.32251766,-1.4439399e-17,0.32251766,-1.4041872e-17,0.32251766,-1.372548e-17,0.32283182,-1.3465485e-17,0.32283182,-1.3248502e-17,0.32283182,-1.3067403e-17,0.348,-1.3142893e-17,0.32283182,-1.2780743e-17,0.348,-1.2857721e-17,0.348,-1.2737952e-17,-,-,0.28185342,-1.2036147e-17,-,-,-,-,0.32251766,-1.2017369e-17,0.32251766,-1.1921978e-17,0.32251766,-1.1837717e-17,0.32251766,-1.1749401e-17,0.33911463,-1.1765537e-17,-,-,-,-,0.27827166,-1.1173351e-17,-,-,-,-,0.2563954,-1.0848964e-17,0.25640495,-1.0785821e-17,0.27932259,-1.0834201e-17,0.27968878,-1.0771268e-17,0.27927493,-1.0707934e-17,0.25494048,-1.0550694e-17,0.25562095,-1.0501409e-17,0.25527552,-1.0445156e-17,0.25527552,-1.0395316e-17,0.25386763,-1.0345198e-17,0.25210714,-1.0301743e-17,0.25370454,-1.0265071e-17,0.25607839,-1.0232579e-17,0.25639568,-1.0193087e-17,0.27710976,-1.0218273e-17,-,-
0.32851766,-1.6265493e-17,0.32851766,-1.5951873e-17,0.32851766,-1.5453565e-17,0.32851766,-1.5059525e-17,0.32851766,-1.461888e-17,0.32851766,-1.4184898e-17,0.32851766,-1.3834464e-17,0.32883182,-1.3551258e-17,0.32883182,-1.3319329e-17,0.32883182,-1.312709e-17,0.354,-1.320918e-17,0.32883182,-1.2832662e-17,0.354,-1.2915714e-17,0.354,-1.2790396e-17,-,-,0.28785342,-1.2078347e-17,-,-,-,-,0.32851766,-1.2064331e-17,0.32851766,-1.19668e-17,0.32851766,-1.1872784e-17,0.32851766,-1.1784444e-17,0.34511463,-1.1810038e-17,-,-,-,-,0.28427166,-1.1203713e-17,-,-,-,-,0.2623954,-1.0882005e-17,0.26240495,-1.0817931e-17,0.28532259,-1.0860489e-17,0.28568878,-1.0797769e-17,0.28527493,-1.0733546e-17,0.26094048,-1.057548e-17,0.26162095,-1.0523486e-17,0.26127552,-1.0470558e-17,0.26127552,-1.0421085e-17,0.25986763,-1.0368752e-17,0.25810714,-1.0321806e-17,0.25970454,-1.0284577e-17,0.26207839,-1.0250025e-17,0.26239568,-1.021135e-17,0.28310976,-1.0233418e-17,-,-
0.33451766,-1.6523585e-17,0.33451766,-1.6219747e-17,0.33451766,-1.5680096e-17,0.33451766,-1.5253933e-17,0.33451766,-1.4808243e-17,0.33451766,-1.4340054e-17,0.33451766,-1.3946687e-17,0.33483182,-1.3638088e-17,0.33483182,-1.3390052e-17,0.33483182,-1.3188426e-17,0.36,-1.3282803e-17,0.33483182,-1.2881588e-17,0.36,-1.2973591e-17,0.36,-1.284715e-17,-,-,0.29385342,-1.2118437e-17,-,-,-,-,0.33451766,-1.2103445e-17,0.33451766,-1.2006751e-17,0.33451766,-1.1917476e-17,0.33451766,-1.1828388e-17,0.35111463,-1.1851713e-17,-,-,-,-,0.29027166,-1.1236576e-17,-,-,-,-,0.2683954,-1.09112e-17,0.26840495,-1.0846601e-17,0.29132259,-1.0888585e-17,0.29168878,-1.0825224e-17,0.29127493,-1.0759255e-17,0.26694048,-1.0602334e-17,0.26762095,-1.0549661e-17,0.26727552,-1.0494738e-17,0.26727552,-1.0444457e-17,0.26586763,-1.0390211e-17,0.26410714,-1.0338737e-17,0.26570454,-1.0307386e-17,0.26807839,-1.0272664e-17,0.26839568,-1.0234062e-17,0.28910976,-1.0254062e-17,-,-
0.34051766,-1.6783427e-17,0.34051766,-1.6509688e-17,0.34051766,-1.5965963e-17,0.34051766,-1.5367314e-17,0.34051766,-1.4941956e-17,0.34051766,-1.4519179e-17,0.34051766,-1.4078642e-17,0.34083182,-1.3734501e-17,0.34083182,-1.3457936e-17,0.34083182,-1.3245118e-17,0.366,-1.3358844e-17,0.34083182,-1.2932397e-17,0.366,-1.3042591e-17,0.366,-1.291303e-17,-,-,0.29985342,-1.2160527e-17,-,-,-,-,0.34051766,-1.2153434e-17,0.34051766,-1.2055259e-17,0.34051766,-1.1959381e-17,0.34051766,-1.1866636e-17,0.35711463,-1.1884579e-17,-,-,-,-,0.29627166,-1.1261873e-17,-,-,-,-,0.2743954,-1.0943266e-17,0.27440495,-1.0876316e-17,0.29732259,-1.0907381e-17,0.29768878,-1.0841768e-17,0.29727493,-1.0774433e-17,0.27294048,-1.062697e-17,0.27362095,-1.0573692e-17,0.27327552,-1.0518223e-17,0.27327552,-1.0467388e-17,0.27186763,-1.0414352e-17,0.27010714,-1.0363184e-17,0.27170454,-1.0326282e-17,0.27407839,-1.0290492e-17,0.27439568,-1.025043e-17,0.29510976,-1.0273015e-17,-,-
0.34651766,-1.706589e-17,0.34651766,-1.6809465e-17,0.34651766,-1.6281148e-17,0.34651766,-1.5542558e-17,0.34651766,-1.5142466e-17,0.34651766,-1.4633528e-17,0.34651766,-1.423262e-17,0.34683182,-1.3847002e-17,0.34683182,-1.3546045e-17,0.34683182,-1.3309303e-17,0.372,-1.3389526e-17,0.34683182,-1.2982665e-17,0.372,-1.3100549e-17,0.372,-1.2984613e-17,-,-,0.30585342,-1.2199311e-17,-,-,-,-,0.34651766,-1.2194913e-17,0.34651766,-1.2096913e-17,0.34651766,-1.2006212e-17,0.34651766,-1.1912456e-17,0.36311463,-1.1917769e-17,-,-,-,-,0.30227166,-1.1302311e-17,-,-,-,-,0.2803954,-1.0968154e-17,0.28040495,-1.0903654e-17,0.30332259,-1.0941531e-17,0.30368878,-1.0875745e-17,0.30327493,-1.0807535e-17,0.27894048,-1.0647874e-17,0.27962095,-1.0592975e-17,0.27927552,-1.0536289e-17,0.27927552,-1.0485527e-17,0.27786763,-1.0434103e-17,0.27610714,-1.0382015e-17,0.27770454,-1.0343583e-17,0.28007839,-1.0305254e-17,0.28039568,-1.0264322e-17,0.30110976,-1.0289012e-17,-,-
0.35251766,-1.7329311e-17,0.35251766,-1.7113643e-17,0.35251766,-1.6618128e-17,0.35251766,-1.5819714e-17,0.35251766,-1.521879e-17,0.35251766,-1.4801291e-17,0.35251766,-1.4352803e-17,0.35283182,-1.3984436e-17,0.35283182,-1.3644863e-17,0.35283182,-1.3384494e-17,0.378,-1.3434464e-17,0.35283182,-1.3040692e-17,0.378,-1.3122209e-17,0.378,-1.3020663e-17,-,-,0.31185342,-1.2243653e-17,-,-,-,-,0.35251766,-1.2237639e-17,0.35251766,-1.21375e-17,0.35251766,-1.2044614e-17,0.35251766,-1.1950124e-17,0.36911463,-1.1960592e-17,-,-,-,-,0.30827166,-1.1335239e-17,-,-,-,-,0.2863954,-1.0997851e-17,0.28640495,-1.0932311e-17,0.30932259,-1.0968045e-17,0.30968878,-1.0899994e-17,0.30927493,-1.0833545e-17,0.28494048,-1.067148e-17,0.28562095,-1.0615815e-17,0.28527552,-1.0559687e-17,0.28527552,-1.0508301e-17,0.28386763,-1.045598e-17,0.28210714,-1.0401232e-17,0.28370454,-1.0361725e-17,0.28607839,-1.0326514e-17,0.28639568,-1.0285041e-17,0.30710976,-1.0310953e-17,-,-
0.35851766,-1.7614696e-17,0.35851766,-1.7437452e-17,0.35851766,-1.697215e-17,0.35851766,-1.6146073e-17,0.35851766,-1.5322367e-17,0.35851766,-1.499039e-17,0.35851766,-1.4435409e-17,0.35883182,-1.407397e-17,0.35883182,-1.3751754e-17,0.35883182,-1.3469182e-17,0.384,-1.3513019e-17,0.35883182,-1.3100932e-17,0.384,-1.3167676e-17,0.384,-1.3034203e-17,-,-,0.31785342,-1.2288043e-17,-,-,-,-,0.35851766,-1.227755e-17,0.35851766,-1.2174208e-17,0.35851766,-1.2077501e-17,0.35851766,-1.1983681e-17,0.37511463,-1.2006555e-17,-,-,-,-,0.31427166,-1.1367682e-17,-,-,-,-,0.2923954,-1.1029936e-17,0.29240495,-1.0960743e-17,0.31532259,-1.0994114e-17,0.31568878,-1.0924841e-17,0.31527493,-1.0855701e-17,0.29094048,-1.0696023e-17,0.29162095,-1.0640381e-17,0.29127552,-1.0584302e-17,0.29127552,-1.0533006e-17,0.28986763,-1.0478317e-17,0.28810714,-1.0424421e-17,0.28970454,-1.0384324e-17,0.29207839,-1.0348072e-17,0.29239568,-1.0305832e-17,0.31310976,-1.0326996e-17,-,-
0.36451766,-1.7895156e-17,0.36451766,-1.7742627e-17,0.36451766,-1.7345078e-17,0.36451766,-1.649794e-17,0.36451766,-1.5579393e-17,0.36451766,-1.5006337e-17,0.36451766,-1.4646988e-17,0.36483182,-1.4132676e-17,0.36483182,-1.3804573e-17,0.36483182,-1.355596e-17,0.39,-1.3633069e-17,0.36483182,-1.3178448e-17,0.39,-1.3228636e-17,0.39,-1.3093675e-17,-,-,0.32385342,-1.2329181e-17,-,-,-,-,0.36451766,-1.2326122e-17,0.36451766,-1.2221867e-17,0.36451766,-1.2121509e-17,0.36451766,-1.2024529e-17,0.38111463,-1.2056611e-17,-,-,-,-,0.32027166,-1.140027e-17,-,-,-,-,0.2983954,-1.1056151e-17,0.29840495,-1.0985482e-17,0.32132259,-1.101968e-17,0.32168878,-1.0948582e-17,0.32127493,-1.0878556e-17,0.29694048,-1.0712782e-17,0.29762095,-1.0660315e-17,0.29727552,-1.0606681e-17,0.29727552,-1.0553015e-17,0.29586763,-1.0501165e-17,0.29410714,-1.0446658e-17,0.29570454,-1.0405778e-17,0.29807839,-1.0363196e-17,0.29839568,-1.0322319e-17,0.31910976,-1.034167e-17,-,-
